Article,Article Name,Month,Chain Name,Quantity,NSV_Lakhs
8904417322361,Mamaearth - Hair,Apr-26,RELIANCE RETAIL LIMITED,1272,2.81
8904417322774,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,1188,2.28
8904417322798,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,900,1.73
8904417323696,Mamaearth - Hair,Apr-26,RELIANCE RETAIL LIMITED,120,0.4
8906087770008,Mamaearth - Baby,Apr-26,RELIANCE RETAIL LIMITED,180,0.31
8906087770442,Mamaearth - Baby,Apr-26,RELIANCE RETAIL LIMITED,240,0.45
8906087770459,Mamaearth - Baby,Apr-26,RELIANCE RETAIL LIMITED,20,0.07
8906087770527,Mamaearth - Baby,Apr-26,RELIANCE RETAIL LIMITED,143,0.13
8906087770558,Mamaearth - Baby,Apr-26,RELIANCE RETAIL LIMITED,350,0.49
8906087770657,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,134,0.25
8906087770671,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,120,0.24
8906087771180,Mamaearth - Baby,Apr-26,RELIANCE RETAIL LIMITED,800,1.24
8906087771333,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,1008,2.16
8906087771685,Mamaearth - Hair,Apr-26,RELIANCE RETAIL LIMITED,64,0.27
8906087771807,Mamaearth - Hair,Apr-26,RELIANCE RETAIL LIMITED,810,1.76
8906087771814,Mamaearth - Hair,Apr-26,RELIANCE RETAIL LIMITED,315,0.77
8906087772040,The Derma Co. - Face,Apr-26,RELIANCE RETAIL LIMITED,42,0.18
8906087772170,Mamaearth - Hair,Apr-26,RELIANCE RETAIL LIMITED,77,0.3
8906087772187,Mamaearth - Hair,Apr-26,RELIANCE RETAIL LIMITED,5100,11.28
8906087772491,Mamaearth - Hair,Apr-26,RELIANCE RETAIL LIMITED,119,0.44
8906087773474,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,140,0.09
8906087773511,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,128,0.08
8906087773535,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,98,0.06
8906087775089,Mamaearth - Hair,Apr-26,RELIANCE RETAIL LIMITED,34,0.07
8906087775522,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,108,0.24
8906087775546,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,54,0.12
8906087775607,The Derma Co. - Face,Apr-26,RELIANCE RETAIL LIMITED,27,0.13
8906087775690,The Derma Co. - Face,Apr-26,RELIANCE RETAIL LIMITED,28,0.06
8906087775713,The Derma Co. - Face,Apr-26,RELIANCE RETAIL LIMITED,678,2.47
8906087776024,The Derma Co. - Face,Apr-26,RELIANCE RETAIL LIMITED,12,0.03
8906087776215,Mamaearth - Baby,Apr-26,RELIANCE RETAIL LIMITED,150,0.23
8906087776604,The Derma Co. - Face,Apr-26,RELIANCE RETAIL LIMITED,22,0.08
8906087776758,Mamaearth - Color Care,Apr-26,RELIANCE RETAIL LIMITED,46,0.08
8906087778233,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,1300,1.14
8906087778240,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,108,0.09
8906087778455,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,110,0.21
8906087778462,Aqualogica - Face,Apr-26,RELIANCE RETAIL LIMITED,400,1.31
8906087779032,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,487,0.93
8906087779216,Mamaearth - Face,Apr-26,RELIANCE RETAIL LIMITED,119,0.27
8906087779292,The Derma Co. - Face,Apr-26,RELIANCE RETAIL LIMITED,26,0.07
8906087779407,Aqualogica - Face,Apr-26,RELIANCE RETAIL LIMITED,12,0.04
8904417300512,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,726,1.98
8904417303537,Mamaearth - Hair,Apr-26,VISHAL ENTERPRISES,297,0.95
8904417305258,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,48,0.11
8904417307740,Mamaearth - Hair,Apr-26,VISHAL ENTERPRISES,381,0.77
8904417312546,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,425,1.16
8904417313178,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,18,0.05
8904417314298,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,564,1.54
8904417315073,Mamaearth - Hair,Apr-26,VISHAL ENTERPRISES,285,0.91
8906087770657,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,321,0.56
8906087770671,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,342,0.63
8906087771333,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,162,0.32
8906087771807,Mamaearth - Hair,Apr-26,VISHAL ENTERPRISES,390,0.79
8906087772859,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,315,0.55
8906087778233,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,456,0.37
8906087778240,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,400,0.32
8906087779032,Mamaearth - Face,Apr-26,VISHAL ENTERPRISES,432,0.8
8904417300659,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,2565,4.09
8904417300673,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,18,0.02
8904417302066,Bblunt - Hair Colour,Aug-26,APOLLO HEALTHCO,86,0.18
8904417302073,Bblunt - Hair Colour,Aug-26,APOLLO HEALTHCO,85,0.18
8904417302578,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,62,0.15
8904417302707,Bblunt - Hair Care,Aug-26,APOLLO HEALTHCO,20,0.08
8904417302745,Bblunt - Hair Care,Aug-26,APOLLO HEALTHCO,79,0.28
8904417303131,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,80,0.25
8904417303285,Bblunt - Hair Care,Aug-26,APOLLO HEALTHCO,64,0.2
8904417303292,Bblunt - Hair Care,Aug-26,APOLLO HEALTHCO,64,0.2
8904417305043,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,92,0.21
8904417305098,Bblunt - Hair Care,Aug-26,APOLLO HEALTHCO,86,0.29
8904417306231,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,800,3.91
8904417306248,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,1948,4.49
8904417306521,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,66,0.28
8904417306576,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,2142,3.73
8904417307122,Bblunt - Hair Care,Aug-26,APOLLO HEALTHCO,46,0.12
8904417307283,Bblunt - Hair Care,Aug-26,APOLLO HEALTHCO,63,0.24
8904417307306,Bblunt - Hair Care,Aug-26,APOLLO HEALTHCO,7,0.02
8904417307740,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,107,0.24
8904417307764,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,322,0.84
8904417307771,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,62,0.11
8904417309171,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,47,0.1
8904417309188,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,224,0.58
8904417311389,Aqualogica - Face,Aug-26,APOLLO HEALTHCO,82,0.26
8904417311501,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,86,0.29
8904417311549,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,86,0.16
8904417316056,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,1624,3.54
8904417316896,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,86,0.34
8904417316933,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,64,0.2
8904417317282,The Derma Co. - Hair,Aug-26,APOLLO HEALTHCO,129,0.37
8904417317718,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,64,0.16
8904417318890,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,86,0.19
8904417319538,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,64,0.22
8904417321722,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,38,0.08
8904417322439,Bblunt - Hair Colour,Aug-26,APOLLO HEALTHCO,64,0.18
8904417322552,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,32,0.11
8904417322569,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,17,0.06
8904417322989,The Derma Co. - Hair,Aug-26,APOLLO HEALTHCO,105,0.37
8904417323276,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,86,0.21
8906087770008,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,2541,4.05
8906087770022,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,3319,5.29
8906087770046,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,475,0.76
8906087770084,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,816,1.56
8906087770152,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,76,0.14
8906087770442,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,10,0.03
8906087770510,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,1046,1.95
8906087770534,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,3470,4.42
8906087770640,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,39,0.06
8906087770657,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,769,1.38
8906087770664,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,2259,4.12
8906087770671,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,1893,3.45
8906087771180,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,5596,8.92
8906087771807,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,821,1.8
8906087771814,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,65,0.17
8906087771845,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,6,0.01
8906087771883,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,1367,3.67
8906087771968,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,12,0.02
8906087771982,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,3,0.01
8906087772040,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,1102,4.62
8906087772057,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,30,0.19
8906087772064,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,239,0.85
8906087772095,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,39,0.19
8906087772378,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,57,0.11
8906087772460,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,86,0.21
8906087772859,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,1177,2.15
8906087772897,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,233,0.46
8906087773740,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,41,0.23
8906087773849,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,799,3.07
8906087774020,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,15,0.04
8906087774624,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,54,0.19
8906087775089,Mamaearth - Hair,Aug-26,APOLLO HEALTHCO,14,0.03
8906087775607,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,639,3.12
8906087775645,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,2282,4.78
8906087775713,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,174,0.61
8906087776024,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,86,0.21
8906087776109,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,554,1.74
8906087776215,Mamaearth - Baby,Aug-26,APOLLO HEALTHCO,5438,8.66
8906087776604,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,1246,5.22
8906087777212,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,20,0.05
8906087778042,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,25,0.1
8906087778677,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,40,0.14
8906087779032,Mamaearth - Face,Aug-26,APOLLO HEALTHCO,1662,3.03
8906087779292,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,456,1.11
8906087779308,The Derma Co. - Face,Aug-26,APOLLO HEALTHCO,61,0.12
8906087779490,Bblunt - Styling Products,Aug-26,APOLLO HEALTHCO,83,0.29
8906087779513,Bblunt - Styling Products,Aug-26,APOLLO HEALTHCO,86,0.37
8906148700487,Dr. Sheth - Face,Aug-26,APOLLO HEALTHCO,44,0.1
8906148700821,Dr. Sheth - Face,Aug-26,APOLLO HEALTHCO,30,0.07
8906148700883,Dr. Sheth - Face,Aug-26,APOLLO HEALTHCO,24,0.08
706502246792,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,4,0.01
8904417301762,Mamaearth - Face,Aug-26,HEALTH & GLOW,12,0.02
8904417302066,Bblunt - Hair Colour,Aug-26,HEALTH & GLOW,69,0.14
8904417302073,Bblunt - Hair Colour,Aug-26,HEALTH & GLOW,50,0.1
8904417302301,Mamaearth - Face,Aug-26,HEALTH & GLOW,11,0.03
8904417302318,Mamaearth - Face,Aug-26,HEALTH & GLOW,12,0.03
8904417302325,Mamaearth - Face,Aug-26,HEALTH & GLOW,7,0.01
8904417302578,The Derma Co. - Face,Aug-26,HEALTH & GLOW,192,0.44
8904417302608,Mamaearth - Face,Aug-26,HEALTH & GLOW,27,0.07
8904417302707,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,15,0.05
8904417302738,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,3,0.01
8904417302745,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,17,0.06
8904417302776,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,8,0.02
8904417303131,The Derma Co. - Face,Aug-26,HEALTH & GLOW,14,0.04
8904417303285,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,25,0.07
8904417303292,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,9,0.03
8904417303308,Mamaearth - Face,Aug-26,HEALTH & GLOW,58,0.09
8904417303315,Mamaearth - Face,Aug-26,HEALTH & GLOW,42,0.06
8904417303322,Mamaearth - Face,Aug-26,HEALTH & GLOW,39,0.04
8904417303407,Mamaearth - Face,Aug-26,HEALTH & GLOW,38,0.08
8904417303445,Mamaearth - Face,Aug-26,HEALTH & GLOW,74,0.15
8904417303537,Mamaearth - Hair,Aug-26,HEALTH & GLOW,41,0.16
8904417305043,Mamaearth - Hair,Aug-26,HEALTH & GLOW,14,0.03
8904417305098,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,29,0.09
8904417305104,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,7,0.02
8904417305258,Mamaearth - Face,Aug-26,HEALTH & GLOW,18,0.05
8904417305821,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,4,0.01
8904417306231,The Derma Co. - Face,Aug-26,HEALTH & GLOW,51,0.22
8904417306248,The Derma Co. - Face,Aug-26,HEALTH & GLOW,30,0.06
8904417306255,Aqualogica - Face,Aug-26,HEALTH & GLOW,75,0.22
8904417306439,Mamaearth - Face,Aug-26,HEALTH & GLOW,20,0.04
8904417306514,Aqualogica - Face,Aug-26,HEALTH & GLOW,20,0.03
8904417306521,The Derma Co. - Face,Aug-26,HEALTH & GLOW,80,0.31
8904417306576,The Derma Co. - Face,Aug-26,HEALTH & GLOW,106,0.17
8904417307122,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,16,0.04
8904417307283,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,9,0.03
8904417307320,Bblunt - Hair Care,Aug-26,HEALTH & GLOW,5,0.02
8904417307481,Aqualogica - Face,Aug-26,HEALTH & GLOW,51,0.15
8904417307740,Mamaearth - Hair,Aug-26,HEALTH & GLOW,50,0.12
8904417307757,Mamaearth - Hair,Aug-26,HEALTH & GLOW,21,0.05
8904417307764,Mamaearth - Hair,Aug-26,HEALTH & GLOW,74,0.2
8904417308440,Aqualogica - Face,Aug-26,HEALTH & GLOW,4,0.01
8904417308501,The Derma Co. - Face,Aug-26,HEALTH & GLOW,4,0.01
8904417309171,The Derma Co. - Face,Aug-26,HEALTH & GLOW,14,0.03
8904417309188,The Derma Co. - Face,Aug-26,HEALTH & GLOW,36,0.07
8904417309799,The Derma Co. - Face,Aug-26,HEALTH & GLOW,42,0.09
8904417311297,The Derma Co. - Face,Aug-26,HEALTH & GLOW,79,0.19
8904417311327,The Derma Co. - Face,Aug-26,HEALTH & GLOW,100,0.15
8904417311389,Aqualogica - Face,Aug-26,HEALTH & GLOW,8,0.03
8904417311495,The Derma Co. - Face,Aug-26,HEALTH & GLOW,6,0.03
8904417311549,Mamaearth - Face,Aug-26,HEALTH & GLOW,31,0.06
8904417312133,Mamaearth - Face,Aug-26,HEALTH & GLOW,10,0.02
8904417312379,Mamaearth - Face,Aug-26,HEALTH & GLOW,12,0.04
8904417312430,Mamaearth - Hair,Aug-26,HEALTH & GLOW,3,0.01
8904417312867,Mamaearth - Face,Aug-26,HEALTH & GLOW,4,0.01
8904417312997,Mamaearth - Face,Aug-26,HEALTH & GLOW,3,0.01
8904417313420,Mamaearth - Face,Aug-26,HEALTH & GLOW,6,0.02
8904417313765,Mamaearth - Hair,Aug-26,HEALTH & GLOW,2,0.01
8904417313963,Mamaearth - Hair,Aug-26,HEALTH & GLOW,30,0.06
8904417314007,Aqualogica - Face,Aug-26,HEALTH & GLOW,14,0.05
8904417314014,Aqualogica - Face,Aug-26,HEALTH & GLOW,11,0.04
8904417314021,Aqualogica - Face,Aug-26,HEALTH & GLOW,7,0.02
8904417314267,Mamaearth - Face,Aug-26,HEALTH & GLOW,9,0.03
8904417314298,Mamaearth - Face,Aug-26,HEALTH & GLOW,196,0.4
8904417314618,The Derma Co. - Face,Aug-26,HEALTH & GLOW,50,0.27
8904417314755,The Derma Co. - Face,Aug-26,HEALTH & GLOW,1454,3.26
8904417315073,Mamaearth - Hair,Aug-26,HEALTH & GLOW,13,0.05
8904417315127,Mamaearth - Hair,Aug-26,HEALTH & GLOW,7,0.01
8904417315141,The Derma Co. - Face,Aug-26,HEALTH & GLOW,1720,4.11
8904417315622,Mamaearth - Body,Aug-26,HEALTH & GLOW,16,0.03
8904417315660,Mamaearth - Body,Aug-26,HEALTH & GLOW,17,0.03
8904417315677,Mamaearth - Body,Aug-26,HEALTH & GLOW,10,0.02
8904417315738,Mamaearth - Body,Aug-26,HEALTH & GLOW,16,0.03
8904417317183,Mamaearth - Body,Aug-26,HEALTH & GLOW,169,0.42
8904417317244,Mamaearth - Body,Aug-26,HEALTH & GLOW,344,0.85
8904417317268,Mamaearth - Body,Aug-26,HEALTH & GLOW,296,0.73
8904417317275,Mamaearth - Body,Aug-26,HEALTH & GLOW,181,0.41
8904417318074,Mamaearth - Face,Aug-26,HEALTH & GLOW,8,0.02
8904417318081,Mamaearth - Face,Aug-26,HEALTH & GLOW,2,0.01
8904417319880,Mamaearth - Face,Aug-26,HEALTH & GLOW,1,0.0
8904417322392,Bblunt - Hair Colour,Aug-26,HEALTH & GLOW,36,0.1
8904417322415,Bblunt - Hair Colour,Aug-26,HEALTH & GLOW,59,0.16
8904417322422,Bblunt - Hair Colour,Aug-26,HEALTH & GLOW,36,0.1
8904417322439,Bblunt - Hair Colour,Aug-26,HEALTH & GLOW,14,0.04
8904417322446,Bblunt - Hair Colour,Aug-26,HEALTH & GLOW,46,0.13
8904417323276,The Derma Co. - Face,Aug-26,HEALTH & GLOW,1,0.0
8906087770060,Mamaearth - Baby,Aug-26,HEALTH & GLOW,10,0.02
8906087770657,Mamaearth - Face,Aug-26,HEALTH & GLOW,23,0.05
8906087770664,Mamaearth - Face,Aug-26,HEALTH & GLOW,88,0.18
8906087770671,Mamaearth - Face,Aug-26,HEALTH & GLOW,35,0.06
8906087771333,Mamaearth - Face,Aug-26,HEALTH & GLOW,8,0.03
8906087771340,Mamaearth - Face,Aug-26,HEALTH & GLOW,11,0.02
8906087771807,Mamaearth - Hair,Aug-26,HEALTH & GLOW,29,0.07
8906087771814,Mamaearth - Hair,Aug-26,HEALTH & GLOW,19,0.05
8906087771845,Mamaearth - Hair,Aug-26,HEALTH & GLOW,5,0.01
8906087771883,Mamaearth - Hair,Aug-26,HEALTH & GLOW,16,0.04
8906087771944,Mamaearth - Face,Aug-26,HEALTH & GLOW,1,0.0
8906087771982,Mamaearth - Face,Aug-26,HEALTH & GLOW,3,0.01
8906087772019,The Derma Co. - Face,Aug-26,HEALTH & GLOW,138,0.31
8906087772040,The Derma Co. - Face,Aug-26,HEALTH & GLOW,472,1.84
8906087772057,The Derma Co. - Face,Aug-26,HEALTH & GLOW,30,0.18
8906087772064,The Derma Co. - Face,Aug-26,HEALTH & GLOW,51,0.19
8906087772071,The Derma Co. - Face,Aug-26,HEALTH & GLOW,45,0.11
8906087772095,The Derma Co. - Face,Aug-26,HEALTH & GLOW,153,0.7
8906087772279,Mamaearth - Face,Aug-26,HEALTH & GLOW,13,0.06
8906087772378,Mamaearth - Hair,Aug-26,HEALTH & GLOW,38,0.08
8906087772460,Mamaearth - Face,Aug-26,HEALTH & GLOW,101,0.23
8906087772484,Mamaearth - Face,Aug-26,HEALTH & GLOW,6,0.02
8906087772859,Mamaearth - Face,Aug-26,HEALTH & GLOW,30,0.06
8906087772873,Mamaearth - Hair,Aug-26,HEALTH & GLOW,14,0.04
8906087772880,Mamaearth - Face,Aug-26,HEALTH & GLOW,3,0.01
8906087772897,Mamaearth - Hair,Aug-26,HEALTH & GLOW,8,0.02
8906087773016,Mamaearth - Face,Aug-26,HEALTH & GLOW,10,0.04
8906087773115,Mamaearth - Face,Aug-26,HEALTH & GLOW,11,0.03
8906087773474,Mamaearth - Face,Aug-26,HEALTH & GLOW,14,0.01
8906087773511,Mamaearth - Face,Aug-26,HEALTH & GLOW,43,0.03
8906087773535,Mamaearth - Face,Aug-26,HEALTH & GLOW,96,0.1
8906087773740,The Derma Co. - Face,Aug-26,HEALTH & GLOW,37,0.19
8906087773849,The Derma Co. - Face,Aug-26,HEALTH & GLOW,109,0.39
8906087773863,The Derma Co. - Face,Aug-26,HEALTH & GLOW,106,0.41
8906087773917,Mamaearth - Face,Aug-26,HEALTH & GLOW,10,0.04
8906087773924,Mamaearth - Face,Aug-26,HEALTH & GLOW,10,0.04
8906087774105,The Derma Co. - Face,Aug-26,HEALTH & GLOW,19,0.08
8906087774488,The Derma Co. - Face,Aug-26,HEALTH & GLOW,14,0.07
8906087774495,The Derma Co. - Face,Aug-26,HEALTH & GLOW,2,0.01
8906087774624,The Derma Co. - Face,Aug-26,HEALTH & GLOW,83,0.27
8906087774808,The Derma Co. - Face,Aug-26,HEALTH & GLOW,36,0.09
8906087775058,The Derma Co. - Face,Aug-26,HEALTH & GLOW,11,0.02
8906087775089,Mamaearth - Hair,Aug-26,HEALTH & GLOW,7,0.02
8906087775096,Mamaearth - Hair,Aug-26,HEALTH & GLOW,14,0.03
8906087775188,Mamaearth - Face,Aug-26,HEALTH & GLOW,3,0.01
8906087775607,The Derma Co. - Face,Aug-26,HEALTH & GLOW,310,1.41
8906087775645,The Derma Co. - Face,Aug-26,HEALTH & GLOW,149,0.29
8906087775690,The Derma Co. - Face,Aug-26,HEALTH & GLOW,19,0.05
8906087775706,The Derma Co. - Face,Aug-26,HEALTH & GLOW,9,0.03
8906087775713,The Derma Co. - Face,Aug-26,HEALTH & GLOW,49,0.16
8906087776017,The Derma Co. - Face,Aug-26,HEALTH & GLOW,252,1.11
8906087776024,The Derma Co. - Face,Aug-26,HEALTH & GLOW,92,0.21
8906087776093,The Derma Co. - Face,Aug-26,HEALTH & GLOW,72,0.16
8906087776116,Mamaearth - Baby,Aug-26,HEALTH & GLOW,10,0.04
8906087776413,Mamaearth - Face,Aug-26,HEALTH & GLOW,2,0.01
8906087776604,The Derma Co. - Face,Aug-26,HEALTH & GLOW,375,1.46
8906087777090,Aqualogica - Face,Aug-26,HEALTH & GLOW,15,0.05
8906087777212,Mamaearth - Face,Aug-26,HEALTH & GLOW,1,0.0
8906087777229,Mamaearth - Face,Aug-26,HEALTH & GLOW,4,0.01
8906087778110,Aqualogica - Face,Aug-26,HEALTH & GLOW,51,0.08
8906087778189,Aqualogica - Face,Aug-26,HEALTH & GLOW,37,0.14
8906087778233,Mamaearth - Face,Aug-26,HEALTH & GLOW,20,0.02
8906087778240,Mamaearth - Face,Aug-26,HEALTH & GLOW,20,0.02
8906087778363,The Derma Co. - Face,Aug-26,HEALTH & GLOW,67,0.3
8906087778455,Mamaearth - Face,Aug-26,HEALTH & GLOW,8,0.01
8906087778462,Aqualogica - Face,Aug-26,HEALTH & GLOW,235,0.69
8906087778479,Mamaearth - Face,Aug-26,HEALTH & GLOW,8,0.02
8906087778486,Mamaearth - Hair,Aug-26,HEALTH & GLOW,75,0.13
8906087778608,The Derma Co. - Body,Aug-26,HEALTH & GLOW,1,0.0
8906087778677,The Derma Co. - Face,Aug-26,HEALTH & GLOW,51,0.17
8906087779032,Mamaearth - Face,Aug-26,HEALTH & GLOW,53,0.1
8906087779124,Mamaearth - Face,Aug-26,HEALTH & GLOW,64,0.15
8906087779216,Mamaearth - Face,Aug-26,HEALTH & GLOW,45,0.09
8906087779292,The Derma Co. - Face,Aug-26,HEALTH & GLOW,28,0.06
8906087779308,The Derma Co. - Face,Aug-26,HEALTH & GLOW,3,0.01
8906087779322,Mamaearth - Face,Aug-26,HEALTH & GLOW,3,0.01
8906087779339,Mamaearth - Face,Aug-26,HEALTH & GLOW,18,0.07
8906087779377,Aqualogica - Face,Aug-26,HEALTH & GLOW,23,0.04
8906087779391,Aqualogica - Face,Aug-26,HEALTH & GLOW,2,0.01
8906087779407,Aqualogica - Face,Aug-26,HEALTH & GLOW,118,0.34
8906087779490,Bblunt - Styling Products,Aug-26,HEALTH & GLOW,309,1.08
8906087779513,Bblunt - Styling Products,Aug-26,HEALTH & GLOW,113,0.47
8906087779872,Aqualogica - Face,Aug-26,HEALTH & GLOW,13,0.04
8906148700029,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,21,0.07
8906148700302,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,4,0.01
8906148700371,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,2,0.01
8906148700487,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,3,0.01
8906148700821,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,18,0.04
8906148700869,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,2,0.0
8906148700883,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,2,0.01
8906148700913,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,6,0.02
8906148701019,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,12,0.03
8906148702092,Dr. Sheth - Face,Aug-26,HEALTH & GLOW,1,0.0
8904417300123,The Derma Co. - Body,Aug-26,RELIANCE RETAIL LIMITED,192,0.42
8904417300512,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,440,0.87
8904417300659,Mamaearth - Baby,Aug-26,RELIANCE RETAIL LIMITED,28,0.05
8904417301762,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,84,0.15
8904417302301,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,28,0.05
8904417302318,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,18,0.03
8904417302578,The Derma Co. - Face,Aug-26,RELIANCE RETAIL LIMITED,144,0.37
8904417302608,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,51,0.14
8904417305050,Mamaearth - Hair,Aug-26,RELIANCE RETAIL LIMITED,44,0.12
8904417305258,Mamaearth - Face,Aug-26,RELIANCE RETAIL LIMITED,216,0.6
