Year-Month,Chain/Account,Distributor,EAN,Brand,Category,Sub_Category,Quantity,NSV
2026-08,Krishna Tower,Manoj Soap Agency,8906087778240,Mamaearth,Face,Face Cleanser,3,243.75
2026-08,Krishna Tower,Manoj Soap Agency,8906087779032,Mamaearth,Face,Face Cleanser,6,1111.499998
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417306255,Aqualogica,Face,Sun Care,59,19603.339987
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417306514,Aqualogica,Face,Face Cleanser,16,2948.159992
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087778110,Aqualogica,Face,Face Cleanser,29,5343.539988
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087778462,Aqualogica,Face,Sun Care,29,9635.539993
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087779377,Aqualogica,Face,Face Cleanser,8,1474.079996
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087779407,Aqualogica,Face,Sun Care,24,7974.239994
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087779872,Aqualogica,Face,Moisturisers,8,2362.08
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417300673,Mamaearth,Baby,Moisturisers,3,405.96
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417308129,Mamaearth,Baby,Baby Body Wash,111,37664.519996
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417313673,Mamaearth,Baby,Sun Care,5,1866.599997
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770008,Mamaearth,Baby,Body Lotion,9,1523.879995
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770022,Mamaearth,Baby,Shampoo,235,39790.200034999994
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770084,Mamaearth,Baby,Massage Oil,27,5489.640009
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770121,Mamaearth,Baby,Sun Care,18,3659.760006
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770152,Mamaearth,Baby,OTC,30,5711.99999
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770435,Mamaearth,Baby,Body Lotion,33,11197.559998
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770442,Mamaearth,Baby,Shampoo,70,23752.400016
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770527,Mamaearth,Baby,Oral,51,4577.759984
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770534,Mamaearth,Baby,Moisturisers,88,11908.15999
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770558,Mamaearth,Baby,Dusting Powder,60,8119.199992
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770640,Mamaearth,Baby,Mosquito Protection,47,7958.039977
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770695,Mamaearth,Baby,Mosquito Protection,63,5526.359997
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087771180,Mamaearth,Baby,Baby Soap,24,4063.680004
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087771203,Mamaearth,Baby,Sun Care,98,9996.000004
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087771319,Mamaearth,Baby,Oral,7,628.319998
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772545,Mamaearth,Baby,Hair Oil,41,10226.520004
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772613,Mamaearth,Baby,Dusting Powder,14,3322.48
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087773375,Mamaearth,Baby,Oral,173,15528.479949999999
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087774020,Mamaearth,Baby,Kids Soap,33,6739.92001
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087776215,Mamaearth,Baby,Baby Soap,46,7788.720006
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417311570,Mamaearth,Body,Soap,94,18376.999982
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417317244,Mamaearth,Body,Body Lotion,61,15739.830034
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417317589,Mamaearth,Body,Body Wash,169,46566.260085
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417317596,Mamaearth,Body,Body Wash,77,21216.580039
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417317701,Mamaearth,Body,Body Wash,9,2479.860005
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417318296,Mamaearth,Body,Body Wash,207,57036.780103
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417320183,Mamaearth,Body,Body Lotion,2,505.08
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772439,Mamaearth,Body,Body Gel,115,24945.799936
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417300512,Mamaearth,Face,Face Cleanser,252,52048.07991
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417301762,Mamaearth,Face,Face Cream,41,6942.119979
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417303315,Mamaearth,Face,Lip Balm,58,9820.559972
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417303322,Mamaearth,Face,Lip Balm,21,2499.000008
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417305258,Mamaearth,Face,Sun Care,41,11124.119981
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417305838,Mamaearth,Face,Face Serum,28,9500.959998
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417306439,Mamaearth,Face,Face Cleanser,24,4651.2768
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417310023,Mamaearth,Face,Facial Kit,67,18178.439969
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417311440,Mamaearth,Face,Sun Care,32,8682.239986
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417311501,Mamaearth,Face,Sun Care,9,2285.420002
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417311549,Mamaearth,Face,Face Cleanser,103,19961.399984
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417312546,Mamaearth,Face,Face Cleanser,66,13631.639976
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417312867,Mamaearth,Face,Sun Care,48,13023.359978
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417313178,Mamaearth,Face,Sun Care,9,2441.879995
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417316346,Mamaearth,Face,Face Cleanser,123,10454.999956
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417316407,Mamaearth,Face,Face Cleanser,3,254.999998
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417316896,Mamaearth,Face,Sun Care,32,8288.279994
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417318074,Mamaearth,Face,Moisturisers,48,12121.919992
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417318081,Mamaearth,Face,Moisturisers,11,2777.939999
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417318364,Mamaearth,Face,Moisturisers,28,10452.959988
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417318746,Mamaearth,Face,Face Cleanser,135,27882.899952
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417318876,Mamaearth,Face,Face Cleanser,22,4263.599996
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417319200,Mamaearth,Face,Face Cleanser,122,25197.879956
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417319873,Mamaearth,Face,Moisturisers,33,9092.820017
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417319880,Mamaearth,Face,Moisturisers,100,27554.00005
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417320510,Mamaearth,Face,Face Masks,143,32824.220046
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417320527,Mamaearth,Face,Face Masks,28,6427.120008
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417322774,Mamaearth,Face,Face Cleanser,49,13501.460025
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417322798,Mamaearth,Face,Face Cleanser,187,51525.980093
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770657,Mamaearth,Face,Face Cleanser,72,13953.599988
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087770671,Mamaearth,Face,Face Cleanser,198,38372.399968
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087771333,Mamaearth,Face,Sun Care,70,19287.800036
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772460,Mamaearth,Face,Face Scrub,182,43192.239986
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772859,Mamaearth,Face,Face Cleanser,63,12209.39999
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087773535,Mamaearth,Face,Face Masks,65,6585.800017
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087778233,Mamaearth,Face,Face Cleanser,90,7649.999968
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087779032,Mamaearth,Face,Face Cleanser,104,20155.199984
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087779124,Mamaearth,Face,Face Scrub,54,12815.279996
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417305043,Mamaearth,Hair,Shampoo,56,13289.920022
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417307740,Mamaearth,Hair,Shampoo,237,56244.840094
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417307757,Mamaearth,Hair,Conditioner,151,40969.319931
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417307764,Mamaearth,Hair,Hair Oil,89,25357.880005
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417310351,Mamaearth,Hair,Shampoo,18,7331.760008
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087771807,Mamaearth,Hair,Shampoo,112,26579.840044
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087771814,Mamaearth,Hair,Conditioner,67,18178.439969
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087771845,Mamaearth,Hair,Shampoo,3,632.400001
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087771883,Mamaearth,Hair,Hair Oil,13,3703.960001
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772187,Mamaearth,Hair,Shampoo,11,4480.520006
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772378,Mamaearth,Hair,Hair Serum,19,3863.080005
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087775089,Mamaearth,Hair,Shampoo,87,20646.840036
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087775096,Mamaearth,Hair,Conditioner,59,16007.879973
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417324624,The Derma Co.,Body,Body Lotion,8,4138.079998
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417306231,The Derma Co.,Face,Sun Care,110,56898.599974
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417306248,The Derma Co.,Face,Face Cleanser,220,53561.200026
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417306521,The Derma Co.,Face,Face Serum,18,7978.680004
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417314755,The Derma Co.,Face,Face Cleanser,676,142887.039769
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417315141,The Derma Co.,Face,Face Cleanser,829,209355.659849
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8904417316056,The Derma Co.,Face,Face Cleanser,12,2921.520002
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772040,The Derma Co.,Face,Face Serum,84,37233.84002
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772064,The Derma Co.,Face,Cream,8,2954.079996
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087772095,The Derma Co.,Face,Sun Care,9,4655.339998
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087773849,The Derma Co.,Face,Face Serum,26,10562.760012
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087775607,The Derma Co.,Face,Face Serum,40,20690.39999
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087775645,The Derma Co.,Face,Face Cleanser,13,2876.380007
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087775713,The Derma Co.,Face,Sun Care,180,66466.799918
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087776093,The Derma Co.,Face,Moisturisers,7,1807.820001
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087776604,The Derma Co.,Face,Face Serum,104,46099.040024
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087778363,The Derma Co.,Face,Sun Care,20,10345.199994
2026-08,LKL RETAIL,Sancus Networks Private Limited -RMT,8906087779292,The Derma Co.,Face,Moisturisers,18,4648.680004
2026-08,Lulu -,G.V Enterprises - MT,8904417306255,Aqualogica,Face,Sun Care,24,6250.079992
2026-08,Lulu -,G.V Enterprises - MT,8906087779377,Aqualogica,Face,Face Cleanser,48,7768.800002
2026-08,Lulu -,G.V Enterprises - MT,8904417313185,Aqualogica,Fragrance,BodyMist,12,2694.599998
2026-08,Lulu -,G.V Enterprises - MT,8904417300659,Mamaearth,Baby,Baby Soap,12,1942.199998
2026-08,Lulu -,G.V Enterprises - MT,8904417308129,Mamaearth,Baby,Baby Body Wash,12,2544.899996
2026-08,Lulu -,G.V Enterprises - MT,8906087770008,Mamaearth,Baby,Body Lotion,12,1942.2
2026-08,Lulu -,G.V Enterprises - MT,8906087770022,Mamaearth,Baby,Shampoo,40,6473.999994
2026-08,Lulu -,G.V Enterprises - MT,8906087770046,Mamaearth,Baby,Baby Body Wash,12,1942.2
2026-08,Lulu -,G.V Enterprises - MT,8906087770534,Mamaearth,Baby,Moisturisers,12,1552.2
2026-08,Lulu -,G.V Enterprises - MT,8906087771180,Mamaearth,Baby,Baby Soap,50,8092.499992
2026-08,Lulu -,G.V Enterprises - MT,8904417311570,Mamaearth,Body,Soap,60,9979.2
2026-08,Lulu -,G.V Enterprises - MT,8904417311587,Mamaearth,Body,Soap,60,11219.999994
2026-08,Lulu -,G.V Enterprises - MT,8904417317183,Mamaearth,Body,Body Lotion,24,5599.800004
2026-08,Lulu -,G.V Enterprises - MT,8904417317244,Mamaearth,Body,Body Lotion,72,16799.400012
2026-08,Lulu -,G.V Enterprises - MT,8904417317268,Mamaearth,Body,Body Lotion,72,16799.400012
2026-08,Lulu -,G.V Enterprises - MT,8906087776758,Mamaearth,Color Care,Kajal,40,7175.999986
2026-08,Lulu -,G.V Enterprises - MT,8904417300512,Mamaearth,Face,Face Cleanser,24,6465.600008
2026-08,Lulu -,G.V Enterprises - MT,8904417302608,Mamaearth,Face,Face Cream,24,4069.799996
2026-08,Lulu -,G.V Enterprises - MT,8904417303315,Mamaearth,Face,Lip Balm,120,19422.000008
2026-08,Lulu -,G.V Enterprises - MT,8904417303322,Mamaearth,Face,Lip Balm,120,13649.999988
2026-08,Lulu -,G.V Enterprises - MT,8904417305258,Mamaearth,Face,Sun Care,60,14364.000004
2026-08,Lulu -,G.V Enterprises - MT,8904417306439,Mamaearth,Face,Face Cleanser,12,2051.999996
2026-08,Lulu -,G.V Enterprises - MT,8904417311501,Mamaearth,Face,Sun Care,60,12724.49998
2026-08,Lulu -,G.V Enterprises - MT,8904417311549,Mamaearth,Face,Face Cleanser,24,4103.999994
2026-08,Lulu -,G.V Enterprises - MT,8904417312546,Mamaearth,Face,Face Cleanser,48,8547.600002
2026-08,Lulu -,G.V Enterprises - MT,8904417313178,Mamaearth,Face,Sun Care,24,5745.600002
2026-08,Lulu -,G.V Enterprises - MT,8904417313420,Mamaearth,Face,Sun Care,24,6465.600008
2026-08,Lulu -,G.V Enterprises - MT,8904417314298,Mamaearth,Face,Face Cleanser,48,12931.200014
2026-08,Lulu -,G.V Enterprises - MT,8904417316896,Mamaearth,Face,Sun Care,50,11666.250008
2026-08,Lulu -,G.V Enterprises - MT,8904417318074,Mamaearth,Face,Moisturisers,12,4282.199996
2026-08,Lulu -,G.V Enterprises - MT,8904417318081,Mamaearth,Face,Moisturisers,12,2799.900002
2026-08,Lulu -,G.V Enterprises - MT,8904417319200,Mamaearth,Face,Face Cleanser,48,9159.600018
2026-08,Lulu -,G.V Enterprises - MT,8904417319873,Mamaearth,Face,Moisturisers,12,3054.899994
2026-08,Lulu -,G.V Enterprises - MT,8904417319910,Mamaearth,Face,Moisturisers,36,9164.699982
2026-08,Lulu -,G.V Enterprises - MT,8904417322774,Mamaearth,Face,Face Cleanser,144,36658.799928
2026-08,Lulu -,G.V Enterprises - MT,8904417322798,Mamaearth,Face,Face Cleanser,36,9164.699982
2026-08,Lulu -,G.V Enterprises - MT,8906087770657,Mamaearth,Face,Face Cleanser,60,10259.999984
2026-08,Lulu -,G.V Enterprises - MT,8906087770664,Mamaearth,Face,Face Cleanser,12,2051.999996
2026-08,Lulu -,G.V Enterprises - MT,8906087770671,Mamaearth,Face,Face Cleanser,24,4103.999994
2026-08,Lulu -,G.V Enterprises - MT,8906087771333,Mamaearth,Face,Sun Care,48,10179.599984
2026-08,Lulu -,G.V Enterprises - MT,8906087772460,Mamaearth,Face,Face Scrub,60,13611.00002
2026-08,Lulu -,G.V Enterprises - MT,8906087772859,Mamaearth,Face,Face Cleanser,12,2051.999996
2026-08,Lulu -,G.V Enterprises - MT,8906087778455,Mamaearth,Face,Face Cleanser,12,2051.999996
2026-08,Lulu -,G.V Enterprises - MT,8906087778523,Mamaearth,Face,Face Cream,24,2539.799988
2026-08,Lulu -,G.V Enterprises - MT,8906087779032,Mamaearth,Face,Face Cleanser,120,20519.999966
2026-08,Lulu -,G.V Enterprises - MT,8904417303537,Mamaearth,Hair,Shampoo,96,36679.199962
2026-08,Lulu -,G.V Enterprises - MT,8904417307740,Mamaearth,Hair,Shampoo,21,4763.849999
2026-08,Lulu -,G.V Enterprises - MT,8904417315073,Mamaearth,Hair,Shampoo,360,137546.999856
2026-08,Lulu -,G.V Enterprises - MT,8904417324679,Mamaearth,Hair,Shampoo,12,4584.899996
2026-08,Lulu -,G.V Enterprises - MT,8906087771807,Mamaearth,Hair,Shampoo,45,9067.500004
2026-08,Lulu -,G.V Enterprises - MT,8906087771883,Mamaearth,Hair,Hair Oil,12,3268.199996
2026-08,Lulu -,G.V Enterprises - MT,8906087772378,Mamaearth,Hair,Hair Serum,48,9328.80001
2026-08,Lulu -,G.V Enterprises - MT,8906087772897,Mamaearth,Hair,Shampoo,12,2418.000002
2026-08,Lulu -,G.V Enterprises - MT,8906087775089,Mamaearth,Hair,Shampoo,24,5444.399998
2026-08,Lulu -,G.V Enterprises - MT,8906087778486,Mamaearth,Hair,Henna Paste,12,1942.2
2026-08,Lulu -,G.V Enterprises - MT,8904417300123,The Derma Co.,Body,Soap,48,9328.799996
2026-08,Lulu -,G.V Enterprises - MT,8904417300079,The Derma Co.,Face,Face Serum,12,4887.840004
2026-08,Lulu -,G.V Enterprises - MT,8904417302578,The Derma Co.,Face,Moisturisers,12,2847.84
2026-08,Lulu -,G.V Enterprises - MT,8904417303131,The Derma Co.,Face,Sun Care,24,7004.399986
2026-08,Lulu -,G.V Enterprises - MT,8904417306231,The Derma Co.,Face,Sun Care,36,14595.119992
2026-08,Lulu -,G.V Enterprises - MT,8904417309188,The Derma Co.,Face,Face Cleanser,72,12927.600004
2026-08,Lulu -,G.V Enterprises - MT,8904417311662,The Derma Co.,Face,Sun Care,24,10124.4
2026-08,Lulu -,G.V Enterprises - MT,8904417319538,The Derma Co.,Face,Sun Care,24,7784.39999
2026-08,Lulu -,G.V Enterprises - MT,8904417322521,The Derma Co.,Face,Face Serum,60,25623.000024
2026-08,Lulu -,G.V Enterprises - MT,8904417324426,The Derma Co.,Face,Sun Care,12,5032.800002
2026-08,Lulu -,G.V Enterprises - MT,8906087772040,The Derma Co.,Face,Face Serum,24,9775.68001
2026-08,Lulu -,G.V Enterprises - MT,8906087772064,The Derma Co.,Face,Cream,12,4071.84
2026-08,Lulu -,G.V Enterprises - MT,8906087772095,The Derma Co.,Face,Sun Care,24,10904.400004
2026-08,Lulu -,G.V Enterprises - MT,8906087773740,The Derma Co.,Face,Face Serum,12,6519.84
2026-08,Lulu -,G.V Enterprises - MT,8906087773849,The Derma Co.,Face,Face Serum,10,3563.1999969999997
2026-08,Lulu -,G.V Enterprises - MT,8906087775645,The Derma Co.,Face,Face Cleanser,48,9328.80001
2026-08,Lulu -,G.V Enterprises - MT,8906087775713,The Derma Co.,Face,Sun Care,12,3892.199994
2026-08,Lulu -,G.V Enterprises - MT,8906087776024,The Derma Co.,Face,Moisturisers,24,5695.679998
2026-08,Lulu -,G.V Enterprises - MT,8906087776604,The Derma Co.,Face,Face Serum,12,4887.840004
2026-08,Lulu -,G.V Enterprises - MT,8906087777045,The Derma Co.,Face,Face Masks,120,8046.000014
2026-08,Lulu -,G.V Enterprises - MT,8906087777076,The Derma Co.,Face,Face Masks,120,8046.000014
2026-08,Lulu -,G.V Enterprises - MT,8906087778042,The Derma Co.,Face,Face Serum,12,4887.840004
2026-08,Lulu -,G.V Enterprises - MT,8906087778363,The Derma Co.,Face,Sun Care,12,4865.039998
2026-08,Lulu -,G.V Enterprises - MT,8906087778677,The Derma Co.,Face,Face Serum,12,4071.84
2026-08,Lulu -,G.V Enterprises - MT,8906087779292,The Derma Co.,Face,Moisturisers,12,2847.84
2026-08,Lulu -,G.V Enterprises - MT,8904417325348,The Derma Co.,Hair,Shampoo,24,10141.19999
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417306514,Aqualogica,Face,Face Cleanser,168,27190.80001
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087778462,Aqualogica,Face,Sun Care,72,18750.239978
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087779377,Aqualogica,Face,Face Cleanser,48,7768.800002
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417313185,Aqualogica,Fragrance,BodyMist,48,10778.399992
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417313192,Aqualogica,Fragrance,BodyMist,12,2694.599998
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087770008,Mamaearth,Baby,Body Lotion,80,12948.000004
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087770022,Mamaearth,Baby,Shampoo,12,1942.199998
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087770046,Mamaearth,Baby,Baby Body Wash,60,9711.000004
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087770527,Mamaearth,Baby,Oral,144,12355.200042
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087770695,Mamaearth,Baby,Mosquito Protection,48,4024.799998
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087771180,Mamaearth,Baby,Baby Soap,50,8092.499992
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087774020,Mamaearth,Baby,Kids Soap,12,3463.200002
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417311570,Mamaearth,Body,Soap,12,1995.84
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417317183,Mamaearth,Body,Body Lotion,384,89596.80007
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417317244,Mamaearth,Body,Body Lotion,480,111996.000088
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417317268,Mamaearth,Body,Body Lotion,288,67197.600052
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417317596,Mamaearth,Body,Body Wash,72,18329.399964
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417318296,Mamaearth,Body,Body Wash,168,42768.599916
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417302608,Mamaearth,Face,Face Cream,48,8139.599994
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417303322,Mamaearth,Face,Lip Balm,288,32759.999971999998
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417305258,Mamaearth,Face,Sun Care,60,12563.999992
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417311549,Mamaearth,Face,Face Cleanser,48,8207.999986
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417312546,Mamaearth,Face,Face Cleanser,48,9159.600018
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417314298,Mamaearth,Face,Face Cleanser,96,25862.400028
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417318081,Mamaearth,Face,Moisturisers,12,2799.900002
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417318746,Mamaearth,Face,Face Cleanser,48,9159.600018
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417319873,Mamaearth,Face,Moisturisers,72,15269.399976
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417319880,Mamaearth,Face,Moisturisers,12,2544.899996
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417319910,Mamaearth,Face,Moisturisers,36,7634.699988
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417322774,Mamaearth,Face,Face Cleanser,456,115321.199796
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417322798,Mamaearth,Face,Face Cleanser,108,25199.10002
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087770657,Mamaearth,Face,Face Cleanser,12,2051.999996
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087770664,Mamaearth,Face,Face Cleanser,12,2051.999996
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087770671,Mamaearth,Face,Face Cleanser,60,10259.999984
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087771333,Mamaearth,Face,Sun Care,48,10179.599984
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087772460,Mamaearth,Face,Face Scrub,60,13611.00002
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087772859,Mamaearth,Face,Face Cleanser,60,10259.999984
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087773535,Mamaearth,Face,Face Masks,120,11621.999974
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8906087779032,Mamaearth,Face,Face Cleanser,120,20519.999966
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417303537,Mamaearth,Hair,Shampoo,192,65198.40002
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417305043,Mamaearth,Hair,Shampoo,45,10208.249997
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417305050,Mamaearth,Hair,Conditioner,24,5444.400008
2026-08,Lulu Hyper,Az Enterprises(Apollo/More)Mt,8904417307740,Mamaearth,Hair,Shampoo,90,20416.499996
