Bill to customer,Direct/Distributor,NSV,MRP value,Month,FY,Zone,State,Brand,Chain Name,Channel
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0531144,0.09576,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0187198,0.03375,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0098736,0.01584,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0395197,0.07125,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0330269,0.05394,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.019868,0.03582,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0758778,0.1368,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.023229299999999998,0.04188,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0313413,0.05028,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0189694,0.0342,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0543897,0.08883,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0082108,0.01341,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0099174,0.01788,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0111826,0.01794,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0223652,0.03588,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0212325,0.03828,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0071086000000000005,0.01161,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.026490700000000002,0.04776,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0128213,0.02094,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.4268129,0.7695,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0403376,0.06588,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0198347,0.03576,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.020168699999999998,0.03294,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0199179,0.03591,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-KA EB2B,Direct,0.0024793000000000003,0.00447,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,EB2B,MT
APOLLO HEALTHCO LIMITED-Madurai,Direct,0.9536779,3.04146,Aug'26,FY_26-27,South-1,Tamil Nadu,The Derma Co,MT,MT
APOLLO HEALTHCO LIMITED-Madurai,Direct,0.3098603,0.9882,Aug'26,FY_26-27,South-1,Tamil Nadu,The Derma Co,MT,MT
APOLLO HEALTHCO LIMITED-Madurai,Direct,0.3890468,1.24074,Aug'26,FY_26-27,South-1,Tamil Nadu,The Derma Co,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.4085142,1.09556,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.9864417,2.87712,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.43378,1.27965,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.3260504,0.52704,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.5960289,1.59844,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.2210889,0.59292,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.3290794,0.83261,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.09491200000000001,0.26352,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.49759349999999997,0.8388,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.1506815,0.44451,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.0236748,0.0599,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.1018015,0.25757,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
RELIANCE RETAIL LIMITED-FREC,Direct,0.21307299999999998,0.5391,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-8009,Direct,0.5039288,1.245,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-8009,Direct,0.9491189999999999,2.6352,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-8009,Direct,1.5216109,3.42,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-8009,Direct,0.6950900999999999,1.9764,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-8009,Direct,1.8610176999999999,4.392,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Avenue Supermarts Ltd.-DC-8009,Direct,0.6950900999999999,1.9764,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-8009,Direct,0.20601580000000003,0.50898,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-8009,Direct,0.5210988,1.28742,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,Direct,0.0462338,0.10788,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,Direct,0.1507408,0.39528,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,1.3088060000000001,3.23352,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,4.4820009,8.964,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,3.0432211,6.84,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,0.7024769000000001,1.5789,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,3.9299152000000004,9.7092,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,3.2119329999999997,6.3168,Aug'26,FY_26-27,South-2,Telangana,The Derma Co,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,0.5148115,1.1571,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,0.18493310000000002,0.43152,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,0.7297625999999999,1.4352,Aug'26,FY_26-27,South-2,Telangana,The Derma Co,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,0.6415713,1.497,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,4.7752286999999995,13.57776,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,2.3024672,5.82552,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,1.2885537,3.66384,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,1.0208249,2.35575,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Az Enterprises,Direct,0.32917660000000004,0.6039,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.5741541,0.9576,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.6463831,1.18584,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.0880632,0.14376,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,2.3700047,3.9528,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.09787,0.17955,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.457217,0.8388,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.7044178999999999,1.17486,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.34067790000000003,0.625,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.0733615,0.11976,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.0359156,0.06589,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.8019939,1.47132,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.1562057,0.255,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.1962304,0.36,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.8038157,1.34064,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.2393507,0.3992,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.405949,0.67706,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.0822919,0.13725,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.1615618,0.26946,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.3918068,0.7188,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.1959034,0.3594,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.7182922,1.198,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.19341029999999998,0.28704,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.20088189999999997,0.33504,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.4302558,0.7176,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.0490576,0.09,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.1297363,0.21638,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.46939620000000004,0.78288,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.2849905,0.47532,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.18459759999999997,0.2988,Aug'26,FY_26-27,South-1,Karnataka,Aqualogica,MT,MT
Az Enterprises,Direct,0.5925011,0.9882,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.10174549999999999,0.18666,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.1506615,0.25128,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.27531130000000004,0.50508,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.1991684,0.36539,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.1997212,0.32328,Aug'26,FY_26-27,South-1,Karnataka,Aqualogica,MT,MT
Az Enterprises,Direct,0.0753233,0.11976,Aug'26,FY_26-27,South-1,Karnataka,BBlunt,MT,MT
Az Enterprises,Direct,0.2349532,0.43104,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.35575239999999997,0.59334,Aug'26,FY_26-27,South-1,Karnataka,The Derma Co,MT,MT
Az Enterprises,Direct,0.7182033999999999,1.3176,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Az Enterprises,Direct,0.3591018,0.6588,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
G.V Enterprises,Direct,4.5721693,8.388,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.372838,0.684,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.9320948,1.71,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.9320948,1.71,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.8607977,1.5792,Aug'26,FY_26-27,South-1,Tamil Nadu,The Derma Co,MT,MT
G.V Enterprises,Direct,0.35910190000000003,0.6588,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.9320948,1.71,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.5386526,0.9882,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,1.143977,1.8675,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,1.197006,2.196,Aug'26,FY_26-27,South-1,Tamil Nadu,The Derma Co,MT,MT
G.V Enterprises,Direct,2.4474301,4.49,Aug'26,FY_26-27,South-1,Tamil Nadu,Aqualogica,MT,MT
G.V Enterprises,Direct,1.3049328,2.394,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,1.8641896,3.42,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,1.2838271,2.0958,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.7182035000000001,1.3176,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.7829596000000001,1.4364,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,1.0773054,1.9764,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,1.1004232,1.7964,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.744433,1.36572,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,1.6064082000000002,2.94708,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.35910190000000003,0.6588,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,0.9795172,1.797,Aug'26,FY_26-27,South-1,Tamil Nadu,The Derma Co,MT,MT
G.V Enterprises,Direct,1.8641895000000002,3.42,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
G.V Enterprises,Direct,1.9579442,3.592,Aug'26,FY_26-27,South-1,Tamil Nadu,Aqualogica,MT,MT
G.V Enterprises,Direct,0.5502115,0.8982,Aug'26,FY_26-27,South-1,Tamil Nadu,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,0.9300847999999999,2.14635,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,0.043857600000000004,0.10121,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,2.6541443,6.12495,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,4.015244099999999,9.26595,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,1.6439059,3.79363,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,2.7902543,6.43905,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,0.2162635,0.49907,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,1.1478607,2.64891,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,0.6457661,1.49023,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Avenue Supermarts Ltd.-DC-1054,Direct,1.2249897,2.8269,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,0.0924679,0.21576,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,0.0470971,0.0855,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,0.0172138,0.03125,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,0.0502471,0.13176,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,0.0172138,0.03125,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,0.1412912,0.2565,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,0.1526002,0.24651,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,0.052748699999999996,0.09576,Aug'26,FY_26-27,South-2,Telangana,Mamaearth,MT,MT
Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,Direct,0.09890719999999999,0.17955,Aug'26,FY_26-27,South-1,Karnataka,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.0496644,0.08372,Aug'26,FY_26-27,South-1,Kerala,The Derma Co,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.039081399999999995,0.06588,Aug'26,FY_26-27,South-1,Kerala,The Derma Co,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.017766900000000002,0.02995,Aug'26,FY_26-27,South-1,Kerala,The Derma Co,MT,MT
Apollo Healthco Limited-Kochi,Direct,1.6353689999999999,5.2155,Aug'26,FY_26-27,South-1,Kerala,The Derma Co,MT,MT
Apollo Healthco Limited-Kochi,Direct,2.4960897,7.9605,Aug'26,FY_26-27,South-1,Kerala,The Derma Co,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.019540699999999998,0.03294,Aug'26,FY_26-27,South-1,Kerala,The Derma Co,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.0429373,0.07238,Aug'26,FY_26-27,South-1,Kerala,The Derma Co,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.047923999999999994,0.136,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.059905,0.17,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.0455316,0.0747,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.09703010000000001,0.30532,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.12770879999999998,0.3588,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.04637310000000001,0.0855,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.030646999999999997,0.05028,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.0601033,0.19168,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.025947199999999997,0.04784,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.0135052,0.0249,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.0979102,0.27508,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.112656,0.35928,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Apollo Healthco Limited-Kochi,Direct,0.0324123,0.05976,Aug'26,FY_26-27,South-1,Kerala,Mamaearth,MT,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0093126,0.01494,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0274427,0.04482,Aug'26,FY_26-27,South-2,Andhra Pradesh,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.009934,0.01791,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0415996,0.075,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0049368,0.00792,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0256793,0.04194,Aug'26,FY_26-27,South-2,Andhra Pradesh,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.16123969999999999,0.2907,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0284541,0.0513,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0558755,0.08964,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0089522,0.01614,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0064107,0.01047,Aug'26,FY_26-27,South-2,Andhra Pradesh,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0111826,0.01794,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.112585,0.20298,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0156706,0.02514,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0189694,0.0342,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0145598,0.02625,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0049586000000000005,0.00894,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.023188,0.0372,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0096492,0.01548,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0403375,0.06588,Aug'26,FY_26-27,South-2,Andhra Pradesh,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0224026,0.03594,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0106162,0.01914,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0126225,0.02025,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.006043300000000001,0.00987,Aug'26,FY_26-27,South-2,Andhra Pradesh,The Derma Co,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0261052,0.04188,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0096492,0.01548,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.0372504,0.05976,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
Nykaa E-Retail Limited.-AP EB2B,Direct,0.2329573,0.42,Aug'26,FY_26-27,South-2,Andhra Pradesh,Mamaearth,EB2B,MT
