Month,MonthStart,FY Year,Ship To Name,Direct/Distributor,Chain,Zone,State,Brand,Primary NSV,MRP Value,Cont%
Sep'24,2024-09-01,FY_24-25,Sri Vijaya Durga Agencies_Mt,Dist.,H&G,South-2,Andhra Pradesh,The Derma Co,60000.0,110000.0,100.0
Sep'24,2024-09-01,FY_24-25,United Marketing_Mt,Dist.,Apollo Healthco,West,Goa,Mamaearth,220000.0,380000.0,100.0
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies MT_Dmart,Dist.,D-Mart,South-2,Telangana,Mamaearth,8820000.0,23830000.0,100.0
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,H&G,South-2,Telangana,Aqualogica,260000.0,470000.0,55.32
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Reliance Retail,South-2,Telangana,Aqualogica,40000.0,80000.0,8.51
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Lulu,South-2,Telangana,Aqualogica,20000.0,40000.0,4.26
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,B&N,South-2,Telangana,Aqualogica,40000.0,70000.0,8.51
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Apollo Healthco,South-2,Telangana,Aqualogica,110000.0,200000.0,23.4
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,H&G,South-2,Telangana,BBlunt,320000.0,510000.0,71.11
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,B&N,South-2,Telangana,BBlunt,130000.0,210000.0,28.89
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Apollo Healthco,South-2,Telangana,Mamaearth,2840000.0,6810000.0,28.09
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,H&G,South-2,Telangana,Mamaearth,1010000.0,2120000.0,9.99
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Vijetha,South-2,Telangana,Mamaearth,700000.0,1480000.0,6.92
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,More Retail,South-2,Telangana,Mamaearth,640000.0,1360000.0,6.33
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Max Hyper,South-2,Telangana,Mamaearth,40000.0,90000.0,0.4
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Reliance Retail,South-2,Telangana,Mamaearth,2500000.0,5270000.0,24.73
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Lulu,South-2,Telangana,Mamaearth,850000.0,1780000.0,8.41
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Ratnadeep,South-2,Telangana,Mamaearth,1310000.0,2760000.0,12.96
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,B&N,South-2,Telangana,Mamaearth,170000.0,360000.0,1.68
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,VMM,South-2,Telangana,Mamaearth,50000.0,110000.0,0.49
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,H&G,South-2,Telangana,The Derma Co,1630000.0,2940000.0,65.73
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Lulu,South-2,Telangana,The Derma Co,120000.0,220000.0,4.84
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,B&N,South-2,Telangana,The Derma Co,170000.0,310000.0,6.85
Sep'24,2024-09-01,FY_24-25,Vanaja Agencies_Mt,Dist.,Apollo Healthco,South-2,Telangana,The Derma Co,560000.0,1010000.0,22.58
Sep'24,2024-09-01,FY_24-25,VISHAL ENTERPRISES_Solapur,Dist.,D-Mart,West,Pune,Mamaearth,1690000.0,4380000.0,100.0
Oct'24,2024-10-01,FY_24-25,APOLLO HEALTHCO LIMITED_AHMEDABAD,Direct,Apollo Healthco,West,Gujarat,Aqualogica,10000.0,10000.0,100.0
Oct'24,2024-10-01,FY_24-25,APOLLO HEALTHCO LIMITED_AHMEDABAD,Direct,Apollo Healthco,West,Gujarat,Mamaearth,250000.0,740000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited_Bhiwandi,Direct,Apollo Healthco,West,Mumbai,Aqualogica,40000.0,70000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited_Bhiwandi,Direct,Apollo Healthco,West,Mumbai,Mamaearth,200000.0,480000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited_Bhiwandi,Direct,Apollo Healthco,West,Mumbai,The Derma Co,60000.0,100000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited_Faridabad,Direct,Apollo Healthco,North,Haryana,Aqualogica,100000.0,170000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited_Faridabad,Direct,Apollo Healthco,North,Haryana,Mamaearth,1930000.0,4870000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited_Faridabad,Direct,Apollo Healthco,North,Haryana,The Derma Co,280000.0,470000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited_Rajasthan,Direct,Apollo Healthco,North,Rajasthan,Aqualogica,10000.0,20000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited_Rajasthan,Direct,Apollo Healthco,North,Rajasthan,Mamaearth,290000.0,730000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited-Bangalore,Direct,Apollo Healthco,South-1,Karnataka,Mamaearth,190000.0,600000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited-Chennai,Direct,Apollo Healthco,South-1,Tamil Nadu,Mamaearth,160000.0,500000.0,100.0
Oct'24,2024-10-01,FY_24-25,APOLLO HEALTHCO LIMITED-Chittor,Direct,Apollo Healthco,South-2,Andhra Pradesh,Mamaearth,90000.0,290000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited-Goa,Direct,Apollo Healthco,West,Goa,Mamaearth,60000.0,180000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited-Hubbli,Direct,Apollo Healthco,South-1,Karnataka,Mamaearth,340000.0,1060000.0,100.0
Oct'24,2024-10-01,FY_24-25,APOLLO HEALTHCO LIMITED-HYD,Direct,Apollo Healthco,South-2,Telangana,Mamaearth,100000.0,320000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited-Kochi,Direct,Apollo Healthco,South-1,Kerala,Mamaearth,40000.0,110000.0,100.0
Oct'24,2024-10-01,FY_24-25,APOLLO HEALTHCO LIMITED-Madurai,Direct,Apollo Healthco,South-1,Tamil Nadu,Mamaearth,40000.0,130000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited-Ore,Direct,Apollo Healthco,East,Orissa,Mamaearth,160000.0,350000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Limited-Sanath Nagar,Direct,Apollo Healthco,South-2,Telangana,Mamaearth,170000.0,540000.0,100.0
Oct'24,2024-10-01,FY_24-25,APOLLO HEALTHCO LIMITED-Vijayawada,Direct,Apollo Healthco,South-2,Andhra Pradesh,Mamaearth,150000.0,470000.0,100.0
Oct'24,2024-10-01,FY_24-25,APOLLO HEALTHCO LIMITED-WB,Direct,Apollo Healthco,East,West Bengal,Aqualogica,20000.0,30000.0,100.0
Oct'24,2024-10-01,FY_24-25,APOLLO HEALTHCO LIMITED-WB,Direct,Apollo Healthco,East,West Bengal,Mamaearth,280000.0,860000.0,100.0
Oct'24,2024-10-01,FY_24-25,APOLLO HEALTHCO LIMITED-WB-2,Direct,Apollo Healthco,East,West Bengal,Mamaearth,100000.0,320000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Healthco Ltd_Raipur,Direct,Apollo Healthco,West,Chattishgarh,Mamaearth,90000.0,280000.0,100.0
Oct'24,2024-10-01,FY_24-25,Apollo Hospitals Enterprise Ltd(Offline),Direct,Apollo Healthco,North,Haryana,Mamaearth,0.0,-10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Belapur),Direct,D-Mart,West,Mumbai,Aqualogica,20000.0,30000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Belapur),Direct,D-Mart,West,Mumbai,The Derma Co,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Ck Palya),Direct,D-Mart,South-1,Karnataka,Aqualogica,10000.0,20000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Kanjur),Direct,D-Mart,West,Mumbai,Aqualogica,10000.0,20000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Kanjur),Direct,D-Mart,West,Mumbai,The Derma Co,40000.0,70000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Kiwale),Direct,D-Mart,West,Pune,Aqualogica,10000.0,30000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Kiwale),Direct,D-Mart,West,Pune,The Derma Co,10000.0,30000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Mira Road) N2,Direct,D-Mart,West,Pune,Aqualogica,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Mira Road) N2,Direct,D-Mart,West,Pune,The Derma Co,30000.0,70000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Nahur),Direct,D-Mart,West,Mumbai,Aqualogica,70000.0,140000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited(Nahur),Direct,D-Mart,West,Mumbai,The Derma Co,110000.0,210000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited_3826,Direct,D-Mart,West,Gujarat,The Derma Co,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited_Panvel-2,Direct,D-Mart,West,Pune,Aqualogica,10000.0,30000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Limited_Panvel-2,Direct,D-Mart,West,Pune,The Derma Co,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd._Hennur Fc-Ka,Direct,D-Mart,South-1,Karnataka,Aqualogica,10000.0,10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_3919-Sardarnagar,Direct,D-Mart,West,Gujarat,The Derma Co,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_3925-Jahangirabad.,Direct,D-Mart,West,Gujarat,The Derma Co,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_4047-Vasai Waliv,Direct,D-Mart,West,Mumbai,Aqualogica,0.0,10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_4047-Vasai Waliv,Direct,D-Mart,West,Mumbai,The Derma Co,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_CadburyFC.,Direct,D-Mart,West,Mumbai,The Derma Co,20000.0,30000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_Goregaon,Direct,D-Mart,West,Mumbai,Aqualogica,0.0,10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_Goregaon,Direct,D-Mart,West,Mumbai,The Derma Co,0.0,10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_Manpada,Direct,D-Mart,West,Mumbai,The Derma Co,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_SanandFC,Direct,D-Mart,West,Gujarat,The Derma Co,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_Wagholi,Direct,D-Mart,West,Pune,Aqualogica,10000.0,20000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue E Commerce Ltd_Wagholi,Direct,D-Mart,West,Pune,The Derma Co,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue Supermarts Ltd.-DC-1032,Direct,D-Mart,South-1,Karnataka,Mamaearth,7740000.0,19920000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue Supermarts Ltd.-DC-1039,Direct,D-Mart,West,Mumbai,BBlunt,190000.0,380000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue Supermarts Ltd.-DC-1039,Direct,D-Mart,West,Mumbai,Mamaearth,10970000.0,28360000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue Supermarts Ltd.-DC-1049,Direct,D-Mart,North,Madhya Pradesh,Mamaearth,3380000.0,8960000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue Supermarts Ltd.-DC-1050,Direct,D-Mart,North,Punjab,Mamaearth,3110000.0,8290000.0,100.0
Oct'24,2024-10-01,FY_24-25,Avenue Supermarts Ltd.-DC-1068,Direct,D-Mart,North,Rajasthan,Mamaearth,3550000.0,9230000.0,100.0
Oct'24,2024-10-01,FY_24-25,Guardian Healthcare Services Pvt Ltd(DL),Direct,Guardian,North,Delhi,Aqualogica,20000.0,50000.0,100.0
Oct'24,2024-10-01,FY_24-25,Guardian Healthcare Services Pvt Ltd(DL),Direct,Guardian,North,Delhi,Mamaearth,160000.0,320000.0,100.0
Oct'24,2024-10-01,FY_24-25,Guardian Healthcare Services Pvt Ltd(DL),Direct,Guardian,North,Delhi,The Derma Co,30000.0,60000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd -(DC34)-T0SR,Direct,Metro-CNC-RRL,South-1,Karnataka,Mamaearth,100000.0,180000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,Direct,Metro-CNC-RRL,South-1,Karnataka,Aqualogica,30000.0,50000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,Direct,Metro-CNC-RRL,South-1,Karnataka,BBlunt,30000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,Direct,Metro-CNC-RRL,South-1,Karnataka,Mamaearth,210000.0,420000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC11)-T0SL,Direct,Metro-CNC-RRL,South-1,Karnataka,Aqualogica,180000.0,290000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC11)-T0SL,Direct,Metro-CNC-RRL,South-1,Karnataka,BBlunt,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC11)-T0SL,Direct,Metro-CNC-RRL,South-1,Karnataka,Mamaearth,480000.0,950000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC11)-T0SL,Direct,Metro-CNC-RRL,South-1,Karnataka,The Derma Co,160000.0,260000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,Direct,Metro-CNC-RRL,South-2,Telangana,Aqualogica,-210000.0,-330000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,Direct,Metro-CNC-RRL,South-2,Telangana,BBlunt,40000.0,60000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,Direct,Metro-CNC-RRL,South-2,Telangana,Mamaearth,720000.0,1380000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC12)-T0QX,Direct,Metro-CNC-RRL,South-2,Telangana,The Derma Co,440000.0,690000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC15)-T0QY,Direct,Metro-CNC-RRL,South-2,Telangana,Mamaearth,-50000.0,-100000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,Direct,Metro-CNC-RRL,South-2,Telangana,BBlunt,30000.0,50000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC16)-T0QZ,Direct,Metro-CNC-RRL,South-2,Telangana,Mamaearth,60000.0,120000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC17)-T0QT,Direct,Metro-CNC-RRL,South-2,Andhra Pradesh,Mamaearth,150000.0,280000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,Direct,Metro-CNC-RRL,South-1,Karnataka,Mamaearth,-10000.0,-30000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC18)-T0SN,Direct,Metro-CNC-RRL,South-1,Karnataka,The Derma Co,-10000.0,-20000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC20)-T0RK,Direct,Metro-CNC-RRL,West,Mumbai,Mamaearth,240000.0,480000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC23)-T0RL,Direct,Metro-CNC-RRL,West,Mumbai,Aqualogica,50000.0,80000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC23)-T0RL,Direct,Metro-CNC-RRL,West,Mumbai,BBlunt,80000.0,120000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC23)-T0RL,Direct,Metro-CNC-RRL,West,Mumbai,Mamaearth,260000.0,500000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC23)-T0RL,Direct,Metro-CNC-RRL,West,Mumbai,The Derma Co,300000.0,470000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC24)-T0RJ,Direct,Metro-CNC-RRL,North,Madhya Pradesh,BBlunt,10000.0,10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC24)-T0RJ,Direct,Metro-CNC-RRL,North,Madhya Pradesh,Mamaearth,40000.0,80000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC25)-T0RB,Direct,Metro-CNC-RRL,West,Gujarat,BBlunt,10000.0,10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC25)-T0RB,Direct,Metro-CNC-RRL,West,Gujarat,Mamaearth,90000.0,210000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,Direct,Metro-CNC-RRL,South-1,Karnataka,Aqualogica,40000.0,70000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,Direct,Metro-CNC-RRL,South-1,Karnataka,Mamaearth,180000.0,380000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,Direct,Metro-CNC-RRL,South-1,Karnataka,The Derma Co,0.0,10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC28)-T0RF,Direct,Metro-CNC-RRL,West,Gujarat,Mamaearth,0.0,0.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC29)-T0RA,Direct,Metro-CNC-RRL,South-2,Telangana,Mamaearth,-30000.0,-60000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC30)-T0RM,Direct,Metro-CNC-RRL,West,Pune,Mamaearth,90000.0,160000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC32)-T0QU,Direct,Metro-CNC-RRL,North,UPW,Mamaearth,130000.0,320000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC36)-T0RH,Direct,Metro-CNC-RRL,South-2,Andhra Pradesh,BBlunt,10000.0,20000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC36)-T0RH,Direct,Metro-CNC-RRL,South-2,Andhra Pradesh,Mamaearth,90000.0,180000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,Direct,Metro-CNC-RRL,South-2,Andhra Pradesh,BBlunt,30000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC37)-T0RD,Direct,Metro-CNC-RRL,South-2,Andhra Pradesh,Mamaearth,150000.0,290000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC43)-T2YF,Direct,Metro-CNC-RRL,North,Punjab,Aqualogica,0.0,0.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC43)-T2YF,Direct,Metro-CNC-RRL,North,Punjab,BBlunt,0.0,0.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC43)-T2YF,Direct,Metro-CNC-RRL,North,Punjab,Mamaearth,-30000.0,-60000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC43)-T2YF,Direct,Metro-CNC-RRL,North,Punjab,The Derma Co,-10000.0,-10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC45)-T0RE,Direct,Metro-CNC-RRL,North,Rajasthan,BBlunt,20000.0,30000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC45)-T0RE,Direct,Metro-CNC-RRL,North,Rajasthan,Mamaearth,70000.0,140000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,Metro-CNC-RRL,North,Delhi,Aqualogica,10000.0,10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,Metro-CNC-RRL,North,Delhi,BBlunt,30000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC46)-T0RC,Direct,Metro-CNC-RRL,North,Delhi,Mamaearth,90000.0,210000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC48)-T0SK,Direct,Metro-CNC-RRL,North,Punjab,BBlunt,10000.0,20000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC48)-T0SK,Direct,Metro-CNC-RRL,North,Punjab,Mamaearth,260000.0,470000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,Direct,Metro-CNC-RRL,North,Delhi,BBlunt,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC52)-T0RI,Direct,Metro-CNC-RRL,North,Delhi,Mamaearth,90000.0,160000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC53)-T0QV,Direct,Metro-CNC-RRL,North,Lucknow_UPE,BBlunt,10000.0,20000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC53)-T0QV,Direct,Metro-CNC-RRL,North,Lucknow_UPE,Mamaearth,80000.0,140000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC54)-T0QW,Direct,Metro-CNC-RRL,North,UPW,Mamaearth,120000.0,260000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC60)-T0QS,Direct,Metro-CNC-RRL,East,West Bengal,Aqualogica,70000.0,120000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC60)-T0QS,Direct,Metro-CNC-RRL,East,West Bengal,Mamaearth,430000.0,840000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd-(DC60)-T0QS,Direct,Metro-CNC-RRL,East,West Bengal,The Derma Co,70000.0,110000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd_DC33(T0SQ),Direct,Metro-CNC-RRL,South-1,Karnataka,Mamaearth,30000.0,50000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd_T0SO,Direct,Metro-CNC-RRL,South-1,Karnataka,Mamaearth,30000.0,70000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd_T2FM,Direct,Metro-CNC-RRL,West,Mumbai,Mamaearth,20000.0,40000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd_T2FM,Direct,Metro-CNC-RRL,West,Mumbai,The Derma Co,0.0,0.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd_T2IU,Direct,Metro-CNC-RRL,North,Madhya Pradesh,Mamaearth,-170000.0,-310000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd_T2JG,Direct,Metro-CNC-RRL,South-1,Tamil Nadu,Mamaearth,-120000.0,-210000.0,100.0
Oct'24,2024-10-01,FY_24-25,Metro Cash & Carry India Pvt Ltd_T2JS,Direct,Metro-CNC-RRL,South-2,Telangana,Mamaearth,-220000.0,-410000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited Ce08,Direct,Reliance Retail,East,Jharkhand,Mamaearth,920000.0,1840000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited Cf08,Direct,Reliance Retail,West,Mumbai,Mamaearth,670000.0,1570000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited Cm08,Direct,Reliance Retail,West,Pune,Mamaearth,-10000.0,-20000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited Ct08,Direct,Reliance Retail,North,Rajasthan,Mamaearth,-250000.0,-530000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited Ea08,Direct,Reliance Retail,North,Haryana,Mamaearth,1140000.0,2830000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited Fb08,Direct,Reliance Retail,North,Punjab,Aqualogica,20000.0,30000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited Fb08,Direct,Reliance Retail,North,Punjab,Mamaearth,780000.0,1770000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited Fb08,Direct,Reliance Retail,North,Punjab,The Derma Co,40000.0,70000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited R426,Direct,Reliance Retail,East,West Bengal,Mamaearth,-10000.0,-10000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited R701,Direct,Reliance Retail,West,Gujarat,Mamaearth,670000.0,1570000.0,100.0
Oct'24,2024-10-01,FY_24-25,Reliance Retail Limited R703,Direct,Reliance Retail,South-1,Tamil Nadu,Mamaearth,-50000.0,-150000.0,100.0
