Bill to customer,Direct/Distributor,NSV,MRP value,Month,FY,Zone,State,Brand,Chain Name,Channel
Reliance Retail Limited_FRBD,Direct,48910.93,85019.0,May'25,FY_25-26,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBR,Direct,15643.2,26627.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBS,Direct,924.26,1494.0,May'25,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRBS,Direct,7532.04,12175.0,May'25,FY_25-26,East,West Bengal,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRBS,Direct,19325.01,35337.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBS,Direct,291238.17,470769.0,May'25,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRBU,Direct,1203.29,1945.0,May'25,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRBU,Direct,2468.42,3990.0,May'25,FY_25-26,East,West Bengal,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRBU,Direct,10512.78,20033.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRBU,Direct,4300.27,6951.0,May'25,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRBW,Direct,11437.24,19901.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCG,Direct,9414.4,17111.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCH,Direct,20905.1,43416.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCJ,Direct,26048.34,47912.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCP,Direct,1540.4,2490.0,May'25,FY_25-26,North,Haryana,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRCP,Direct,27780.51,44906.0,May'25,FY_25-26,North,Haryana,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRCP,Direct,12181.59,19691.0,May'25,FY_25-26,North,Haryana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRCQ,Direct,4028.02,1909.0,May'25,FY_25-26,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRCS,Direct,31133.12,56911.0,May'25,FY_25-26,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDA,Direct,28666.13,50377.0,May'25,FY_25-26,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDB,Direct,12072.75,19515.0,May'25,FY_25-26,North,Delhi,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRDB,Direct,17829.29,28820.0,May'25,FY_25-26,North,Delhi,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRDB,Direct,37291.11,64339.0,May'25,FY_25-26,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDB,Direct,35136.49,56796.0,May'25,FY_25-26,North,Delhi,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRDI,Direct,23377.96,41463.0,May'25,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDK,Direct,6299.72,10183.0,May'25,FY_25-26,North,UPW,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRDK,Direct,4632.41,7488.0,May'25,FY_25-26,North,UPW,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRDK,Direct,28026.01,47757.0,May'25,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDK,Direct,9840.22,15906.0,May'25,FY_25-26,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRDL,Direct,3485.48,5634.0,May'25,FY_25-26,North,UPW,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_FRDL,Direct,6143.8,9931.0,May'25,FY_25-26,North,UPW,BBlunt,Reliance Retail,MT
Reliance Retail Limited_FRDL,Direct,23173.18,40090.0,May'25,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDL,Direct,23231.52,37552.0,May'25,FY_25-26,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_FRDP,Direct,44397.45,76104.0,May'25,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRDT,Direct,22630.5,39026.0,May'25,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FREM,Direct,33955.99,58331.0,May'25,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRER,Direct,45489.86,87406.0,May'25,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FREX,Direct,36566.04,62625.0,May'25,FY_25-26,North,Lucknow_UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFA,Direct,35726.22,61466.0,May'25,FY_25-26,North,Lucknow_UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFD,Direct,42195.74,84165.0,May'25,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFK,Direct,60835.61,108715.0,May'25,FY_25-26,North,Lucknow_UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFR,Direct,59875.44,102752.0,May'25,FY_25-26,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFU,Direct,28188.96,61174.0,May'25,FY_25-26,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRFV,Direct,17560.13,34182.0,May'25,FY_25-26,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGC,Direct,27213.54,50476.0,May'25,FY_25-26,North,Lucknow_UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGF,Direct,37079.69,63276.0,May'25,FY_25-26,North,Lucknow_UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGK,Direct,33825.4,58411.0,May'25,FY_25-26,North,Jammu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRGM,Direct,23471.17,41642.0,May'25,FY_25-26,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHC,Direct,17604.3,30403.0,May'25,FY_25-26,North,Lucknow_UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHF,Direct,67061.16,113665.0,May'25,FY_25-26,North,Lucknow_UPE,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHM,Direct,52246.58,90620.0,May'25,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRHR,Direct,43199.93,78260.0,May'25,FY_25-26,North,Lucknow_UPE,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED_FRIA,Direct,47776.67,77228.0,May'25,FY_25-26,East,Bihar,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED_FRIA,Direct,1363281.95,3594170.0,May'25,FY_25-26,East,Bihar,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_FRLF,Direct,34686.4,58836.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_S0IX,Direct,27777.15,44900.0,May'25,FY_25-26,West,Pune,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_S0IX,Direct,589641.62,1367724.0,May'25,FY_25-26,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_S0IX,Direct,43441.59,73230.0,May'25,FY_25-26,West,Pune,Pure Origin,Reliance Retail,MT
Reliance Retail Limited_S0XE,Direct,89997.91,145476.0,May'25,FY_25-26,South-1,Kerala,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_S0XE,Direct,931599.64,2247424.0,May'25,FY_25-26,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SAHO,Direct,47776.8,77228.0,May'25,FY_25-26,South-1,Tamil Nadu,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SAHO,Direct,7841.91,62226.0,May'25,FY_25-26,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SAOS,Direct,-49998.7,-80820.0,May'25,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SAOS,Direct,1241558.44,3231718.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SAOS,Direct,30870.32,49900.0,May'25,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,19999.53,32328.0,May'25,FY_25-26,West,Mumbai,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,626164.37,1543121.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,6520.67,10992.0,May'25,FY_25-26,West,Mumbai,Pure Origin,Reliance Retail,MT
Reliance Retail Limited_Sb01,Direct,30870.29,49900.0,May'25,FY_25-26,West,Mumbai,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_Sk8I,Direct,364729.65,839069.0,May'25,FY_25-26,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SL6S,Direct,95553.32,154456.0,May'25,FY_25-26,North,Rajasthan,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SL6S,Direct,2725292.38,6586584.0,May'25,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_SL6S,Direct,61740.62,99800.0,May'25,FY_25-26,North,Rajasthan,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_SZ9J,Direct,18485.09,29880.0,May'25,FY_25-26,Central,Madhya Pradesh,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_SZ9J,Direct,242394.39,625320.0,May'25,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_T62I,Direct,33984.81,61098.0,May'25,FY_25-26,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_T913,Direct,8489.68,13723.0,May'25,FY_25-26,North,UPW,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_T913,Direct,30746.76,49700.0,May'25,FY_25-26,North,UPW,BBlunt,Reliance Retail,MT
Reliance Retail Limited_T913,Direct,21142.33,36025.0,May'25,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_T913,Direct,34006.83,54970.0,May'25,FY_25-26,North,UPW,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_TB15,Direct,38202.51,66410.0,May'25,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TDC7,Direct,19894.9,43041.0,May'25,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TDE3,Direct,-90328.76,-178208.0,May'25,FY_25-26,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TE57,Direct,31743.19,54623.0,May'25,FY_25-26,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TFY8,Direct,31194.08,56608.0,May'25,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TG87,Direct,24774.51,44631.0,May'25,FY_25-26,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TH94,Direct,46512.67,81190.0,May'25,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TI77,Direct,21649.19,36858.0,May'25,FY_25-26,North,UPW,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TK48,Direct,41555.97,85890.0,May'25,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TMW7,Direct,74302.58,139356.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TMZ5,Direct,17728.06,30761.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TN55,Direct,18509.34,33256.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TN56,Direct,18976.33,44424.0,May'25,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNB7,Direct,55947.47,94675.0,May'25,FY_25-26,Central,Chattishgarh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNC1,Direct,18952.68,30636.0,May'25,FY_25-26,North,Uttarakhand,Aqualogica,Reliance Retail,MT
Reliance Retail Limited_TNC1,Direct,32087.2,51867.0,May'25,FY_25-26,North,Uttarakhand,BBlunt,Reliance Retail,MT
Reliance Retail Limited_TNC1,Direct,40463.35,73989.0,May'25,FY_25-26,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNC1,Direct,39585.75,63988.0,May'25,FY_25-26,North,Uttarakhand,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited_TNC6,Direct,91947.45,169959.0,May'25,FY_25-26,North,Punjab,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNC8,Direct,35832.26,64641.0,May'25,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TND0,Direct,20099.16,34138.0,May'25,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNE3,Direct,42405.05,73623.0,May'25,FY_25-26,North,Uttarakhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TNP8,Direct,24611.96,50413.0,May'25,FY_25-26,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TO20,Direct,60308.43,106244.0,May'25,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TOJ6,Direct,101523.02,187189.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TP05,Direct,48919.48,87237.0,May'25,FY_25-26,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TP75,Direct,34787.28,62087.0,May'25,FY_25-26,Central,Madhya Pradesh,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TP76,Direct,72981.45,158771.0,May'25,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TQ21,Direct,62945.86,121859.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TQ22,Direct,43516.12,101287.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TU21,Direct,23068.62,44131.0,May'25,FY_25-26,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TW60,Direct,14834.78,28046.0,May'25,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited_TY87,Direct,27689.01,57399.0,May'25,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-2956,Direct,24171.24,50227.0,May'25,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-2959,Direct,46248.3,92472.0,May'25,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6202,Direct,1482.28,2396.0,May'25,FY_25-26,West,Gujarat,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-6202,Direct,1822.53,2946.0,May'25,FY_25-26,West,Gujarat,BBlunt,Reliance Retail,MT
Reliance Retail Limited-6202,Direct,51760.43,94252.0,May'25,FY_25-26,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6202,Direct,16719.54,27026.0,May'25,FY_25-26,West,Gujarat,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-6205,Direct,17659.77,28546.0,May'25,FY_25-26,North,Haryana,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-6205,Direct,22067.64,35671.0,May'25,FY_25-26,North,Haryana,BBlunt,Reliance Retail,MT
Reliance Retail Limited-6205,Direct,61737.07,104799.0,May'25,FY_25-26,North,Haryana,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6205,Direct,57449.06,92863.0,May'25,FY_25-26,North,Haryana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-6206,Direct,17448.31,33651.0,May'25,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6208,Direct,40700.84,81410.0,May'25,FY_25-26,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6210,Direct,122132.26,227410.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6214,Direct,40308.47,76425.0,May'25,FY_25-26,South-1,Tamil Nadu,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6217,Direct,99191.48,225497.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6219,Direct,47621.1,91213.0,May'25,FY_25-26,West,Pune,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6220,Direct,28791.34,127051.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6224,Direct,19068.71,36339.0,May'25,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6225,Direct,32862.74,59612.0,May'25,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6239,Direct,51458.46,88093.0,May'25,FY_25-26,North,Delhi,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6703,Direct,14565.2,30696.0,May'25,FY_25-26,West,Gujarat,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6705,Direct,23022.8,42342.0,May'25,FY_25-26,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-6726,Direct,15400.04,34799.0,May'25,FY_25-26,North,Rajasthan,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-Badli,Direct,47776.69,77228.0,May'25,FY_25-26,North,Haryana,Aqualogica,Reliance Retail,MT
RELIANCE RETAIL LIMITED-Badli,Direct,1312657.39,3300926.0,May'25,FY_25-26,North,Haryana,Mamaearth,Reliance Retail,MT
RELIANCE RETAIL LIMITED-Badli,Direct,29004.93,48894.0,May'25,FY_25-26,North,Haryana,Pure Origin,Reliance Retail,MT
RELIANCE RETAIL LIMITED-Badli,Direct,-30870.31,-49900.0,May'25,FY_25-26,North,Haryana,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FOC,Direct,0.4,1596.0,May'25,FY_25-26,West,Mumbai,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FOC,Direct,0.4,996.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR04,Direct,29308.58,50432.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR08,Direct,24417.76,42660.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR15,Direct,36883.1,66519.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR22,Direct,32218.56,61632.0,May'25,FY_25-26,West,Mumbai,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR40,Direct,55716.18,101625.0,May'25,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR43,Direct,9810.98,18080.0,May'25,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR45,Direct,1899.85,3071.0,May'25,FY_25-26,South-1,Karnataka,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FR45,Direct,42935.45,85220.0,May'25,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR45,Direct,12151.94,19643.0,May'25,FY_25-26,South-1,Karnataka,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FR46,Direct,49247.46,93033.0,May'25,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR47,Direct,37043.2,65525.0,May'25,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR48,Direct,20015.34,36051.0,May'25,FY_25-26,South-1,Karnataka,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR63,Direct,9410.77,15212.0,May'25,FY_25-26,East,Orissa,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FR63,Direct,13779.59,22274.0,May'25,FY_25-26,East,Orissa,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FR63,Direct,33733.88,73453.0,May'25,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR63,Direct,38973.16,62998.0,May'25,FY_25-26,East,Orissa,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FR67,Direct,5556.05,8981.0,May'25,FY_25-26,East,Orissa,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FR67,Direct,8777.43,14188.0,May'25,FY_25-26,East,Orissa,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FR67,Direct,26443.62,55684.0,May'25,FY_25-26,East,Orissa,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR67,Direct,14134.82,22848.0,May'25,FY_25-26,East,Orissa,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FR73,Direct,13029.73,21062.0,May'25,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FR73,Direct,7376.7,11924.0,May'25,FY_25-26,East,West Bengal,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FR73,Direct,62919.22,131555.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR73,Direct,20161.59,32590.0,May'25,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FR74,Direct,36605.1,75297.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR92,Direct,13954.07,22556.0,May'25,FY_25-26,South-1,Kerala,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FR92,Direct,6374.5,10304.0,May'25,FY_25-26,South-1,Kerala,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FR92,Direct,33735.84,54532.0,May'25,FY_25-26,South-1,Kerala,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FR93,Direct,6513.14,10528.0,May'25,FY_25-26,South-1,Kerala,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FR93,Direct,6388.13,10326.0,May'25,FY_25-26,South-1,Kerala,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FR93,Direct,27164.89,43910.0,May'25,FY_25-26,South-1,Kerala,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FR94,Direct,25599.94,46108.0,May'25,FY_25-26,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR95,Direct,30329.68,55835.0,May'25,FY_25-26,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR96,Direct,58374.59,110688.0,May'25,FY_25-26,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FR97,Direct,1265.72,2046.0,May'25,FY_25-26,South-1,Kerala,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FR97,Direct,5387.03,8708.0,May'25,FY_25-26,South-1,Kerala,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FR97,Direct,13632.79,22037.0,May'25,FY_25-26,South-1,Kerala,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FR98,Direct,3794.78,6134.0,May'25,FY_25-26,South-1,Kerala,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FR98,Direct,6079.46,9827.0,May'25,FY_25-26,South-1,Kerala,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FR98,Direct,27707.99,44788.0,May'25,FY_25-26,South-1,Kerala,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FRAR,Direct,3827.56,6187.0,May'25,FY_25-26,East,Jharkhand,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FRAR,Direct,6604.69,10676.0,May'25,FY_25-26,East,Jharkhand,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FRAR,Direct,19985.62,40089.0,May'25,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRAR,Direct,7556.73,12215.0,May'25,FY_25-26,East,Jharkhand,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FRAU,Direct,12653.13,20453.0,May'25,FY_25-26,East,Jharkhand,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FRAU,Direct,18952.79,30636.0,May'25,FY_25-26,East,Jharkhand,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FRAU,Direct,44071.07,78893.0,May'25,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRAU,Direct,34052.64,55044.0,May'25,FY_25-26,East,Jharkhand,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FRAY,Direct,21384.75,43711.0,May'25,FY_25-26,East,Jharkhand,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRBQ,Direct,19803.46,37598.0,May'25,FY_25-26,South-1,Kerala,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRBV,Direct,11052.61,17866.0,May'25,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FRBV,Direct,11604.49,18758.0,May'25,FY_25-26,East,West Bengal,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FRBV,Direct,32251.21,68515.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRBV,Direct,18890.83,30536.0,May'25,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FRCA,Direct,25272.06,49493.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRCB,Direct,-4414.09,-7135.0,May'25,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FRCB,Direct,-9693.04,-15668.0,May'25,FY_25-26,East,West Bengal,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FRCB,Direct,-10125.19,-18546.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRCB,Direct,-7064.32,-11419.0,May'25,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FRCC,Direct,19104.3,30881.0,May'25,FY_25-26,East,West Bengal,Aqualogica,Reliance Retail,MT
Reliance Retail Limited-FRCC,Direct,12989.65,20997.0,May'25,FY_25-26,East,West Bengal,BBlunt,Reliance Retail,MT
Reliance Retail Limited-FRCC,Direct,17618.14,30063.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
Reliance Retail Limited-FRCC,Direct,17283.67,27938.0,May'25,FY_25-26,East,West Bengal,The Derma Co.,Reliance Retail,MT
Reliance Retail Limited-FRCF,Direct,17121.14,30274.0,May'25,FY_25-26,East,West Bengal,Mamaearth,Reliance Retail,MT
