Month,Bill to customer,Brand,Chain Name,NSV
June'25,Think9 Retail Private Ltd,STAZE,Broadway,1.2983913999999999
June'25,Think9 Retail Private Ltd,The Derma Co,Broadway,0.2208618
June'25,Think9 Retail Private Ltd_Bill To,Aqualogica,Broadway,0.44337249999999995
June'25,Think9 Retail Private Ltd_Bill To,BBlunt,Broadway,0.4060763
June'25,Think9 Retail Private Ltd_Bill To,Mamaearth,Broadway,1.7553417000000004
June'25,Think9 Retail Private Ltd_Bill To,STAZE,Broadway,1.4744948000000022
June'25,Think9 Retail Private Ltd_Bill To,The Derma Co,Broadway,0.8257455
July'25,Shoppers Stop Ltd-Acropolis-496,Aqualogica,Shoppers Stop ,0.0258211
July'25,Shoppers Stop Ltd-Acropolis-496,Mamaearth,Shoppers Stop ,0.5598892
July'25,Shoppers Stop Ltd-Acropolis-496,The Derma Co,Shoppers Stop ,10.1324848
July'25,Shoppers Stop Ltd-Guwahati City Center,Aqualogica,Shoppers Stop ,0.2054618
July'25,Shoppers Stop Ltd-Guwahati City Center,BBlunt,Shoppers Stop ,0.3294134
July'25,Shoppers Stop Ltd-Guwahati City Center,Mamaearth,Shoppers Stop ,0.7365958
July'25,Shoppers Stop Ltd-Guwahati City Center,The Derma Co,Shoppers Stop ,1.0814690000000005
July'25,Shoppers Stop Ltd-Mall Of Jaipur-358,Aqualogica,Shoppers Stop ,-0.09758520000000001
July'25,Shoppers Stop Ltd-Mall Of Jaipur-358,Mamaearth,Shoppers Stop ,-0.1240166
July'25,Shoppers Stop Ltd-Mall Of Jaipur-358,The Derma Co,Shoppers Stop ,-0.1195929
July'25,Shoppers Stop Ltd-Manupasna-280,Aqualogica,Shoppers Stop ,0.0789699
July'25,Shoppers Stop Ltd-Manupasna-280,BBlunt,Shoppers Stop ,0.113112
July'25,Shoppers Stop Ltd-Manupasna-280,Mamaearth,Shoppers Stop ,0.17238189999999998
July'25,Shoppers Stop Ltd-Manupasna-280,The Derma Co,Shoppers Stop ,0.3178504000000001
July'25,Shoppers Stop Ltd-Nucleus Mall-312,Aqualogica,Shoppers Stop ,0.0882684
July'25,Shoppers Stop Ltd-Nucleus Mall-312,BBlunt,Shoppers Stop ,0.0727758
July'25,Shoppers Stop Ltd-Nucleus Mall-312,Mamaearth,Shoppers Stop ,0.30996819999999997
July'25,Shoppers Stop Ltd-Nucleus Mall-312,The Derma Co,Shoppers Stop ,0.5034373000000001
July'25,Shoppers Stop Ltd-Sambhajinagar-150,Aqualogica,Shoppers Stop ,0.0407757
July'25,Shoppers Stop Ltd-Sambhajinagar-150,BBlunt,Shoppers Stop ,0.0330345
July'25,Shoppers Stop Ltd-Sambhajinagar-150,Mamaearth,Shoppers Stop ,0.12806060000000002
July'25,Shoppers Stop Ltd-Sambhajinagar-150,The Derma Co,Shoppers Stop ,0.1436715
July'25,Shoppers Stop Ltd-Shillong-8524,Aqualogica,Shoppers Stop ,0.0387317
July'25,Shoppers Stop Ltd-Shillong-8524,BBlunt,Shoppers Stop ,0.0322635
July'25,Shoppers Stop Ltd-Shillong-8524,Mamaearth,Shoppers Stop ,0.1287696
July'25,Shoppers Stop Ltd-Shillong-8524,The Derma Co,Shoppers Stop ,0.087761
July'25,Shoppers Stop Ltd-Siliguri-167,Aqualogica,Shoppers Stop ,0.1574209
July'25,Shoppers Stop Ltd-Siliguri-167,BBlunt,Shoppers Stop ,0.0154927
July'25,Shoppers Stop Ltd-Siliguri-167,Mamaearth,Shoppers Stop ,2.1085675000000004
July'25,Shoppers Stop Ltd-Siliguri-167,The Derma Co,Shoppers Stop ,10.491941899999999
July'25,Shoppers Stop Ltd-The Great  Place-130,Aqualogica,Shoppers Stop ,0.1060277
July'25,Shoppers Stop Ltd-The Great  Place-130,BBlunt,Shoppers Stop ,0.11311179999999998
July'25,Shoppers Stop Ltd-The Great  Place-130,Mamaearth,Shoppers Stop ,1.0159086000000002
July'25,Shoppers Stop Ltd-The Great  Place-130,The Derma Co,Shoppers Stop ,0.5232912000000001
July'25,Shoppers Stop Pvt Ltd-330,Aqualogica,Shoppers Stop ,0.0139403
July'25,Shoppers Stop Pvt Ltd-330,Mamaearth,Shoppers Stop ,0.13647949999999998
July'25,Shoppers Stop Pvt Ltd-330,The Derma Co,Shoppers Stop ,0.2919616
July'25,Think9 Retail Private Ltd,Aqualogica,Broadway,0.4810285999999999
July'25,Think9 Retail Private Ltd,BBlunt,Broadway,0.9768366
July'25,Think9 Retail Private Ltd,Mamaearth,Broadway,1.0904740999999998
July'25,Think9 Retail Private Ltd,The Derma Co,Broadway,0.8690910000000001
July'25,Think9 Retail Private Ltd_Bill To,Aqualogica,Broadway,0.7787131999999999
July'25,Think9 Retail Private Ltd_Bill To,BBlunt,Broadway,0.23826760000000005
July'25,Think9 Retail Private Ltd_Bill To,Mamaearth,Broadway,0.35899760000000003
July'25,Think9 Retail Private Ltd_Bill To,The Derma Co,Broadway,0.653731
Aug'25,LIFESTYLE INTERNATIONAL_Ship To,Aqualogica,Lifestyle ,5.999999999999998e-05
Aug'25,LIFESTYLE INTERNATIONAL_Ship To,The Derma Co,Lifestyle ,5.499999999999995e-05
Aug'25,Reliance Retail Ltd (Azorte)_Shipto,Aqualogica,Reliance Retail-(Azorte),1.7053474
Aug'25,Reliance Retail Ltd (Azorte)_Shipto,Mamaearth,Reliance Retail-(Azorte),2.3903684
Aug'25,Reliance Retail Ltd (Azorte)_Shipto,The Derma Co,Reliance Retail-(Azorte),3.6417835000000007
Aug'25,Shoppers Stop Ltd-Acropolis-496,Aqualogica,Shoppers Stop ,0.24244359999999998
Aug'25,Shoppers Stop Ltd-Acropolis-496,BBlunt,Shoppers Stop ,0.1277599
Aug'25,Shoppers Stop Ltd-Acropolis-496,Mamaearth,Shoppers Stop ,0.6418739000000001
Aug'25,Shoppers Stop Ltd-Acropolis-496,The Derma Co,Shoppers Stop ,0.6285323
Aug'25,Shoppers Stop Ltd-Guwahati City Center,Aqualogica,Shoppers Stop ,0.24786230000000004
Aug'25,Shoppers Stop Ltd-Guwahati City Center,BBlunt,Shoppers Stop ,0.22069060000000001
Aug'25,Shoppers Stop Ltd-Guwahati City Center,Mamaearth,Shoppers Stop ,1.0997322000000005
Aug'25,Shoppers Stop Ltd-Guwahati City Center,The Derma Co,Shoppers Stop ,1.1142235999999996
Aug'25,Shoppers Stop Ltd-Kochi-8530,Aqualogica,Shoppers Stop ,0.24400749999999996
Aug'25,Shoppers Stop Ltd-Kochi-8530,BBlunt,Shoppers Stop ,0.1037606
Aug'25,Shoppers Stop Ltd-Kochi-8530,Mamaearth,Shoppers Stop ,0.3008499
Aug'25,Shoppers Stop Ltd-Kochi-8530,The Derma Co,Shoppers Stop ,0.40049260000000003
Aug'25,Shoppers Stop Ltd-Manupasna-280,Aqualogica,Shoppers Stop ,0.13686759999999998
Aug'25,Shoppers Stop Ltd-Manupasna-280,BBlunt,Shoppers Stop ,-0.0373214
Aug'25,Shoppers Stop Ltd-Manupasna-280,Mamaearth,Shoppers Stop ,0.17136330000000008
Aug'25,Shoppers Stop Ltd-Manupasna-280,The Derma Co,Shoppers Stop ,0.3715641999999999
Aug'25,Shoppers Stop Ltd-Nucleus Mall-312,Aqualogica,Shoppers Stop ,0.2112258
Aug'25,Shoppers Stop Ltd-Nucleus Mall-312,BBlunt,Shoppers Stop ,0.14997399999999997
Aug'25,Shoppers Stop Ltd-Nucleus Mall-312,Mamaearth,Shoppers Stop ,0.21235920000000003
Aug'25,Shoppers Stop Ltd-Nucleus Mall-312,The Derma Co,Shoppers Stop ,0.9145678
Aug'25,Shoppers Stop Ltd-Sambhajinagar-150,Aqualogica,Shoppers Stop ,0.14330920000000003
Aug'25,Shoppers Stop Ltd-Sambhajinagar-150,BBlunt,Shoppers Stop ,0.07976009999999999
Aug'25,Shoppers Stop Ltd-Sambhajinagar-150,Mamaearth,Shoppers Stop ,0.212471
Aug'25,Shoppers Stop Ltd-Sambhajinagar-150,The Derma Co,Shoppers Stop ,0.3243232999999999
Aug'25,Shoppers Stop Ltd-Shillong-8524,Aqualogica,Shoppers Stop ,0.20656909999999995
Aug'25,Shoppers Stop Ltd-Shillong-8524,BBlunt,Shoppers Stop ,0.1161693
Aug'25,Shoppers Stop Ltd-Shillong-8524,Mamaearth,Shoppers Stop ,0.31588199999999994
Aug'25,Shoppers Stop Ltd-Shillong-8524,The Derma Co,Shoppers Stop ,0.3343797
Aug'25,Shoppers Stop Ltd-Siliguri-167,Aqualogica,Shoppers Stop ,0.23600219999999997
Aug'25,Shoppers Stop Ltd-Siliguri-167,BBlunt,Shoppers Stop ,0.12028309999999998
Aug'25,Shoppers Stop Ltd-Siliguri-167,Mamaearth,Shoppers Stop ,1.0215517000000003
Aug'25,Shoppers Stop Ltd-Siliguri-167,The Derma Co,Shoppers Stop ,0.6285367999999999
Aug'25,Shoppers Stop Ltd-The Great  Place-130,Aqualogica,Shoppers Stop ,0.1536228
Aug'25,Shoppers Stop Ltd-The Great  Place-130,BBlunt,Shoppers Stop ,0.117432
Aug'25,Shoppers Stop Ltd-The Great  Place-130,Mamaearth,Shoppers Stop ,0.26182360000000005
Aug'25,Shoppers Stop Ltd-The Great  Place-130,The Derma Co,Shoppers Stop ,0.3788422000000001
Aug'25,Shoppers Stop Pvt Ltd-330,Aqualogica,Shoppers Stop ,0.1536379
Aug'25,Shoppers Stop Pvt Ltd-330,BBlunt,Shoppers Stop ,0.06582009999999999
Aug'25,Shoppers Stop Pvt Ltd-330,Mamaearth,Shoppers Stop ,0.30654249999999994
Aug'25,Shoppers Stop Pvt Ltd-330,The Derma Co,Shoppers Stop ,0.43589809999999996
Aug'25,Think9 Retail Private Ltd,STAZE,Broadway,0.6801343999999997
Aug'25,Think9 Retail Private Ltd_Bill To,STAZE,Broadway,0.3707306999999997
Sept'25,Arunachala Logistics Pvt Ltd_Ship To,Aqualogica,Today's Basket,0.13705929999999997
Sept'25,Arunachala Logistics Pvt Ltd_Ship To,BBlunt,Today's Basket,0.09628760000000001
Sept'25,Arunachala Logistics Pvt Ltd_Ship To,Mamaearth,Today's Basket,0.24779050000000005
Sept'25,Arunachala Logistics Pvt Ltd_Ship To,The Derma Co,Today's Basket,0.10794770000000001
Sept'25,Life Style International Pvt Ltd_Bill To,Aqualogica,Lifestyle ,0.1620829
Sept'25,Life Style International Pvt Ltd_Bill To,The Derma Co,Lifestyle ,0.3038654
Sept'25,Lifestyle International Pvt Ltd_HYD,Aqualogica,Lifestyle ,2.2737367544323207e-17
Sept'25,Lifestyle International Pvt Ltd_HYD,The Derma Co,Lifestyle ,3.240074875066057e-17
Sept'25,Lifestyle International Pvt Ltd_KA,Aqualogica,Lifestyle ,0.057426300000000034
Sept'25,Lifestyle International Pvt Ltd_KA,The Derma Co,Lifestyle ,0.13255680000000009
Sept'25,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,Aqualogica,Lifestyle ,-4.206412995699793e-17
Sept'25,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,The Derma Co,Lifestyle ,-4.718003765447065e-17
Sept'25,Lifestyle International Pvt. Ltd-Pacific,Aqualogica,Lifestyle ,0.062709
Sept'25,Lifestyle International Pvt. Ltd-Pacific,The Derma Co,Lifestyle ,0.15999449999999998
Sept'25,LIFESTYLE INTERNATIONAL_Ship To,Aqualogica,Lifestyle ,0.4627636999999999
Sept'25,LIFESTYLE INTERNATIONAL_Ship To,The Derma Co,Lifestyle ,0.5727444
Sept'25,Reliance Retail Ltd (Azorte),Aqualogica,Reliance Retail-(Azorte),-0.057113199999999996
Sept'25,Reliance Retail Ltd (Azorte),Mamaearth,Reliance Retail-(Azorte),-0.37544340000000004
Sept'25,Reliance Retail Ltd (Azorte),The Derma Co,Reliance Retail-(Azorte),-1.7441387000000006
Sept'25,Reliance Retail Ltd (Azorte)_Shipto,Aqualogica,Reliance Retail-(Azorte),2.9075806000000006
Sept'25,Reliance Retail Ltd (Azorte)_Shipto,BBlunt,Reliance Retail-(Azorte),6.1245762
Sept'25,Reliance Retail Ltd (Azorte)_Shipto,Dr. Sheth,Reliance Retail-(Azorte),0.4771956
Sept'25,Reliance Retail Ltd (Azorte)_Shipto,Mamaearth,Reliance Retail-(Azorte),4.644779
Sept'25,Reliance Retail Ltd (Azorte)_Shipto,The Derma Co,Reliance Retail-(Azorte),9.614090299999999
Sept'25,Shoppers Stop Ltd-Acropolis-496,Aqualogica,Shoppers Stop ,0.1337624
Sept'25,Shoppers Stop Ltd-Acropolis-496,BBlunt,Shoppers Stop ,0.062477000000000005
Sept'25,Shoppers Stop Ltd-Acropolis-496,Mamaearth,Shoppers Stop ,0.3668897
Sept'25,Shoppers Stop Ltd-Acropolis-496,The Derma Co,Shoppers Stop ,0.1667761
Sept'25,Shoppers Stop Ltd-Guwahati City Center,Mamaearth,Shoppers Stop ,0.10113290000000001
Sept'25,Shoppers Stop Ltd-Guwahati City Center,The Derma Co,Shoppers Stop ,0.2711992
Sept'25,Shoppers Stop Ltd-Kochi-8530,Aqualogica,Shoppers Stop ,0.237514
Sept'25,Shoppers Stop Ltd-Kochi-8530,BBlunt,Shoppers Stop ,0.08051900000000001
Sept'25,Shoppers Stop Ltd-Kochi-8530,Mamaearth,Shoppers Stop ,0.129365
Sept'25,Shoppers Stop Ltd-Kochi-8530,The Derma Co,Shoppers Stop ,0.5405853
Sept'25,Shoppers Stop Ltd-Manupasna-280,Aqualogica,Shoppers Stop ,0.2075676
Sept'25,Shoppers Stop Ltd-Manupasna-280,BBlunt,Shoppers Stop ,0.17054139999999998
Sept'25,Shoppers Stop Ltd-Manupasna-280,Mamaearth,Shoppers Stop ,0.6481172000000001
Sept'25,Shoppers Stop Ltd-Manupasna-280,The Derma Co,Shoppers Stop ,0.7044583999999999
Sept'25,Shoppers Stop Ltd-Nucleus Mall-312,Aqualogica,Shoppers Stop ,0.1115535
Sept'25,Shoppers Stop Ltd-Nucleus Mall-312,BBlunt,Shoppers Stop ,0.0381966
Sept'25,Shoppers Stop Ltd-Nucleus Mall-312,Mamaearth,Shoppers Stop ,0.0354502
Sept'25,Shoppers Stop Ltd-Nucleus Mall-312,The Derma Co,Shoppers Stop ,0.18670370000000003
Sept'25,Shoppers Stop Ltd-Sambhajinagar-150,Aqualogica,Shoppers Stop ,0.06506440000000001
Sept'25,Shoppers Stop Ltd-Sambhajinagar-150,BBlunt,Shoppers Stop ,0.0123879
Sept'25,Shoppers Stop Ltd-Sambhajinagar-150,Mamaearth,Shoppers Stop ,0.09235489999999998
Sept'25,Shoppers Stop Ltd-Sambhajinagar-150,The Derma Co,Shoppers Stop ,0.103294
Sept'25,Shoppers Stop Ltd-Shillong-8524,Aqualogica,Shoppers Stop ,0.04958099999999999
Sept'25,Shoppers Stop Ltd-Shillong-8524,BBlunt,Shoppers Stop ,0.038195299999999995
Sept'25,Shoppers Stop Ltd-Siliguri-167,BBlunt,Shoppers Stop ,0.029414299999999997
Sept'25,Shoppers Stop Ltd-Siliguri-167,Mamaearth,Shoppers Stop ,0.6510337
Sept'25,Shoppers Stop Ltd-Siliguri-167,The Derma Co,Shoppers Stop ,0.6599066
Sept'25,Shoppers Stop Ltd-The Great  Place-130,Aqualogica,Shoppers Stop ,0.20447839999999998
Sept'25,Shoppers Stop Ltd-The Great  Place-130,BBlunt,Shoppers Stop ,0.17054139999999998
Sept'25,Shoppers Stop Ltd-The Great  Place-130,Mamaearth,Shoppers Stop ,0.648117
Sept'25,Shoppers Stop Ltd-The Great  Place-130,The Derma Co,Shoppers Stop ,0.7044541999999998
Sept'25,Shoppers Stop Pvt Ltd-330,Aqualogica,Shoppers Stop ,0.20292600000000002
Sept'25,Shoppers Stop Pvt Ltd-330,BBlunt,Shoppers Stop ,0.17054129999999998
Sept'25,Shoppers Stop Pvt Ltd-330,Mamaearth,Shoppers Stop ,0.6354288000000001
Sept'25,Shoppers Stop Pvt Ltd-330,The Derma Co,Shoppers Stop ,0.7044579
Sept'25,Think9 Retail Private Ltd,STAZE,Broadway,0.8960262000000002
Oct'25,Arunachala Logistics Pvt Ltd_Ship To,BBlunt,Today's Basket,0.00481400000000004
Oct'25,Arunachala Logistics Pvt Ltd_Ship To,Mamaearth,Today's Basket,0.007658400000000002
Oct'25,Lifestyle International Pvt Ltd_Ship to,Aqualogica,Lifestyle ,0.10067630000000005
Oct'25,Lifestyle International Pvt Ltd_Ship to,The Derma Co,Lifestyle ,0.09438760000000013
Oct'25,Lifestyle International Pvt Ltd_VegaShip To,Aqualogica,Lifestyle ,3.5000000000000004e-05
Oct'25,Lifestyle International Pvt Ltd_VegaShip To,The Derma Co,Lifestyle ,2.5000000000000005e-05
Oct'25,Lifestyle International Pvt LtdBorivali_Ship To,Aqualogica,Lifestyle ,3.5000000000000004e-05
Oct'25,Lifestyle International Pvt LtdBorivali_Ship To,The Derma Co,Lifestyle ,2.5e-05
Oct'25,Lifestyle International Pvt LtdGhatkopar_Ship To,Aqualogica,Lifestyle ,3.5e-05
Oct'25,Lifestyle International Pvt LtdGhatkopar_Ship To,The Derma Co,Lifestyle ,2.5000000000000005e-05
Oct'25,Lifestyle International Pvt LtdKhayala,Aqualogica,Lifestyle ,3.5000000000000004e-05
Oct'25,Lifestyle International Pvt LtdKhayala,The Derma Co,Lifestyle ,2.5000000000000008e-05
Oct'25,Lifestyle International Pvt LtdKurla_Ship To,Aqualogica,Lifestyle ,3.5000000000000004e-05
Oct'25,Lifestyle International Pvt LtdKurla_Ship To,The Derma Co,Lifestyle ,2.5e-05
Oct'25,Lifestyle International Pvt LtdLucknow_Ship To,Aqualogica,Lifestyle ,3.5000000000000004e-05
Oct'25,Lifestyle International Pvt LtdLucknow_Ship To,The Derma Co,Lifestyle ,2.5000000000000008e-05
Oct'25,Lifestyle International Pvt Ltd-Shinvglu,Aqualogica,Lifestyle ,0.4777266999999999
Oct'25,Lifestyle International Pvt Ltd-Shinvglu,The Derma Co,Lifestyle ,0.5294401999999999
Oct'25,Lifestyle International Pvt LtdThane_Ship To,Aqualogica,Lifestyle ,3.5000000000000004e-05
Oct'25,Lifestyle International Pvt LtdThane_Ship To,The Derma Co,Lifestyle ,2.5000000000000005e-05
Oct'25,Lifestyle International Pvt LtdVelachery_Ship To,Aqualogica,Lifestyle ,3.5000000000000004e-05
Oct'25,Lifestyle International Pvt LtdVelachery_Ship To,The Derma Co,Lifestyle ,2.5000000000000005e-05
Oct'25,Lifestyle International Pvt. Ltd-Oberoi,Aqualogica,Lifestyle ,3.5000000000000004e-05
Oct'25,Lifestyle International Pvt. Ltd-Oberoi,The Derma Co,Lifestyle ,2.5000000000000005e-05
Oct'25,Reliance Retail Ltd (Azorte),Aqualogica,Reliance Retail-(Azorte),2.5377378000000004
Oct'25,Reliance Retail Ltd (Azorte),Mamaearth,Reliance Retail-(Azorte),0.0129826
Oct'25,Reliance Retail Ltd (Azorte),The Derma Co,Reliance Retail-(Azorte),0.08088139999999999
Oct'25,Reliance Retail Ltd (Azorte)_Shipto,Aqualogica,Reliance Retail-(Azorte),1.4874226000000004
Oct'25,Reliance Retail Ltd (Azorte)_Shipto,BBlunt,Reliance Retail-(Azorte),-6.1245762
Oct'25,Reliance Retail Ltd (Azorte)_Shipto,Mamaearth,Reliance Retail-(Azorte),-0.7740646000000001
Oct'25,Reliance Retail Ltd (Azorte)_Shipto,The Derma Co,Reliance Retail-(Azorte),-1.3437643
Oct'25,Shoppers Stop Ltd-Acropolis-496,Aqualogica,Shoppers Stop ,0.2653939
Oct'25,Shoppers Stop Ltd-Acropolis-496,BBlunt,Shoppers Stop ,0.14612850000000002
Oct'25,Shoppers Stop Ltd-Acropolis-496,Mamaearth,Shoppers Stop ,3.8946894000000007
Oct'25,Shoppers Stop Ltd-Acropolis-496,The Derma Co,Shoppers Stop ,6.1605894999999995
Oct'25,Shoppers Stop Ltd-Guwahati City Center,Aqualogica,Shoppers Stop ,0.1344931
Oct'25,Shoppers Stop Ltd-Guwahati City Center,BBlunt,Shoppers Stop ,0.11040620000000001
Oct'25,Shoppers Stop Ltd-Guwahati City Center,Mamaearth,Shoppers Stop ,0.1481026
Oct'25,Shoppers Stop Ltd-Guwahati City Center,The Derma Co,Shoppers Stop ,0.7388017
Oct'25,Shoppers Stop Ltd-Manupasna-280,Aqualogica,Shoppers Stop ,0.12753219999999998
Oct'25,Shoppers Stop Ltd-Manupasna-280,BBlunt,Shoppers Stop ,0.0103285
Oct'25,Shoppers Stop Ltd-Manupasna-280,Mamaearth,Shoppers Stop ,0.16515100000000002
Oct'25,Shoppers Stop Ltd-Manupasna-280,The Derma Co,Shoppers Stop ,0.27481009999999995
Oct'25,Shoppers Stop Ltd-Nucleus Mall-312,Aqualogica,Shoppers Stop ,0.10379220000000002
Oct'25,Shoppers Stop Ltd-Nucleus Mall-312,BBlunt,Shoppers Stop ,0.038196799999999996
Oct'25,Shoppers Stop Ltd-Nucleus Mall-312,Mamaearth,Shoppers Stop ,0.0224474
Oct'25,Shoppers Stop Ltd-Nucleus Mall-312,The Derma Co,Shoppers Stop ,0.18670489999999998
Oct'25,Shoppers Stop Ltd-Sambhajinagar-150,Aqualogica,Shoppers Stop ,0.034079899999999996
Oct'25,Shoppers Stop Ltd-Sambhajinagar-150,BBlunt,Shoppers Stop ,0.012388099999999999
Oct'25,Shoppers Stop Ltd-Sambhajinagar-150,Mamaearth,Shoppers Stop ,0.1305759
Oct'25,Shoppers Stop Ltd-Sambhajinagar-150,The Derma Co,Shoppers Stop ,0.1032952
Oct'25,Shoppers Stop Ltd-Shillong-8524,Aqualogica,Shoppers Stop ,0.0573163
Oct'25,Shoppers Stop Ltd-Shillong-8524,BBlunt,Shoppers Stop ,0.03819840000000001
Oct'25,Shoppers Stop Ltd-Siliguri-167,Mamaearth,Shoppers Stop ,2.458744
Oct'25,Shoppers Stop Ltd-Siliguri-167,The Derma Co,Shoppers Stop ,0.34571300000000005
Oct'25,Shoppers Stop Ltd-The Great  Place-130,Aqualogica,Shoppers Stop ,0.1275321
Oct'25,Shoppers Stop Ltd-The Great  Place-130,BBlunt,Shoppers Stop ,0.027353199999999998
Oct'25,Shoppers Stop Ltd-The Great  Place-130,Mamaearth,Shoppers Stop ,0.16515100000000005
Oct'25,Shoppers Stop Ltd-The Great  Place-130,The Derma Co,Shoppers Stop ,0.2748102
Oct'25,Shoppers Stop Pvt Ltd-330,Aqualogica,Shoppers Stop ,0.1275322
Oct'25,Shoppers Stop Pvt Ltd-330,BBlunt,Shoppers Stop ,0.0103285
Oct'25,Shoppers Stop Pvt Ltd-330,Mamaearth,Shoppers Stop ,0.16515100000000002
Oct'25,Shoppers Stop Pvt Ltd-330,The Derma Co,Shoppers Stop ,0.27481
Oct'25,Think9 Retail Private Ltd,Aqualogica,Broadway,0.1026864
Oct'25,Think9 Retail Private Ltd,BBlunt,Broadway,0.0387787
Oct'25,Think9 Retail Private Ltd,Mamaearth,Broadway,0.25324660000000004
Oct'25,Think9 Retail Private Ltd,The Derma Co,Broadway,0.17522290000000001
Oct'25,Think9 Retail Private Ltd_Bill To,Aqualogica,Broadway,0.1704672
Oct'25,Think9 Retail Private Ltd_Bill To,BBlunt,Broadway,0.10537350000000001
Oct'25,Think9 Retail Private Ltd_Bill To,Mamaearth,Broadway,0.6520256
Oct'25,Think9 Retail Private Ltd_Bill To,STAZE,Broadway,0.9909494
Oct'25,Think9 Retail Private Ltd_Bill To,The Derma Co,Broadway,0.20208350000000003
Nov'25,Life Style International Pvt Ltd_Bill To,The Derma Co,Lifestyle ,0.1439658
Nov'25,Lifestyle International Pvt Ltd_Ship to,Aqualogica,Lifestyle ,0.0128024
Nov'25,Lifestyle International Pvt Ltd_Ship to,The Derma Co,Lifestyle ,0.09066370000000001
Nov'25,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,Aqualogica,Lifestyle ,0.0138498
Nov'25,LIFESTYLE INTERNATIONAL PVT LTD_SHIP TOPhoenix Market City-LS-BLR,The Derma Co,Lifestyle ,0.1972946
Nov'25,Lifestyle International Pvt Ltd_VegaShip To,Aqualogica,Lifestyle ,0.4521242
Nov'25,Lifestyle International Pvt Ltd_VegaShip To,The Derma Co,Lifestyle ,0.5344993999999998
Nov'25,Lifestyle International Pvt LtdBorivali_Ship To,Aqualogica,Lifestyle ,0.4521241999999999
Nov'25,Lifestyle International Pvt LtdBorivali_Ship To,The Derma Co,Lifestyle ,0.5344994000000001
Nov'25,Lifestyle International Pvt LtdGhatkopar_Ship To,Aqualogica,Lifestyle ,0.4521242
Nov'25,Lifestyle International Pvt LtdGhatkopar_Ship To,The Derma Co,Lifestyle ,0.5344991000000001
Nov'25,Lifestyle International Pvt LtdKhayala,Aqualogica,Lifestyle ,0.45212420000000003
Nov'25,Lifestyle International Pvt LtdKhayala,The Derma Co,Lifestyle ,0.5344994000000001
Nov'25,Lifestyle International Pvt LtdKurla_Ship To,Aqualogica,Lifestyle ,0.4521196
Nov'25,Lifestyle International Pvt LtdKurla_Ship To,The Derma Co,Lifestyle ,0.5344939000000002
Nov'25,Lifestyle International Pvt LtdLucknow_Ship To,Aqualogica,Lifestyle ,0.45212420000000003
Nov'25,Lifestyle International Pvt LtdLucknow_Ship To,The Derma Co,Lifestyle ,0.5344992999999999
Nov'25,Lifestyle International Pvt Ltd-Shinvglu,Aqualogica,Lifestyle ,0.0341325
Nov'25,Lifestyle International Pvt Ltd-Shinvglu,The Derma Co,Lifestyle ,0.20646129999999993
Nov'25,Lifestyle International Pvt LtdThane_Ship To,Aqualogica,Lifestyle ,0.45212420000000003
Nov'25,Lifestyle International Pvt LtdThane_Ship To,The Derma Co,Lifestyle ,0.5344992999999998
Nov'25,Lifestyle International Pvt LtdVelachery_Ship To,Aqualogica,Lifestyle ,0.4521242
Nov'25,Lifestyle International Pvt LtdVelachery_Ship To,The Derma Co,Lifestyle ,0.5344994000000001
Nov'25,Lifestyle International Pvt. Ltd-Mumbai,Aqualogica,Lifestyle ,0.3497689999999999
Nov'25,Lifestyle International Pvt. Ltd-Mumbai,The Derma Co,Lifestyle ,0.5658742000000001
Nov'25,Lifestyle International Pvt. Ltd-Oberoi,Aqualogica,Lifestyle ,0.4653448999999999
Nov'25,Lifestyle International Pvt. Ltd-Oberoi,The Derma Co,Lifestyle ,0.5344988000000002
Nov'25,Lifestyle International Pvt. Ltd-Pacific,Aqualogica,Lifestyle ,0.0128027
Nov'25,Lifestyle International Pvt. Ltd-Pacific,The Derma Co,Lifestyle ,0.17385050000000002
Nov'25,LIFESTYLE INTERNATIONAL_Ship To,Aqualogica,Lifestyle ,0.0319952
Nov'25,LIFESTYLE INTERNATIONAL_Ship To,The Derma Co,Lifestyle ,0.1467675
Nov'25,Reliance Retail Ltd (Azorte),Aqualogica,Reliance Retail-(Azorte),-2.5377378
Nov'25,Reliance Retail Ltd (Azorte),Mamaearth,Reliance Retail-(Azorte),-0.0129826
Nov'25,Reliance Retail Ltd (Azorte),The Derma Co,Reliance Retail-(Azorte),-0.0808814
Nov'25,Reliance Retail Ltd (Azorte)_Shipto,Aqualogica,Reliance Retail-(Azorte),3.1889425999999994
Nov'25,Reliance Retail Ltd (Azorte)_Shipto,Mamaearth,Reliance Retail-(Azorte),2.7160931999999995
Nov'25,Reliance Retail Ltd (Azorte)_Shipto,The Derma Co,Reliance Retail-(Azorte),2.679453600000001
Nov'25,Shoppers Stop Ltd - 8523,Aqualogica,Shoppers Stop ,0.11744510000000002
Nov'25,Shoppers Stop Ltd - 8523,BBlunt,Shoppers Stop ,0.13810429999999999
Nov'25,Shoppers Stop Ltd - 8523,Mamaearth,Shoppers Stop ,0.3442227999999998
