FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code.1,sale in lac,Channel
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Hair Care,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8904417303285.0,300.0,BBLUNT,Shampoo,Hair Care,Shampoo,Hair Fall,Hair Fall Control Shampoo 300 ml,399.0,75.0,16311.66,2936.1,29925.0,0.3568,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.1631166,MT
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Face,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8906087776604.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2%Ã¯Â¿Â½Kojic Acid Face Serum,499.0,60.0,16319.84,2937.57,29940.0,0.3567999331997328,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.1631984,MT
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Face,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8906087778677.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,The Derma Co. 5% Niacinamide Daily Face Serum,499.0,20.0,5439.95,979.19,9980.0,0.3567995991983969,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.0543994999999999,MT
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Face,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8904417305838.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,399.0,1.0,217.49,39.15,399.0,0.3567919799498747,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.0021749,MT
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Hair Colour,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8904417302073.0,100.0,BBLUNT,5 Minute Shampoo,Hair Colour,5 Minute Shampoo,Salon Secret,SS 5 MIN s HC-C Dark BROWN(20 ml * 5),299.0,5.0,814.9,146.68,1495.0,0.3568026755852843,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.008149,MT
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Hair Care,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8904417307320.0,250.0,BBLUNT,Others,Hair Care,Hair Mask,Intense Shine,Intense Shine Hair Mask 250 g,499.0,1.0,272.0,48.96,499.0,0.3567935871743487,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.00272,MT
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Fragrances,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8904417315509.0,100.0,Mamaearth,Others,Fragrances,EAU DE PARFUM,Nature Inspired,ME Mamaearth into the Valley Eau De Parfum,899.0,46.0,22541.43,4057.46,41354.0,0.3568000677080815,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.2254143,MT
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Face,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8904417305838.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,399.0,35.0,7612.11,1370.18,13965.0,0.3567998567848193,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.0761211,MT
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Hair Colour,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8904417302073.0,100.0,BBLUNT,5 Minute Shampoo,Hair Colour,5 Minute Shampoo,Salon Secret,SS 5 MIN s HC-C Dark BROWN(20 ml * 5),299.0,1.0,162.98,29.34,299.0,0.3567892976588629,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.0016297999999999,MT
FY'25-26,May'25,1103031/May/3 LOOSE-RE,8061144415.0,45808.0,Face,,1061123704.0,BALAJI ASSOCIATES Distributor MT,8904417312997.0,50.0,Mamaearth,Face Serum,Face,Face Serum,Beetroot,Beetroot Hydraful Essence Serum 50 ml,499.0,1.0,272.0,48.96,499.0,0.3567935871743487,1004.0,1103031.0,Sales,Dist.,East,Northeast,Balaji Associates Distributor MT,Vmart,,1103031.0,0.00272,MT
FY'25-26,May'25,5002303072.0,8061144416.0,45808.0,Hair,,1061123941.0,Avenue Supermarts Ltd.-DC-1049,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,450.0,69873.94,12577.31,157050.0,0.475,1004.0,1101927.0,Sales,Direct,Central,Madhya Pradesh,D-Mart,D-Mart,,1101927.0,0.6987394,MT
FY'25-26,May'25,5002303072.0,8061144416.0,45808.0,Face,,1061123941.0,Avenue Supermarts Ltd.-DC-1049,8906087770657.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Charcoal,Charcoal Facewash for oil control 100ml,269.0,600.0,68389.83,12310.17,161400.0,0.5,1004.0,1101927.0,Sales,Direct,Central,Madhya Pradesh,D-Mart,D-Mart,,1101927.0,0.6838983000000001,MT
FY'25-26,May'25,5002303072.0,8061144416.0,45808.0,Hair,,1061123941.0,Avenue Supermarts Ltd.-DC-1049,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,450.0,69873.94,12577.3,157050.0,0.4750000636739891,1004.0,1101927.0,Sales,Direct,Central,Madhya Pradesh,D-Mart,D-Mart,,1101927.0,0.6987394,MT
FY'25-26,May'25,5002303072.0,8061144416.0,45808.0,Face,,1061123941.0,Avenue Supermarts Ltd.-DC-1049,8904417302301.0,60.0,Mamaearth,Others,Face,Facial Kit,Vitamin C,Vitamin C Facial Kit,399.0,480.0,64922.03,11685.97,191520.0,0.6,1004.0,1101927.0,Sales,Direct,Central,Madhya Pradesh,D-Mart,D-Mart,,1101927.0,0.6492203,MT
FY'25-26,May'25,5002303072.0,8061144416.0,45808.0,Face,,1061123941.0,Avenue Supermarts Ltd.-DC-1049,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,1152.0,161655.85,29098.05,459648.0,0.5850000435115567,1004.0,1101927.0,Sales,Direct,Central,Madhya Pradesh,D-Mart,D-Mart,,1101927.0,1.6165585,MT
FY'25-26,May'25,5002303072.0,8061144416.0,45808.0,Face,,1061123941.0,Avenue Supermarts Ltd.-DC-1049,8906087771333.0,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499.0,2304.0,438443.36,78919.81,1149696.0,0.5500000260938545,1004.0,1101927.0,Sales,Direct,Central,Madhya Pradesh,D-Mart,D-Mart,,1101927.0,4.3844336,MT
FY'25-26,May'25,5002303072.0,8061144416.0,45808.0,Face,,1061123941.0,Avenue Supermarts Ltd.-DC-1049,8904417318081.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 200 g,399.0,432.0,60620.95,10911.77,172368.0,0.585,1004.0,1101927.0,Sales,Direct,Central,Madhya Pradesh,D-Mart,D-Mart,,1101927.0,0.6062095,MT
FY'25-26,May'25,5002303072.0,8061144416.0,45808.0,Face,,1061123941.0,Avenue Supermarts Ltd.-DC-1049,8904417318074.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,399.0,432.0,60620.95,10911.77,172368.0,0.585,1004.0,1101927.0,Sales,Direct,Central,Madhya Pradesh,D-Mart,D-Mart,,1101927.0,0.6062095,MT
FY'25-26,May'25,5002303072.0,8061144416.0,45808.0,Face,,1061123941.0,Avenue Supermarts Ltd.-DC-1049,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,600.0,91296.61,16433.39,239400.0,0.55,1004.0,1101927.0,Sales,Direct,Central,Madhya Pradesh,D-Mart,D-Mart,,1101927.0,0.9129661,MT
FY'25-26,May'25,1104243/May/30,8061144422.0,45808.0,Body,,1061124075.0,Kiran Trading Company_Ship to,8904417317589.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 500 ml,599.0,120.0,24061.52,4331.08,71880.0,0.605,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,,1104243.0,0.2406152,MT
FY'25-26,May'25,1104243/May/30,8061144422.0,45808.0,Face,,1061124075.0,Kiran Trading Company_Ship to,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,1008.0,134632.01,24233.77,402192.0,0.60500014918248,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,,1104243.0,1.3463201,MT
FY'25-26,May'25,1104243/May/30,8061144422.0,45808.0,Body,,1061124075.0,Kiran Trading Company_Ship to,8904417317589.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 500 ml,599.0,48.0,9624.61,1732.43,28752.0,0.605,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,,1104243.0,0.0962461,MT
FY'25-26,May'25,1104243/May/30,8061144422.0,45808.0,Face,,1061124075.0,Kiran Trading Company_Ship to,8904417314298.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,399.0,1392.0,185920.37,33465.68,555408.0,0.6050001980526027,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,,1104243.0,1.8592037,MT
FY'25-26,May'25,1104243/May/30,8061144422.0,45808.0,Body,,1061124075.0,Kiran Trading Company_Ship to,8904417317589.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 500 ml,599.0,24.0,4812.31,866.22,14376.0,0.6049993043962159,1004.0,1104243.0,Sales,Dist.,West,Maharashtra,Kiran Trading Company,D-Mart,,1104243.0,0.0481231,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Hair,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772378.0,100.0,Mamaearth,Others,Hair,Hair Serum,Onion,Onion Hair Serum with Onion & Biotin for Strong Frizz-Free Hair Ã¯Â¿Â½ 100 ml,299.0,96.0,15081.77,2714.72,28704.0,0.3799996516164994,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1508177,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Hair,,1061123980.0,Sancus Networks Private Limited-RMT,8906087778486.0,200.0,Mamaearth,Others,Hair,Henna Paste,Henna,Natural Henna Paste 200 g,249.0,36.0,4709.9,847.78,8964.0,0.3800000000000001,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.0470989999999999,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087773528.0,25.0,Mamaearth,Others,Face,Face Masks,Rose,Rose Bamboo Sheet Mask,149.0,180.0,14091.87,2536.53,26820.0,0.3799999999999999,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1409187,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Body,,1061123980.0,Sancus Networks Private Limited-RMT,8906087779254.0,300.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Sunscreen Body Lotion 300 ml,399.0,48.0,6492.2,1168.6,19152.0,0.6000000000000001,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.064922,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087778110.0,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Glow+,Glow+ Smoothie Face Wash 100ml,249.0,60.0,8609.5,1549.71,14940.0,0.3199993306559572,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.086095,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087773115.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Foaming Face Wash,399.0,48.0,10062.93,1811.33,19152.0,0.37999895572264,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1006293,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Baby,,1061123980.0,Sancus Networks Private Limited-RMT,8906087776215.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,Milky Soft Bathing Bar For Babies (75 g*2),249.0,50.0,6541.53,1177.48,12450.0,0.3799991967871485,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.0654153,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772040.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599.0,60.0,20711.2,3728.01,35940.0,0.3199997217584863,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.207112,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087775126.0,100.0,Mamaearth,Others,Face,Face Scrub,Vitamin C,Vitamin C Face Scrub 100 g,349.0,120.0,22004.76,3960.86,41880.0,0.3799995224450812,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.2200475999999999,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,120.0,16960.69,3052.92,32280.0,0.3799996902106567,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1696068999999999,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087779216.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,Rice Oil-Free Face Moisturizer 80 g,319.0,96.0,16090.59,2896.3,30624.0,0.3799996734587252,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1609059,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Baby,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772613.0,300.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,Dusting Powder with Organic Oatmeal & Arrowroot Powder for Babies - 300g,349.0,30.0,5501.19,990.21,10470.0,0.38,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.0550118999999999,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Baby,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772545.0,200.0,Mamaearth,Baby,Baby,Hair Oil,Solution Oriented,ME Baby Nourishing Hair Oil 200 ml,399.0,72.0,15094.38,2716.99,28728.0,0.3799996519075467,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1509438,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Body,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772439.0,300.0,Mamaearth,Others,Body,Body Gel,Aloe Vera,Aloe Vera Gel with Pure Aloe Vera & Vitamin E for Skin and Hair - 300ml,319.0,192.0,32181.17,5792.61,61248.0,0.3799996734587252,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.3218117,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Baby,,1061123980.0,Sancus Networks Private Limited-RMT,8906087773375.0,50.0,Mamaearth,Baby,Baby,Oral,Fruit Punch,Fruit Punch Toothpaste For Kids,149.0,144.0,11273.5,2029.23,21456.0,0.379999533929903,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.112735,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772279.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Skin Illuminate Face Serum for Radiant Skin with Vitamin C & Turmeric Ã¯Â¿Â½ 30 gm,599.0,64.0,20142.65,3625.68,38336.0,0.3799997391485809,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.2014265,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087775522.0,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Oil-Free Face Moisturizer 80 g,319.0,72.0,12067.94,2172.23,22968.0,0.3799995646116335,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1206794,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087775553.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Ubtan,Ubtan Ultra Light Gel Oil-Free Moisturizer 200 ml,349.0,48.0,8801.91,1584.34,16752.0,0.3799994030563515,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.0880191,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087775645.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299.0,192.0,33082.6,5954.86,57408.0,0.3199996516164994,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.330826,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Baby,,1061123980.0,Sancus Networks Private Limited-RMT,8906087776109.0,400.0,Mamaearth,Baby,Baby,Shampoo,Milky,Milky Soft Shampoo For Babies 400 ml,499.0,60.0,15731.2,2831.61,29940.0,0.3799996659986639,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.157312,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Hair,,1061123980.0,Sancus Networks Private Limited-RMT,8906087775812.0,100.0,Mamaearth,Others,Hair,Hair Oil,Onion,Onion Hair Oil 100 ml,299.0,288.0,45245.32,8144.15,86112.0,0.3799996516164994,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.4524532,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772460.0,100.0,Mamaearth,Others,Face,Face Scrub,Ubtan,Ubtan Face Scrub with Turmeric & Walnut for Tan Removal - 100g,349.0,120.0,22004.76,3960.86,41880.0,0.3799995224450812,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.2200475999999999,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087775645.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,The Derma 1% Salicylic Acid Gel Face Wash,299.0,4.0,689.22,124.06,1196.0,0.32,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.0068922,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Hair,,1061123980.0,Sancus Networks Private Limited-RMT,8906087775089.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,Rice Water Shampoo 250 ml,349.0,45.0,8251.79,1485.32,15705.0,0.3799993632601082,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.0825179,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087776604.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2%Ã¯Â¿Â½Kojic Acid Face Serum,499.0,60.0,17253.57,3105.64,29940.0,0.319999665998664,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1725357,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772880.0,100.0,Mamaearth,Others,Face,Face Masks,Vitamin C,Vitamin C Face Mask With Vitamin C & Kaolin Clay for Skin Illumination - 100 g,499.0,54.0,14158.08,2548.45,26946.0,0.3799996288874044,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1415808,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Hair,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772897.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Bhringamla,BhringAmla Shampoo with Bhringraj & Amla for Intense Hair Treatment Ã¯Â¿Â½ 250 ml,349.0,45.0,8251.79,1485.32,15705.0,0.3799993632601082,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.0825179,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Body,,1061123980.0,Sancus Networks Private Limited-RMT,8906087779261.0,300.0,Mamaearth,Body Lotion,Body,Body Lotion,Ubtan,Ubtan Sunscreen Body Lotion 300 ml,399.0,48.0,6492.2,1168.6,19152.0,0.6000000000000001,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.064922,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087775560.0,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Ultra Light Gel Oil-Free Moisturizer 200 ml,349.0,96.0,17603.81,3168.68,33504.0,0.3799997015281756,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1760381,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Baby,,1061123980.0,Sancus Networks Private Limited-RMT,8906087776116.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,Milky Soft Body Wash For Babies 400 ml,499.0,90.0,23596.8,4247.42,44910.0,0.3799995546648853,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.2359679999999999,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Hair,,1061123980.0,Sancus Networks Private Limited-RMT,8906087775096.0,250.0,Mamaearth,Others,Hair,Conditioner,Rice,Rice Water Conditioner 250 ml,349.0,45.0,8251.79,1485.32,15705.0,0.3799993632601082,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.0825179,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772941.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Aloe Vera,HydraGel Indian Sunscreen with Aloe Vera & Raspberry for Sun Protection - 50 g,399.0,432.0,90566.3,16301.92,172368.0,0.3799996519075466,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.905663,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8906087773924.0,250.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 250 ml,499.0,360.0,60894.96,10961.09,179640.0,0.5999997216655533,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.6089496,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Face,,1061123980.0,Sancus Networks Private Limited-RMT,8904417318876.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Chia Seed,ME Chia Oil-Free Face Wash 100 ml,269.0,120.0,16960.69,3052.92,32280.0,0.3799996902106567,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.1696068999999999,MT
FY'25-26,May'25,1102851/45806/2,8061144463.0,45808.0,Hair,,1061123980.0,Sancus Networks Private Limited-RMT,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,30.0,8811.37,1586.04,16770.0,0.3799994036970781,1004.0,1102851.0,Sales,Dist.,North,Delhi NCR,Sancus Networks Private Limited-RMT,Sancus Networks Private Limited-RMT,,1102851.0,0.0881137,MT
