FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code.1,sale in lac,Channel
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Styling Products,,1291018129.0,Reliance Retail Limited-FR97,8906087779490.0,150.0,BBLUNT,Hair Spray,Styling Products,Hair Spray,Hot Shot,Hot Shot Heat Protection Hair Mist 150 ml,499.0,2.0,617.41,111.13,998.0,0.27,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0061741,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Hair Care,,1291018129.0,Reliance Retail Limited-FR97,8904417305104.0,250.0,BBLUNT,Others,Hair Care,Conditioner,Anti Dandruff,Anti-Dandruff Conditioner 250 g,399.0,5.0,1234.2,222.15,1995.0,0.2699999999999999,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.012342,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Hair Colour,,1291018129.0,Reliance Retail Limited-FR97,8904417302066.0,100.0,BBLUNT,5 Minute Shampoo,Hair Colour,5 Minute Shampoo,Salon Secret,SS 5MIN Shampoo HC - Natural Black20ML*5,299.0,3.0,554.92,99.89,897.0,0.27,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0055492,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8906087775607.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 30ml,649.0,5.0,2007.52,361.35,3245.0,0.26999383667180277,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0200752,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8904417311389.0,50.0,Aqualogica,Sun Care,Face,Sun Care,Illuminate+,Illuminate+ Dewy Sunscreen SPF 50+ PA++++ 50g,449.0,11.0,3055.5,549.99,4939.0,0.269995950597287,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.030555,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8906087772057.0,20.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,20% Vitamin C Serum 20 ml,899.0,3.0,1668.49,300.33,2697.0,0.26999629217649246,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0166849,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Hair Care,,1291018129.0,Reliance Retail Limited-FR97,8904417307283.0,250.0,BBLUNT,Others,Hair Care,Hair Mask,Intense Moisture,Intense Moisture Hair Mask 250 g,499.0,2.0,617.41,111.13,998.0,0.27,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0061741,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8904417311297.0,100.0,The Derma Co.,Others,Face,Moisturisers,Propylene Glycol,5% Propylene Oil Free Moisturizer,329.0,1.0,203.53,36.64,329.0,0.2699999999999999,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0020353,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8906087779292.0,100.0,The Derma Co.,Others,Face,Moisturisers,Hyaluronic Acid,Oil-Free Daily Face Moisturizer,349.0,2.0,431.81,77.73,698.0,0.27,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0043181,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Hair Care,,1291018129.0,Reliance Retail Limited-FR97,8904417302745.0,250.0,BBLUNT,Others,Hair Care,Conditioner,Intense Moisture,Intense Moisture Conditioner 250 g,399.0,3.0,740.53,133.29,1197.0,0.26999164578111956,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0074053,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8906087772064.0,30.0,The Derma Co.,Others,Face,Cream,Kojic Acid,2% Kojic Acid Cream 30gm,499.0,5.0,1543.53,277.83,2495.0,0.26999599198396795,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.015435299999999999,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8904417314380.0,30.0,Aqualogica,Sun Care,Face,Sun Care,Glow+,Glow+ Dewy Sunscreen 30g,299.0,6.0,1109.86,199.77,1794.0,0.26999442586399114,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.011098599999999998,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8904417306514.0,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Detan+,Detan+ Smoothie Face Wash,249.0,4.0,616.17,110.91,996.0,0.27,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0061617,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Hair Care,,1291018129.0,Reliance Retail Limited-FR97,8904417303285.0,300.0,BBLUNT,Shampoo,Hair Care,Shampoo,Hair Fall,Hair Fall Control Shampoo 300 ml,399.0,9.0,2221.57,399.88,3591.0,0.26999443052074623,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0222157,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8906087776604.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2%Ã¯Â¿Â½Kojic Acid Face Serum,499.0,8.0,2469.65,444.53,3992.0,0.26999498997995985,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0246965,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8906087772040.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599.0,11.0,4076.29,733.73,6589.0,0.2699924115950827,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0407629,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8904417302578.0,100.0,The Derma Co.,Others,Face,Moisturisers,Vitamin C,5% Vitamin C Oil Free Moisturizer,349.0,2.0,431.81,77.73,698.0,0.27,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0043181,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8904417307146.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% Salicylic Acid Face Serum 10 ml,249.0,5.0,770.22,138.64,1245.0,0.26999196787148594,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.0077022,MT
FY'25-26,Jul'25,5110436345.0,8291015672.0,45867.0,Face,,1291018129.0,Reliance Retail Limited-FR97,8906087779872.0,100.0,Aqualogica,Others,Face,Moisturisers,Glow+,Glow+ Oil Free Moisturizer 100ml,399.0,4.0,987.37,177.72,1596.0,0.2699937343358396,1003.0,1103412.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,FR97,1103412.0,0.009873700000000001,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417311532.0,80.0,Aqualogica,Sun Care,Face,Sun Care,Illuminate+,Illuminate+ Dewy Sunscreen SPF 50+ PA++++ 80g,599.0,5.0,1852.84,333.51,2995.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0185284,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Hair Care,,1291018132.0,Reliance Retail Limited-T1NC,8904417302745.0,250.0,BBLUNT,Others,Hair Care,Conditioner,Intense Moisture,Intense Moisture Conditioner 250 g,399.0,3.0,740.52,133.29,1197.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0074052,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417314021.0,200.0,Aqualogica,Others,Face,Moisturisers,Barrier+,Barrier+ Hydra Gel Moisturizer 200g,499.0,6.0,1852.22,333.4,2994.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0185222,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417307146.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% Salicylic Acid Face Serum 10 ml,249.0,10.0,1540.42,277.28,2490.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.015404200000000002,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417307139.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2% Kojic Acid Face Serum 10 ml,249.0,14.0,2156.59,388.19,3486.0,0.2699999999999999,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.021565900000000002,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417308570.0,80.0,Aqualogica,Sun Care,Face,Sun Care,Radiance+,Radiance+ Dewy Sunscreen 80g,599.0,5.0,1852.84,333.51,2995.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0185284,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087773849.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% SALICYLIC ACID SERUM 30 ml,499.0,16.0,4939.25,889.07,7984.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0493925,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Hair Care,,1291018132.0,Reliance Retail Limited-T1NC,8904417303292.0,250.0,BBLUNT,Others,Hair Care,Conditioner,Hair Fall,Hair Fall Control Conditioner 250 g,399.0,6.0,1481.03,266.59,2394.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0148103,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Hair Care,,1291018132.0,Reliance Retail Limited-T1NC,8904417305104.0,250.0,BBLUNT,Others,Hair Care,Conditioner,Anti Dandruff,Anti-Dandruff Conditioner 250 g,399.0,3.0,740.52,133.29,1197.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0074052,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417314380.0,30.0,Aqualogica,Sun Care,Face,Sun Care,Glow+,Glow+ Dewy Sunscreen 30g,299.0,4.0,739.9,133.18,1196.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.007399,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087772057.0,20.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,20% Vitamin C Serum 20 ml,899.0,4.0,2224.64,400.44,3596.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0222464,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087779292.0,100.0,The Derma Co.,Others,Face,Moisturisers,Hyaluronic Acid,Oil-Free Daily Face Moisturizer,349.0,2.0,431.81,77.73,698.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0043181,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417309188.0,125.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Niacinamide,TDC 2% Niacinamide Oily Skin Cleanser,299.0,12.0,2219.69,399.54,3588.0,0.2700027870680044,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.022196900000000002,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417306248.0,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,1% Kojic Acid Daily Face Wash,299.0,18.0,3329.54,599.32,5382.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0332954,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417303131.0,50.0,The Derma Co.,Sun Care,Face,Sun Care,Niacinamide,Pore Minimizing Priming Sunscreen,449.0,6.0,1666.63,299.99,2694.0,0.2699999999999999,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.016666300000000002,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417306231.0,80.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,1% Hyaluronic Sunscreen Aqua Gel 80g,649.0,5.0,2007.5,361.35,3245.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.020075,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087776024.0,50.0,The Derma Co.,Others,Face,Moisturisers,Salicylic Acid,1% Salicylic Acid Oil-Free Face Moisturizer,349.0,5.0,1079.53,194.32,1745.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.010795299999999999,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417308587.0,80.0,Aqualogica,Sun Care,Face,Sun Care,Detan+,Detan+ Dewy Sunscreen 80g,599.0,3.0,1111.7,200.11,1797.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.011117,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Hair Care,,1291018132.0,Reliance Retail Limited-T1NC,8904417302707.0,300.0,BBLUNT,Shampoo,Hair Care,Shampoo,Intense Moisture,Intense Moisture Shampoo 300 ml,449.0,4.0,1111.08,199.99,1796.0,0.27000556792873054,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.011110799999999999,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Hair Colour,,1291018132.0,Reliance Retail Limited-T1NC,8904417302066.0,100.0,BBLUNT,5 Minute Shampoo,Hair Colour,5 Minute Shampoo,Salon Secret,SS 5MIN Shampoo HC - Natural Black20ML*5,299.0,3.0,554.92,99.89,897.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0055492,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417306224.0,80.0,Aqualogica,Sun Care,Face,Sun Care,Glow+,Glow+ Dewy Sunscreen 80gm,599.0,5.0,1852.84,333.51,2995.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0185284,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Styling Products,,1291018132.0,Reliance Retail Limited-T1NC,8906087779490.0,150.0,BBLUNT,Hair Spray,Styling Products,Hair Spray,Hot Shot,Hot Shot Heat Protection Hair Mist 150 ml,499.0,2.0,617.41,111.13,998.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0061741,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417302578.0,100.0,The Derma Co.,Others,Face,Moisturisers,Vitamin C,5% Vitamin C Oil Free Moisturizer,349.0,5.0,1079.53,194.32,1745.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.010795299999999999,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087778042.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,Pore Minimizing Face Serum,599.0,4.0,1482.27,266.81,2396.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0148227,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087772040.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599.0,15.0,5558.52,1000.53,8985.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0555852,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087776604.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Kojic Acid,2%Ã¯Â¿Â½Kojic Acid Face Serum,499.0,20.0,6174.1,1111.33,9980.0,0.26999699398797594,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.061741000000000004,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417306521.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Sali-Cinamide,Sali-Cinamide Anti-Acne Serum,599.0,4.0,1482.27,266.81,2396.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0148227,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417307481.0,100.0,Aqualogica,Others,Face,Moisturisers,Illuminate+,Illuminate+ Oil Free Moisturizer 100g,399.0,3.0,740.52,133.29,1197.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0074052,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Hair Care,,1291018132.0,Reliance Retail Limited-T1NC,8904417303285.0,300.0,BBLUNT,Shampoo,Hair Care,Shampoo,Hair Fall,Hair Fall Control Shampoo 300 ml,399.0,6.0,1481.03,266.59,2394.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0148103,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417314007.0,200.0,Aqualogica,Others,Face,Moisturisers,Glow+,Glow+ Hydra Gel Moisturizer 200g,499.0,6.0,1852.22,333.4,2994.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0185222,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417306514.0,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Detan+,Detan+ Smoothie Face Wash,249.0,7.0,1078.3,194.09,1743.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.010783,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417311297.0,100.0,The Derma Co.,Others,Face,Moisturisers,Propylene Glycol,5% Propylene Oil Free Moisturizer,329.0,6.0,1221.2,219.82,1974.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.012212,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087772064.0,30.0,The Derma Co.,Others,Face,Cream,Kojic Acid,2% Kojic Acid Cream 30gm,499.0,3.0,926.11,166.7,1497.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0092611,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087775607.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 30ml,649.0,4.0,1606.0,289.08,2596.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.01606,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417311327.0,50.0,The Derma Co.,Others,Face,Moisturisers,Ceramide,4% Ceramide Barrier Repair Moisturizer,229.0,3.0,425.01,76.5,687.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0042501,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8904417309171.0,125.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Niacinamide,TDC 2% Niacinamide Gentle Skin Cleanser,299.0,11.0,2034.72,366.25,3289.0,0.2699999999999999,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0203472,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087778677.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,The Derma Co. 5% Niacinamide Daily Face Serum,499.0,7.0,2160.92,388.97,3493.0,0.2699999999999999,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.021609200000000002,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Hair Care,,1291018132.0,Reliance Retail Limited-T1NC,8904417307122.0,70.0,BBLUNT,Others,Hair Care,Hair Mask,Intense Moisture,Intense Moisture Heat Spa Hair Mask 70 g,349.0,3.0,647.72,116.59,1047.0,0.2699999999999999,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.006477200000000001,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087775690.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 10 ml,299.0,5.0,924.87,166.48,1495.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0092487,MT
FY'25-26,Jul'25,5110436354.0,8291015673.0,45867.0,Face,,1291018132.0,Reliance Retail Limited-T1NC,8906087779872.0,100.0,Aqualogica,Others,Face,Moisturisers,Glow+,Glow+ Oil Free Moisturizer 100ml,399.0,4.0,987.36,177.72,1596.0,0.27,1003.0,1103676.0,Sales,Direct,South-1,Kerala,Reliance Retail Limited,Reliance Retail Limited,T1NC,1103676.0,0.0098736,MT
FY'25-26,Jul'25,5110436343.0,8291015675.0,45867.0,Face,,1291018060.0,Reliance Retail Limited-FRFJ,8904417305838.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Vitamin C Daily Glow Face Serum 30 ml,399.0,1.0,236.68,42.6,399.0,0.3000501253132831,1003.0,1103675.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,FRFJ,1103675.0,0.0023668,MT
FY'25-26,Jul'25,5110436343.0,8291015675.0,45867.0,Face,,1291018060.0,Reliance Retail Limited-FRFJ,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,10.0,1595.75,287.24,2690.0,0.30000371747211896,1003.0,1103675.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,FRFJ,1103675.0,0.0159575,MT
FY'25-26,Jul'25,5110436343.0,8291015675.0,45867.0,Hair,,1291018060.0,Reliance Retail Limited-FRFJ,8906087771845.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Tea Tree,Tea Tree Shampoo for Dandruff Free Hair - 250ml,349.0,6.0,1242.17,223.6,2094.0,0.30001432664756444,1003.0,1103675.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,FRFJ,1103675.0,0.0124217,MT
