FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Jun'26,MT,2026-06-03,1102413,Apollo Healthco Limited-Chennai,8906087776116,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,Milky Soft Body Wash For Babies 400 ml,499,27,4224.59,760.42,13473,0.63,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102413,Apollo Healthco Limited-Chennai,8906087770152,40.0,Mamaearth,Baby,Baby,OTC,Solution Oriented,Easy Tummy Roll On 40ml,280,3,512.0,25.6,840,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102413,Apollo Healthco Limited-Chennai,8904417300659,150.0,Mamaearth,Baby,Baby,Baby Soap,Coco Soft,Coco Soft Bathing Bar For Babies (75 g*2),221,13,1751.16,87.56,2873,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102413,Apollo Healthco Limited-Chennai,8906087770527,50.0,Mamaearth,Baby,Baby,Oral,Berry Blast,100% Natural Berry Blast Toothpaste for Kids 50gm,132,121,9735.32,486.77,15972,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102413,Apollo Healthco Limited-Chennai,8906087770534,60.0,Mamaearth,Baby,Baby,Moisturisers,Milky,Milky Soft Face Cream With Murumuru Butter for Babies 60 ml,199,11,1187.25,213.71,2189,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102413,Apollo Healthco Limited-Chennai,8906087771333,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499,52,14073.51,2533.23,25948,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102413,Apollo Healthco Limited-Chennai,8906087776215,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,Milky Soft Bathing Bar For Babies (75 g*2),249,52,7892.12,394.61,12948,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102413,Apollo Healthco Limited-Chennai,8906087772613,300.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,Dusting Powder with Organic Oatmeal & Arrowroot Powder for Babies - 300g,349,69,13060.9,2350.96,24081,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102413,Apollo Healthco Limited-Chennai,8906087770046,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash For Babies 200ml,249,5,675.25,121.55,1245,0.36,Sales,Direct,Apollo Healthco,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,1234,176080.36,31694.46,554066,0.625,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417308129,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,ME Baby MilkySoft Head To Toe Wash 400ml,499,306,47878.64,8618.16,152694,0.63,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417317053,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299,157,16708.53,3007.54,46943,0.58,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417310351,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,599,452,165027.39,8251.36,270748,0.36,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417311587,500.0,Mamaearth,Soap,Body,Soap,Ubtan,Ubtan Moisturizing Lotion Soap Pack of 4 (125 g x 4),378,320,73728.02,3686.4,120960,0.36,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417308129,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,ME Baby MilkySoft Head To Toe Wash 400ml,499,14,2190.53,394.3,6986,0.63,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417312546,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,449,1080,154105.97,27739.06,484920,0.625,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417315738,275.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 275ml (250ml + 25ml),299,54,5746.88,1034.44,16146,0.58,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8906087772187,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,599,470,171599.28,8579.96,281530,0.36,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417303537,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,899,132,72330.99,3616.54,118668,0.36,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,891,127137.43,22884.74,400059,0.625,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417311570,500.0,Mamaearth,Soap,Body,Soap,Vitamin C,Vitamin C Moisturizing Lotion Soap Pack of 4 (125 g x 4),378,431,99302.43,4965.12,162918,0.36,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417322774,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Dewy Bright Face Wash 200 ml,599,222,41696.5,7505.36,132978,0.63,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,320,45661.03,8218.98,143680,0.625,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8904417310351,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,599,210,76672.02,3833.6,125790,0.36,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8906087772187,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,599,396,144581.53,7229.08,237204,0.36,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8906087773924,250.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 250 ml,599,160,30457.64,5482.38,95840,0.625,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8906087771333,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499,144,38972.76,7015.1,71856,0.36,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102414,Apollo Healthco Limited-Hubbli,8906087776116,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,Milky Soft Body Wash For Babies 400 ml,499,96,15020.75,2703.74,47904,0.63,Sales,Direct,Apollo Healthco,South-1,Karnataka
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417310351,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,599,440,160646.23,8032.31,263560,0.36,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417317053,275.0,Mamaearth,Body Wash,Body,Body Wash,Ubtan,Ubtan Moisturizing Body Wash 275 ml,299,57,6066.15,1091.91,17043,0.58,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417310351,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,599,32,11683.36,584.17,19168,0.36,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417308129,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,ME Baby MilkySoft Head To Toe Wash 400ml,499,91,14238.43,2562.92,45409,0.63,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8906087772187,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,599,197,71925.69,3596.28,118003,0.36,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417305258,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,399,69,14932.08,2687.77,27531,0.36,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417312546,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,449,192,27396.64,4931.39,86208,0.625,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417312546,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,449,17,2425.74,436.63,7633,0.625,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8906087772187,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,599,205,74846.53,3742.32,122795,0.36,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,25,3567.26,642.11,11225,0.625,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417311570,500.0,Mamaearth,Soap,Body,Soap,Vitamin C,Vitamin C Moisturizing Lotion Soap Pack of 4 (125 g x 4),378,230,52992.04,2649.6,86940,0.36,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417305258,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,399,54,11685.98,2103.47,21546,0.36,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,6,856.14,154.11,2694,0.625,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417315660,275.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 275ml,299,122,12983.7,2337.06,36478,0.58,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417322798,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash 200 ml,599,96,18030.93,3245.57,57504,0.63,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417314298,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Dewy Bright Face wash,449,314,44804.91,8064.88,140986,0.625,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417311587,500.0,Mamaearth,Soap,Body,Soap,Ubtan,Ubtan Moisturizing Lotion Soap Pack of 4 (125 g x 4),378,90,20736.01,1036.8,34020,0.36,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1102412,APOLLO HEALTHCO LIMITED-Chittor,8904417312546,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,449,77,10987.19,1977.69,34573,0.625,Sales,Direct,Apollo Healthco,South-2,Andhra Pradesh
FY27,Jun'26,MT,2026-06-03,1101211,G.V Enterprises,8904417317268,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,549,1200,359101.67,64638.33,658800,0.3568,Sales,Dist.,G.V Enterprises,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1101211,G.V Enterprises,8904417309188,125.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Niacinamide,TDC 2% Niacinamide Oily Skin Cleanser,299,96,15646.08,2816.3,28704,0.3568,Sales,Dist.,G.V Enterprises,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1101211,G.V Enterprises,8904417322507,50.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,TDC 10% Niacinamide Face Serum_50 ml,849,96,44426.5,7996.79,81504,0.3568,Sales,Dist.,G.V Enterprises,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1101211,G.V Enterprises,8904417317268,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,549,120,35910.11,6463.83,65880,0.3568,Sales,Dist.,G.V Enterprises,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1101211,G.V Enterprises,8906087770022,200.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,ME Baby gentle cleansing shampoo 200ml,249,60,9151.8,457.59,14940,0.3568,Sales,Dist.,G.V Enterprises,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417322361,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rice,ME Rice Water Strengthening Shampoo 400 ml,533,96,34111.98,1705.6,51168,0.3,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417314755,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Face Wash,449,96,26666.01,4799.89,43104,0.27,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417322774,200.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Dewy Bright Face Wash 200 ml,599,180,31980.49,5756.49,107820,0.65,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8906087772187,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,599,330,131779.91,6589.0,197670,0.3,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417306255,50.0,Aqualogica,Sun Care,Face,Sun Care,Detan+,Detan+ Dewy Sunscreen 50 gm,449,72,19999.52,3599.92,32328,0.27,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417318074,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,Beetroot Hydraful Light Moisturizing Cream 200 g,549,72,14739.24,2653.07,39528,0.56,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125,216,16016.94,2883.05,27000,0.3,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8906087770442,400.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,Gentle Cleansing Shampoo 400ml,499,60,19959.99,998.0,29940,0.3,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417317596,500.0,Mamaearth,Body Wash,Body,Body Wash,Rice Water,Rice Water Moisturizing Body Wash 500 ml,599,24,5177.8,932.0,14376,0.575,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8906087771333,80.0,Mamaearth,Sun Care,Face,Sun Care,Ubtan,Mamaearth Ultra Light Indian Sunscreen with Carrot Seed Turmeric & SPF 50 PA+++ - 80ml,499,144,26184.79,4713.27,71856,0.57,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417309546,650.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 650ml,862,48,27583.98,1379.2,41376,0.3,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417305258,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,Vitamin C Daily Glow Sunscreen 50 g,399,72,17042.02,3067.57,28728,0.3,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417310351,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,599,408,162927.87,8146.4,244392,0.3,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417311587,500.0,Mamaearth,Soap,Body,Soap,Ubtan,Ubtan Moisturizing Lotion Soap Pack of 4 (125 g x 4),378,84,21167.99,1058.4,31752,0.3,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417300512,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,449,120,20090.84,3616.35,53880,0.56,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417318364,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Moisturizing Cream 200 g,549,108,22108.86,3979.6,59292,0.56,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,MT,2026-06-03,1102240,Reliance Retail Limited-SLS1,8904417311570,500.0,Mamaearth,Soap,Body,Soap,Vitamin C,Vitamin C Moisturizing Lotion Soap Pack of 4 (125 g x 4),425,240,67999.96,3400.0,102000,0.3,Sales,Direct,Reliance Retail-DC,South-1,Tamil Nadu
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778523,80.0,Mamaearth,Others,Face,Face Cream,Vitamin C,Skin Illuminate Face Cream 80 g,249,18,2486.0,447.48,4482,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417318364,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Moisturizing Cream 200 g,549,3,628.09,113.06,1647,0.55,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087772187,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,599,6,2240.26,112.01,3594,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,285,138,21814.9,3926.67,39330,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417318432,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Dewy Bright Light Moisturizing Cream 50 g - Offline Saver Pack,149,12,991.74,178.51,1788,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778110,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Glow+,Glow+ Smoothie Face Wash 100ml,249,6,914.75,164.66,1494,0.2775,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417307740,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hair Fall Shampoo 250ml,349,6,1305.26,65.26,2094,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417318333,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,Vitamin C Daily Glow Light Moisturizing Cream 50 g - Offline saver pack,149,6,495.86,89.25,894,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778776,100.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 100 ml,129,18,1447.38,72.37,2322,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417316292,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 180 ml,225,6,841.5,42.08,1350,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125,105,7279.94,1310.39,13125,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778233,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125,132,9151.93,1647.34,16500,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417306439,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,Multani Mitti Face Wash 100 ml,285,18,2845.42,512.17,5130,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417305043,250.0,Mamaearth,Shampoo,Hair,Shampoo,Lemon,Lemon Anti-Dandruff Shampoo 250 ml,349,6,1305.26,65.26,2094,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,285,24,3793.89,682.9,6840,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vitamin C Daily Glow Face Wash 50 ml,125,78,5407.95,973.43,9750,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125,75,5199.96,935.99,9375,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087770046,200.0,Mamaearth,Baby,Baby,Baby Body Wash,Solution Oriented,Deeply Nourishing Body Wash For Babies 200ml,249,6,828.66,149.16,1494,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Jun'26,EB2B,2026-06-03,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087770022,200.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,ME Baby gentle cleansing shampoo 200ml,249,18,2793.79,139.69,4482,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
