FY,Month,Channel,Inv. Date,Cust-SAP Code,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,MTD-Sale type,PO Type,Chain name for Dashboard,Zone,State
FY27,Aug'26,EB2B,2026-08-12,1103993,Nykaa E-Retail Limited.-TN EB2B,8904417317282,200.0,The Derma Co.,Shampoo,Hair,Shampoo,Multi-Peptide,TDC Peptide- Stem Cell Shampoo_200ml,408,12,3368.9,168.45,4896,0.2775020424836601,Sales,Direct,Nykaa E-Retail Limited,South-1,Tamil Nadu
FY27,Aug'26,EB2B,2026-08-12,1103993,Nykaa E-Retail Limited.-TN EB2B,8904417319538,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,TDC 1% Hyaluronic Sunscreen Oil-Free Gel,499,5,1527.66,274.98,2495,0.277498997995992,Sales,Direct,Nykaa E-Retail Limited,South-1,Tamil Nadu
FY27,Aug'26,EB2B,2026-08-12,1103993,Nykaa E-Retail Limited.-TN EB2B,8904417322989,200.0,The Derma Co.,Shampoo,Hair,Shampoo,Anti Dandruff,TDC Triple Actives Anti-Dandruff Shampoo,499,12,4120.28,206.02,5988,0.27750501002004,Sales,Direct,Nykaa E-Retail Limited,South-1,Tamil Nadu
FY27,Aug'26,EB2B,2026-08-12,1103993,Nykaa E-Retail Limited.-TN EB2B,8904417302578,100.0,The Derma Co.,Others,Face,Moisturisers,Vitamin C,TDC 5% Vitamin C Oil Free Moisturizer,349,12,2564.26,461.57,4188,0.2774999999999998,Sales,Direct,Nykaa E-Retail Limited,South-1,Tamil Nadu
FY27,Aug'26,EB2B,2026-08-12,1103993,Nykaa E-Retail Limited.-TN EB2B,8906087779292,100.0,The Derma Co.,Others,Face,Moisturisers,Hyaluronic Acid,TDC Oil-Free Daily Face Moisturizer,349,12,2564.26,461.57,4188,0.2774999999999998,Sales,Direct,Nykaa E-Retail Limited,South-1,Tamil Nadu
FY27,Aug'26,EB2B,2026-08-12,1103993,Nykaa E-Retail Limited.-TN EB2B,8906087778363,50.0,The Derma Co.,Sun Care,Face,Sun Care,Hyaluronic Acid,TDC 1%Hyaluronic Tinted SunscreenGel50gm,699,5,2139.95,385.19,3495,0.2774992846924178,Sales,Direct,Nykaa E-Retail Limited,South-1,Tamil Nadu
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417318432,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Moisture Cream Offline Pack 50 g,149,36,2975.19,535.54,5364,0.3455014914243102,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087772040,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,TDC 10% Niacinamide Serum 30ml,599,12,4401.13,792.21,7188,0.2774986087924318,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417319873,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,ME Beetroot Light Gel Moisturizer 200 g,599,6,1370.59,246.71,3594,0.55,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087778776,100.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 100ml,129,24,1929.84,96.49,3096,0.3455006459948321,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087778288,30.0,Mamaearth,Color Care,Color Care,Foundation,Serum Foundation,ME serum Foundation 01 Ivory Glow 30ml,599,6,1993.44,358.82,3594,0.3455036171396771,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417307764,150.0,Mamaearth,Others,Hair,Hair Oil,Rosemary,ME Rosemary Hair Growth Oil 150ml,419,6,1567.06,78.35,2514,0.3455011933174224,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087778455,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Aloe Vera,ME Aloe Vera Face Wash 100 ml,285,18,2845.4,512.17,5130,0.3455029239766082,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087778462,50.0,Aqualogica,Sun Care,Face,Sun Care,Glow+,AQ Glow+ Dewy Gel Sunscreen 50g,449,24,6598.01,1187.65,10776,0.2774999999999999,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417306439,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Face Wash 100 ml,285,12,1896.93,341.45,3420,0.3455029239766082,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417302325,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Honey Malai,ME Honey Malai Facewash,269,12,1790.44,322.28,3228,0.3455018587360594,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417316407,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Face Wash 50 ml,125,120,8319.9,1497.59,15000,0.3455006666666667,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417316292,180.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 180ml,225,12,1683.0,84.15,2700,0.3454999999999999,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087775645,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 1% Salicylic Acid Gel FW 100 ml,299,14,2563.02,461.35,4186,0.2775035833731486,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087779216,80.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Oil-Free Face Moisturizer 80 g,319,6,1061.62,191.09,1914,0.3455015673981192,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087771203,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Mineral Based Sunscreen 50ml,150,8,665.59,119.81,1200,0.3454999999999999,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087771203,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,ME Mineral Based Sunscreen 50ml,150,4,332.8,59.9,600,0.3455,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087772460,100.0,Mamaearth,Others,Face,Face Scrub,Ubtan,ME Ubtan Face Scrub 100 gm,349,6,1161.46,209.06,2094,0.3455014326647564,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087778110,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Glow+,AQ Glow+ Smoothie Face Wash 100ml,249,15,2286.89,411.64,3735,0.2775020080321285,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417318074,200.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,ME Beetroot Hydraful APC 200 g,549,6,1256.19,226.11,3294,0.5499999999999999,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME VItamin C Daily Glow Face Wash 50 ml ,125,184,12757.16,2296.3,23000,0.3455017391304348,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087772439,300.0,Mamaearth,Others,Body,Body Gel,Aloe Vera,ME Aloe Vera Gel 300ml,319,6,1061.62,191.09,1914,0.3455015673981192,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087772064,30.0,The Derma Co.,Others,Face,Cream,Kojic Acid,TDC 2% Kojic Acid Cream 30 gm,549,6,2016.86,363.04,3294,0.2775045537340619,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087778233,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash 50 ml,125,96,6655.91,1198.07,12000,0.3455016666666667,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087772378,100.0,Mamaearth,Others,Hair,Hair Serum,Onion,ME Onion Hair Serum 100 ml,299,12,1990.12,358.22,3588,0.3455016722408026,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vit C Face Wash 100 ml,285,30,4742.34,853.62,8550,0.3455017543859648,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417306514,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Detan+,AQ Detan+ Hydra Smooth Face Wash 100ml,249,18,2744.26,493.97,4482,0.277503346720214,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417305258,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,ME Vitamin C Daily Glow Sunscreen 50 g,399,78,17262.12,3107.19,31122,0.3455012531328322,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417318302,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,ME Beetroot Hydraful MoisturizingCream50,149,78,6446.25,1160.33,11622,0.3455016348304939,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087775645,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 1% Salicylic Acid Gel FW 100 ml,299,2,366.14,65.91,598,0.2775083612040134,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417307740,250.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hair Fall Shampoo 250ml,349,12,2610.51,130.53,4188,0.3455014326647563,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087775645,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 1% Salicylic Acid Gel FW 100 ml,299,8,1464.59,263.63,2392,0.2775000000000001,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417306255,50.0,Aqualogica,Sun Care,Face,Sun Care,Detan+,AQ Detan + Dewy Sunscreen Gel 50g,449,18,4948.5,890.73,8082,0.2775018559762435,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417311549,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,ME Beetroot Gentle Face Wash 100 ml,285,39,6165.04,1109.71,11115,0.3455015744489429,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087778271,50.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion Hair Oil 50 ml,199,6,744.26,37.21,1194,0.345502512562814,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417307757,250.0,Mamaearth,Others,Hair,Conditioner,Rosemary,ME Rosemary Anti-HairFall Condition250ml,399,3,663.93,119.51,1197,0.3454970760233918,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417318418,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Cocoa,ME Cocoa Moisture Cream offline pack 50g,149,27,2231.39,401.65,4023,0.345503355704698,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8904417308440,100.0,Aqualogica,Face Cleanser,Face,Face Cleanser,Illuminate+,AQ iIIuminate+ Smoothie Face Wash 100ml,249,12,1829.51,329.31,2988,0.2775033467202141,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087777090,50.0,Aqualogica,Sun Care,Face,Sun Care,Hydrate+,AQ Hydrate+ Dewy Sunscreen Gel 50g,449,6,1649.5,296.91,2694,0.2775018559762434,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103990,Nykaa E-Retail Limited.-KL EB2B,8906087770664,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Tea Tree,ME Tea Tree Facewash 100 ml,285,6,948.47,170.72,1710,0.3455029239766082,Sales,Direct,Nykaa E-Retail Limited,South-1,Kerala
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417316346,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Face Wash 50 ml,125,171,11855.86,2134.06,21375,0.3455008187134503,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417318432,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Rice,ME Rice Moisture Cream Offline Pack 50 g,149,9,743.8,133.88,1341,0.345503355704698,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417313437,10.0,The Derma Co.,Face Serum,Face,Face Serum,Sali-Cinamide,TDC Sali-Cinamide Anti- Acne Face Serum,349,3,641.07,115.39,1047,0.2774976122254059,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087770510,100.0,Mamaearth,Baby,Baby,Hair Oil,Solution Oriented,"ME Nourishing Hair Oil for babies, 100ml",299,6,1118.26,55.91,1794,0.3455016722408026,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778233,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash 50 ml,125,42,2911.97,524.15,5250,0.3455009523809523,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087773375,50.0,Mamaearth,Baby,Baby,Oral,Fruit Punch,ME Fruit Punch Toothpaste For Kids 50 gm,199,24,2977.04,148.85,4776,0.345500418760469,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087779308,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Glycolic Acid,TDC Oil-Free Daily Face Wash,275,3,505.14,90.93,825,0.2774909090909091,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417316056,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 2% Salicylic Acid Gel Face Wash,329,6,1208.65,217.56,1974,0.2775025329280648,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087770022,200.0,Mamaearth,Baby,Baby,Shampoo,Solution Oriented,ME Baby Gentle cleansing shampoo 200ml,249,12,1862.52,93.13,2988,0.3454986613119143,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087770558,150.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,ME Dusting Powder for Babies 150gm,199,12,1324.53,238.42,2388,0.3454983249581239,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087775607,30.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,TDC 10% Vitamin C Face Serum 30 ML,699,6,2567.94,462.23,4194,0.2774988078206962,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417316438,180.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 180 ml,225,6,841.5,42.08,1350,0.3454962962962963,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778776,100.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair Fall Control Shampoo 100ml,129,30,2412.3,120.62,3870,0.3454987080103359,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417318302,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Beetroot,ME Beetroot Hydraful MoisturizingCream50,149,15,1239.67,223.14,2235,0.3454988814317673,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417320725,50.0,Mamaearth,Moisturisers,Face,Moisturisers,Vitamin C,ME Vitamin C Light Gel Moisturizer 50 g,149,6,495.86,89.25,894,0.3455145413870246,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087775645,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Salicylic Acid,TDC 1% Salicylic Acid Gel FW 100 ml,299,12,2196.89,395.44,3588,0.2774999999999999,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778240,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME VItamin C Daily Glow Face Wash 50 ml ,125,72,4991.94,898.55,9000,0.3455011111111111,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087775058,10.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,TDC 10% Niacinamide Serum 10 ml,249,3,457.38,82.33,747,0.2774966532797858,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vit C Face Wash 100 ml,285,36,5690.81,1024.35,10260,0.3455009746588694,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417307771,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Vitamin C,TDC 2% Vit C Gel Daily Face Wash 80 ml,249,3,457.38,82.33,747,0.2774966532797858,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417305258,50.0,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,ME Vitamin C Daily Glow Sunscreen 50 g,399,30,6639.28,1195.07,11970,0.3455012531328321,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087779032,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,ME Rice Face Wash 100 ml,285,138,21814.78,3926.67,39330,0.3455008899059243,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087771807,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,ME Onion Hair fall control Shampoo 250ml,349,42,9136.81,456.84,14658,0.3455007504434438,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417306248,100.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Kojic Acid,TDC 1% Kojic Acid Daily Face Wash,329,6,1208.65,217.56,1974,0.2775025329280648,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417311549,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Beetroot,ME Beetroot Gentle Face Wash 100 ml,285,30,4742.34,853.62,8550,0.3455017543859648,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087776215,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,ME Milky Soft Bathing Bar (75g*2),249,30,4656.29,232.82,7470,0.3455006693440429,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087770664,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Tea Tree,ME Tea Tree Facewash 100 ml,285,24,3793.87,682.9,6840,0.3455014619883041,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417308099,100.0,Mamaearth,Others,Hair,Hair Oil,Rosemary,ME Rosemary Hair Growth Oil 100ml,299,6,1118.26,55.91,1794,0.3455016722408026,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778783,100.0,Mamaearth,Others,Hair,Conditioner,Onion,ME Onion HF Control Conditioner 100ml,149,12,991.74,178.51,1788,0.3454977628635347,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8906087778271,50.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion Hair Oil 50 ml,199,18,2232.78,111.64,3582,0.3454997208263539,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103985,Nykaa E-Retail Limited.-TG EB2B,8904417316407,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Multani Mitti,ME Multani Mitti Face Wash 50 ml,125,45,3119.96,561.59,5625,0.3455022222222221,Sales,Direct,Nykaa E-Retail Limited,South-2,Telangana
FY27,Aug'26,EB2B,2026-08-12,1103981,Nykaa E-Retail Limited.-KA EB2B,8904417308099,100.0,Mamaearth,Others,Hair,Hair Oil,Rosemary,ME Rosemary Hair Growth Oil 100ml,299,6,1118.26,55.92,1794,0.3454960981047937,Sales,Direct,Nykaa E-Retail Limited,South-1,Karnataka
FY27,Aug'26,EB2B,2026-08-12,1103981,Nykaa E-Retail Limited.-KA EB2B,8906087772859,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,ME Vit C Face Wash 100 ml,285,6,948.47,170.72,1710,0.3455029239766082,Sales,Direct,Nykaa E-Retail Limited,South-1,Karnataka
FY27,Aug'26,EB2B,2026-08-12,1103981,Nykaa E-Retail Limited.-KA EB2B,8904417319972,34.5,Mamaearth,Sun Care,Face,Sun Care,Vitamin C,ME Vitamin C Daily Glow Sunscreen 34.5 G,225,21,2620.77,471.74,4725,0.3455005291005291,Sales,Direct,Nykaa E-Retail Limited,South-1,Karnataka
FY27,Aug'26,EB2B,2026-08-12,1103981,Nykaa E-Retail Limited.-KA EB2B,8904417300673,60.0,Mamaearth,Baby,Baby,Moisturisers,Coco Soft,ME Coco Soft Face Cream For Babies 60 g,199,45,4966.99,894.06,8955,0.345499720826354,Sales,Direct,Nykaa E-Retail Limited,South-1,Karnataka
FY27,Aug'26,EB2B,2026-08-12,1103981,Nykaa E-Retail Limited.-KA EB2B,8906087775812,100.0,Mamaearth,Others,Hair,Hair Oil,Onion,ME Onion Hair Oil 100 ml,299,6,1118.26,55.92,1794,0.3454960981047937,Sales,Direct,Nykaa E-Retail Limited,South-1,Karnataka
FY27,Aug'26,EB2B,2026-08-12,1103981,Nykaa E-Retail Limited.-KA EB2B,8904417306576,80.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC Sali-Cinamide Anti-Acne Face Wash,249,108,16465.69,2963.82,26892,0.2774985125687937,Sales,Direct,Nykaa E-Retail Limited,South-1,Karnataka
FY27,Aug'26,EB2B,2026-08-12,1103981,Nykaa E-Retail Limited.-KA EB2B,8904417311655,100.0,Mamaearth,Baby,Baby,Mosquito Protection,Solution Oriented,ME Baby Natural Mosquito RepellentGel100,199,3,331.14,59.6,597,0.3454941373534338,Sales,Direct,Nykaa E-Retail Limited,South-1,Karnataka
