FY,Month,Purchase Order Number,Inv No.,Inv. Date,Category,Article Code,SO No,Ship To Name,EAN No.,net_content,brand,PPT Category,category,sub_category,range,Description,MRP Rate,Inv Qty,Inv. Net value(LOC),Inv. Tax Amount(LOC),Total MRP sales,Avg Tot,Plant,Cust-SAP Code,MTD-Sale type,PO Type,Zone,State,Chain name,Dist chain ten,Store Code,Cust-SAP Code,sale in lac,Channel
FY'25-26,Aug'25,5110601083.0,8291015894.0,45878.0,Hair,,1291018357.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8904417303537.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,839.0,24.0,7679.03,1382.22,20136.0,0.5499975168851807,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.07679029999999999,MT
FY'25-26,Aug'25,5110601083.0,8291015894.0,45878.0,Body,,1291018357.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8904417317268.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,499.0,24.0,6596.99,1187.46,11976.0,0.34999582498329995,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.0659699,MT
FY'25-26,Aug'25,5110601083.0,8291015894.0,45878.0,Hair,,1291018357.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,45.0,8651.11,1557.2,15705.0,0.34999617956064943,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.08651110000000001,MT
FY'25-26,Aug'25,5110601083.0,8291015894.0,45878.0,Baby,,1291018357.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8906087776116.0,400.0,Mamaearth,Baby,Baby,Baby Body Wash,Milky,Milky Soft Body Wash For Babies 400 ml,499.0,30.0,5708.94,1027.6,14970.0,0.549997327989312,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.0570894,MT
FY'25-26,Aug'25,5110601083.0,8291015894.0,45878.0,Body,,1291018357.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8904417317183.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Ubtan,Ubtan Moisturizing Body Lotion 400 ml,499.0,24.0,6596.99,1187.46,11976.0,0.34999582498329995,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.0659699,MT
FY'25-26,Aug'25,5110601083.0,8291015894.0,45878.0,Face,,1291018357.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,40.0,8791.59,1582.48,15960.0,0.3499956140350877,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.0879159,MT
FY'25-26,Aug'25,5110601083.0,8291015894.0,45878.0,Face,,1291018357.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8906087772057.0,20.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,20% Vitamin C Serum 20 ml,899.0,12.0,6856.82,1234.22,10788.0,0.24999629217649244,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.0685682,MT
FY'25-26,Aug'25,5901146387.0,8291015895.0,45878.0,Face,,1291018370.0,Trent Hypermarket Private Limited_Blr,8906087772859.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash with Vitamin C and Turmeric for Skin Illumination Ã¯Â¿Â½ 100ml,269.0,120.0,19148.91,3446.84,32280.0,0.30000774473358116,1003.0,1100945.0,Sales,Direct,South-1,Karnataka,Trent Hypermarket,Trent Hypermarket,,1100945.0,0.1914891,MT
FY'25-26,Aug'25,5901146387.0,8291015895.0,45878.0,Face,,1291018370.0,Trent Hypermarket Private Limited_Blr,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,48.0,11361.21,2045.04,19152.0,0.30000783208020054,1003.0,1100945.0,Sales,Direct,South-1,Karnataka,Trent Hypermarket,Trent Hypermarket,,1100945.0,0.1136121,MT
FY'25-26,Aug'25,5110624775.0,8291015896.0,45878.0,Hair Care,,1291018377.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8904417303285.0,300.0,BBLUNT,Shampoo,Hair Care,Shampoo,Hair Fall,Hair Fall Control Shampoo 300 ml,399.0,24.0,6086.4,1095.56,9576.0,0.25000417710944034,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.060863999999999994,MT
FY'25-26,Aug'25,5110624775.0,8291015896.0,45878.0,Hair,,1291018377.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,45.0,8651.0,1557.2,15705.0,0.3500031836994587,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.08651,MT
FY'25-26,Aug'25,5110624775.0,8291015896.0,45878.0,Face,,1291018377.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8904417312546.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Vitamin C,Vitamin C Face Wash 150 ml,399.0,7.0,1065.12,191.72,2793.0,0.5500035803795202,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.0106512,MT
FY'25-26,Aug'25,5110654270.0,8291015897.0,45878.0,Face,,1291018389.0,Metro Cash & Carry India Pvt Ltd -(DC27)-T0SJ,8906087772279.0,30.0,Mamaearth,Face Serum,Face,Face Serum,Vitamin C,Skin Illuminate Face Serum for Radiant Skin with Vitamin C & Turmeric Ã¯Â¿Â½ 30 gm,599.0,16.0,5279.31,950.28,9584.0,0.35000104340567606,1003.0,1101009.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101009.0,0.0527931,MT
FY'25-26,Aug'25,5110654270.0,8291015897.0,45878.0,Hair,,1291018389.0,Metro Cash & Carry India Pvt Ltd -(DC27)-T0SJ,8904417303537.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,839.0,24.0,7678.96,1382.22,20136.0,0.5500009932459277,1003.0,1101009.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101009.0,0.0767896,MT
FY'25-26,Aug'25,5110654270.0,8291015897.0,45878.0,Hair,,1291018389.0,Metro Cash & Carry India Pvt Ltd -(DC27)-T0SJ,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,45.0,8651.03,1557.2,15705.0,0.3500012734797834,1003.0,1101009.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101009.0,0.08651030000000001,MT
FY'25-26,Aug'25,5110654531.0,8291015898.0,45878.0,Face,,1291018391.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8906087778233.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,Ubtan Face Wash 50 ml,125.0,100.0,6885.55,1239.4,12500.0,0.350004,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.0688555,MT
FY'25-26,Aug'25,5110654531.0,8291015898.0,45878.0,Hair,,1291018391.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,45.0,8651.01,1557.2,15705.0,0.350002546959567,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.0865101,MT
FY'25-26,Aug'25,5110654531.0,8291015898.0,45878.0,Face,,1291018391.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,40.0,8791.48,1582.48,15960.0,0.3500025062656642,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.0879148,MT
FY'25-26,Aug'25,5110654531.0,8291015898.0,45878.0,Face,,1291018391.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8906087772057.0,20.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,20% Vitamin C Serum 20 ml,899.0,12.0,6856.74,1234.22,10788.0,0.25000370782350756,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.0685674,MT
FY'25-26,Aug'25,5110654531.0,8291015898.0,45878.0,Hair,,1291018391.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8904417303537.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 600 ml,839.0,24.0,7678.94,1382.22,20136.0,0.5500019864918554,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.0767894,MT
FY'25-26,Aug'25,5110654531.0,8291015898.0,45878.0,Face,,1291018391.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8906087778462.0,50.0,Aqualogica,Sun Care,Face,Sun Care,Glow+,Glow+ Dewy Sunscreen 50gm,449.0,100.0,28538.0,5136.86,44900.0,0.2500031180400891,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.28538,MT
FY'25-26,Aug'25,5110654531.0,8291015898.0,45878.0,Face,,1291018391.0,Metro Cash & Carry India Pvt Ltd-(DC10)-T0SM,8906087779032.0,100.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 100 ml,269.0,120.0,17781.26,3200.64,32280.0,0.35000309789343254,1003.0,1100424.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1100424.0,0.1778126,MT
FY'25-26,Aug'25,5110655500.0,8291015899.0,45878.0,Body,,1291018401.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8904417317183.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Ubtan,Ubtan Moisturizing Body Lotion 400 ml,968.0,24.0,6200.19,1116.06,23232.0,0.685078770661157,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.0620019,MT
FY'25-26,Aug'25,5110655500.0,8291015899.0,45878.0,Body,,1291018401.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8904417317268.0,400.0,Mamaearth,Body Lotion,Body,Body Lotion,Vitamin C,Vitamin C Daily Glow Body Lotion 400 ml,499.0,24.0,6596.79,1187.46,11976.0,0.35001252505010017,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.0659679,MT
FY'25-26,Aug'25,5110655500.0,8291015899.0,45878.0,Hair,,1291018401.0,Metro Cash & Carry India Pvt Ltd-(DC26)-T0SP,8904417315073.0,600.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,Rosemary Anti-Hairfall Shampoo 600 ml,839.0,12.0,3839.4,691.1,10068.0,0.5500099324592769,1003.0,1101008.0,Sales,Direct,South-1,Karnataka,Metro-CNC,Metro-CNC,,1101008.0,0.038394,MT
FY'25-26,Aug'25,5110651956.0,8291015900.0,45878.0,Hair,,1291018404.0,Reliance Retail Limited-S0KN,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,24.0,4832.02,869.76,13416.0,0.5750014907573047,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.04832020000000001,MT
FY'25-26,Aug'25,5110651956.0,8291015900.0,45878.0,Hair,,1291018404.0,Reliance Retail Limited-S0KN,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,30.0,6040.02,1087.2,16770.0,0.5750017889087656,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.0604002,MT
FY'25-26,Aug'25,9201890152.0,8291015901.0,45878.0,Hair,,1291018409.0,Reliance Retail Limited-S0KN,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,45.0,9316.7,1676.98,15705.0,0.2999885386819484,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.09316700000000001,MT
FY'25-26,Aug'25,9201890152.0,8291015901.0,45878.0,Hair,,1291018409.0,Reliance Retail Limited-S0KN,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,90.0,18633.38,3353.94,31410.0,0.29998981216173193,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.18633380000000002,MT
FY'25-26,Aug'25,9201890144.0,8291015902.0,45878.0,Hair,,1291018413.0,RELIANCE RETAIL LIMITED-FREC,8906087771807.0,250.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 250 ml,349.0,45.0,9316.52,1676.98,15705.0,0.30000000000000004,1003.0,1101543.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1101543.0,0.0931652,MT
FY'25-26,Aug'25,9201890144.0,8291015902.0,45878.0,Hair,,1291018413.0,RELIANCE RETAIL LIMITED-FREC,8906087771814.0,250.0,Mamaearth,Others,Hair,Conditioner,Onion,Onion Conditioner for Hair Growth and Hair Fall Control with Onion and Coconut 250ml,349.0,45.0,9316.52,1676.98,15705.0,0.30000000000000004,1003.0,1101543.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1101543.0,0.0931652,MT
FY'25-26,Aug'25,5110672703.0,8291015903.0,45878.0,Hair,,1291018425.0,Reliance Retail Limited-S0KN,8906087772187.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo for Hair Growth and Hair Fall Control with Onion Oil and Plant Keratin 400ml,559.0,60.0,12080.07,2174.42,33540.0,0.575000298151461,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.1208007,MT
FY'25-26,Aug'25,5110672703.0,8291015903.0,45878.0,Hair,,1291018425.0,Reliance Retail Limited-S0KN,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,18.0,3624.03,652.32,10062.0,0.575,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.0362403,MT
FY'25-26,Aug'25,5110672703.0,8291015903.0,45878.0,Face,,1291018425.0,Reliance Retail Limited-S0KN,8904417316346.0,50.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Rice,Rice Face Wash 50 ml,125.0,72.0,5338.97,961.02,9000.0,0.30000111111111116,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.053389700000000005,MT
FY'25-26,Aug'25,5110672703.0,8291015903.0,45878.0,Hair,,1291018425.0,Reliance Retail Limited-S0KN,8904417312294.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Lemon,Lemon Anti-Dandruff Shampoo 400 ml,549.0,24.0,4745.58,854.2,13176.0,0.575001517911354,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.0474558,MT
FY'25-26,Aug'25,5110672703.0,8291015903.0,45878.0,Face,,1291018425.0,Reliance Retail Limited-S0KN,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,40.0,5951.18,1071.22,15960.0,0.5599999999999999,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.059511800000000004,MT
FY'25-26,Aug'25,5110672703.0,8291015903.0,45878.0,Face,,1291018425.0,Reliance Retail Limited-S0KN,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,80.0,11902.36,2142.42,31920.0,0.560000626566416,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.11902360000000001,MT
FY'25-26,Aug'25,5110672703.0,8291015903.0,45878.0,Baby,,1291018425.0,Reliance Retail Limited-S0KN,8906087771180.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Solution Oriented,Moisturizing Bathing Bar Soap For Babies pack of 2*75gm,249.0,50.0,7385.58,1329.4,12450.0,0.30000160642570284,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.0738558,MT
FY'25-26,Aug'25,5110672703.0,8291015903.0,45878.0,Hair,,1291018425.0,Reliance Retail Limited-S0KN,8904417310351.0,400.0,Mamaearth,Shampoo,Hair,Shampoo,Rosemary,ME Rosemary Anti-Hairfall Shampoo 400 ml,559.0,6.0,1208.01,217.44,3354.0,0.575,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.0120801,MT
FY'25-26,Aug'25,5110672703.0,8291015903.0,45878.0,Hair,,1291018425.0,Reliance Retail Limited-S0KN,8904417309546.0,650.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 650ml,909.0,216.0,59901.5,10782.28,196344.0,0.6400003055861141,1003.0,1102832.0,Sales,Direct,South-1,Karnataka,Reliance Retail Limited,Reliance Retail Limited,,1102832.0,0.599015,MT
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Face,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087772040.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Niacinamide,10% Niacinamide Serum 30ml,599.0,12.0,4401.18,792.2,7188.0,0.2774930439621591,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.044011800000000004,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Face,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087775607.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 30ml,649.0,12.0,4768.55,858.34,7788.0,0.27749229583975343,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.0476855,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Face,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087775690.0,10.0,The Derma Co.,Face Serum,Face,Face Serum,Vitamin C,10% Vitamin C Face Serum 10 ml,299.0,18.0,3295.37,593.16,5382.0,0.27749349684132296,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.032953699999999995,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Color Care,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087777823.0,2.0,Mamaearth,Color Care,Color Care,Lipstick,Moisture Matte,Moisture Matte Longstay Lipstick / 06 Melon Red,599.0,3.0,996.74,179.42,1797.0,0.34548692264885916,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.0099674,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Face,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8904417300512.0,150.0,Mamaearth,Face Cleanser,Face,Face Cleanser,Ubtan,ME Ubtan Natural Glow Face Wash With Turmeric & Saffron 150ml,399.0,18.0,3983.61,717.04,7182.0,0.3454956836535784,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.0398361,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Color Care,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8904417301892.0,2.0,Mamaearth,Color Care,Color Care,Lipstick,Moisture Matte,Moisture Matte Longstay Lipstick / 10 Pink Lemode,599.0,3.0,996.74,179.42,1797.0,0.34548692264885916,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.0099674,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Baby,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087770893.0,100.0,Mamaearth,Baby,Baby,Body Lotion,Solution Oriented,Moisturizing Daily Lotion For Babies 100 ml,125.0,30.0,2079.99,374.4,3750.0,0.345496,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.020799899999999996,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Baby,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087771203.0,50.0,Mamaearth,Baby,Baby,Sun Care,Solution Oriented,Mineral Based Sunscreen 50ml,150.0,6.0,499.2,89.86,900.0,0.34548888888888896,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.004992,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Face,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8904417313420.0,50.0,Mamaearth,Sun Care,Face,Sun Care,Rice,Rice Dewy Bright Sunscreen SPF 50 50g,449.0,6.0,1494.27,268.96,2694.0,0.34549740163325904,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.0149427,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Face,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087773849.0,30.0,The Derma Co.,Face Serum,Face,Face Serum,Salicylic Acid,2% SALICYLIC ACID SERUM 30 ml,499.0,18.0,5499.63,989.92,8982.0,0.2774938766421732,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.0549963,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Baby,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087772613.0,300.0,Mamaearth,Baby,Baby,Dusting Powder,Solution Oriented,Dusting Powder with Organic Oatmeal & Arrowroot Powder for Babies - 300g,349.0,12.0,2322.95,418.12,4188.0,0.34549426934097427,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.023229499999999997,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Baby,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087776215.0,150.0,Mamaearth,Baby,Baby,Baby Soap,Milky,Milky Soft Bathing Bar For Babies (75 g*2),249.0,6.0,828.67,149.16,1494.0,0.34549531459170013,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.0082867,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Face,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8904417314267.0,50.0,Mamaearth,Face Serum,Face,Face Serum,Rice,Rice Water Dewy Active Serum 50 ml,499.0,3.0,830.34,149.46,1497.0,0.3454909819639278,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.0083034,EB2B
FY'25-26,Aug'25,NDH81834,8291015904.0,45878.0,Hair,,1291018352.0,Nykaa E-Retail Limited.-KA EB2B,8906087775829.0,200.0,Mamaearth,Shampoo,Hair,Shampoo,Onion,Onion Shampoo 200 ml,259.0,18.0,2585.86,465.44,4662.0,0.3454954954954954,1003.0,1103981.0,Sales,Direct,South-1,Karnataka,Nykaa E-Retail Limited,Nykaa E-Retail Limited,,1103981.0,0.025858600000000002,EB2B
FY'25-26,Aug'25,1101841/AUG/8,8291015905.0,45878.0,Body,,1291018440.0,M/S KOTTARAM BUSINESS CORPORATION-MT,8904417317589.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 500 ml,599.0,240.0,78361.35,14105.05,143760.0,0.35680022259321087,1003.0,1101841.0,Sales,Dist.,South-1,Kerala,M/S KOTTARAM BUSINESS,Apollo/H&G/Lulu,,1101841.0,0.7836135000000001,MT
FY'25-26,Aug'25,1101841/AUG/8,8291015905.0,45878.0,Body,,1291018440.0,M/S KOTTARAM BUSINESS CORPORATION-MT,8904417317589.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 500 ml,599.0,216.0,70525.21,12694.55,129384.0,0.35680022259321087,1003.0,1101841.0,Sales,Dist.,South-1,Kerala,M/S KOTTARAM BUSINESS,Apollo/H&G/Lulu,,1101841.0,0.7052521,MT
FY'25-26,Aug'25,1101841/AUG/8,8291015905.0,45878.0,Face,,1291018440.0,M/S KOTTARAM BUSINESS CORPORATION-MT,8904417315141.0,150.0,The Derma Co.,Face Cleanser,Face,Face Cleanser,Sali-Cinamide,TDC 2% Sali Cinamide anti-acne face wash 150ml,449.0,144.0,35242.98,6343.74,64656.0,0.35680029695619897,1003.0,1101841.0,Sales,Dist.,South-1,Kerala,M/S KOTTARAM BUSINESS,Apollo/H&G/Lulu,,1101841.0,0.3524298,MT
FY'25-26,Aug'25,1101841/AUG/8,8291015905.0,45878.0,Body,,1291018440.0,M/S KOTTARAM BUSINESS CORPORATION-MT,8904417317589.0,500.0,Mamaearth,Body Wash,Body,Body Wash,Vitamin C,Vitamin C Moisturizing Body Wash 500 ml,599.0,24.0,7836.14,1410.51,14376.0,0.35679952698942685,1003.0,1101841.0,Sales,Dist.,South-1,Kerala,M/S KOTTARAM BUSINESS,Apollo/H&G/Lulu,,1101841.0,0.0783614,MT
