Site_Code,Store_Name,Canonical_Chain,Raw_Chain_Alias,Channel,Zone,State,City,Store_Type,Mapping_Status
11166,VARASIA RING (BARODA),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11168,VRUNDAVAN(BARODA),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11169,MEERA CHAR RASTA,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11170,ADAJAN (SURAT),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Surat,Macro,MAPPED_ALIAS
11172,CITYLIGHT (SURAT),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Surat,Macro,MAPPED_ALIAS
11174,BHATAR (SURAT),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Surat,Macro,MAPPED_ALIAS
11178,SADHUVASVANI ROAD(RAJKOT),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Rajkot,Macro,MAPPED_ALIAS
11187,KALKA JI,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11188,GURUGRAM SECTOR-23,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11190,AMRITSAR G. T. ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11193,MOHALI PHASE-7,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Mohali,Macro,MAPPED_ALIAS
11194,INDIRAPURAM ABHAYKHAND,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11195,MAYUR VIHAR-I CHETAN PLAZA,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11198,LAJPAT NAGAR PART-III,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11200,PITAMPURA QU BLOCK,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11203,RAJOURI GARDEN,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11205,ASHOK NAGAR ALLAHABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Prayagraj,Macro,MAPPED_ALIAS
11206,GREATER NOIDA GAMA II,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11210,MOHALI PHASE-5,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Mohali,Macro,MAPPED_ALIAS
11214,IIT HOSPITAL CAMPUS,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11217,NEW MANJALPUR (BARODA),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11219,EAST PUNJABI BAGH,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11221,VASNA AHMEDABAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11223,INDIRAPURAM AMARPALI REGALIA,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11226,DARYAGANJ,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11227,R K PURAM SECTOR-12,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11228,CIRCULAR ROAD AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11229,NOIDA SECTOR - 26 JAIPURIA,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11230,NOIDA SECTOR-12,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11231,SUSHANT LOK GURUGRAM,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11232,GURUGRAM SECTOR-31,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11233,GURUGRAM SECTOR-56 HUDA MKT,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11235,JAWAHAR MARG,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11236,MODEL TOWN AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11237,MALVIYA NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11240,SHALIMAR BAGH,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11241,PITAMPURA JP MARKET,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11242,PANCHKULA SECTOR-2,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Panchkula,Macro,MAPPED_ALIAS
11244,MANISH PLAZA PATPARGANJ,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11245,GHAZIABAD VAISHALI SEC-5,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11248,VIVEK VIHAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11249,ADARSH AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11250,CURE AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11251,CHANDIGARH SECTOR-7C,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Chandigarh,Macro,MAPPED_ALIAS
11252,PANCHKULA SECTOR-12,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Panchkula,Macro,MAPPED_ALIAS
11253,GURUGRAM SUNCITY,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11254,NOIDA SECTOR - 53,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11255,DWARKA SECTOR-22,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11256,NICHOLSAN ROAD AMBALA,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Ambala,Macro,MAPPED_ALIAS
11257,SOUTH CITY-II BLOCK-B,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11262,ANAND VIHAR C BLOCK,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11263,INDIRAPURAM GYANKHAND,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11264,MODEL TOWN PHASE-II,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11267,ROHINI SECTOR -18,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11268,PANCHKULA SECTOR-16,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Panchkula,Macro,MAPPED_ALIAS
11269,LAJPAT NAGAR PART-I,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11270,AJANARA GEN-X GHAZIABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11271,PREET VIHAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11272,YAMUNA NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Yamuna Nagar,Macro,MAPPED_ALIAS
11273,KINSWAY CAMP OUTRAM LANE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11274,GURUGRAM SECTOR-49,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11275,ALLAHABAD CIVIL LINE,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Prayagraj,Macro,MAPPED_ALIAS
11276,ROHINI SECTOR -3,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11278,VASUNDHARA SEC -4 GHAZIABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11279,INDIRAPURAM ORANGE COUNTY,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11280,RAJ NAGAR DISTRICT CENTRE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11281,MILAP NAGAR AMBALA,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Ambala,Macro,MAPPED_ALIAS
11282,LAXMI NAGAR MANGAL BAZAAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11283,GURUGRAM SAPPHIRE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11284,GURUGRAM SEC-14 HUDA MKT,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11286,VASUNDHARA ABHYANT,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11287,HAUZ KHAS SUPER STORE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11288,RANA PRATAP BAGH,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11290,PAONTA SAHIB CIVIL HOSPITAL,Apollo,Apollo | Apollo Pharmacy,MT,North,Himachal Pradesh,Paonta Sahib,Macro,MAPPED_ALIAS
11296,ROHINI SECTOR -15,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11298,VASANT KUNJ POCKET-10,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11299,VASANT KUNJ POCKET-4,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11300,SAKET J-BLOCK,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11301,LAWRENCE ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11302,GURUGRAM NIRVANA,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11304,DWARKA SECTOR-12,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11305,INDIRAPURAM HIMALAYA LEGEND,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11311,GURUGRAM SECTOR-17,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11312,RAJENDER NGR SAHIBABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11313,VASUNDHARA SEC -3,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11316,EXOTICA ELEGANCE NOIDA,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11317,KURUKSHETRA,Apollo,Apollo,MT,North,Haryana,Kurukshetra,Macro,PASS
11318,SAINIK COLONY FARIDABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11319,SHALIMAR BAGH AB BLOCK,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11321,VASUNDHARA SECTOR-18,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11322,GURUGRAM SECTOR-5,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11324,KALKA JI K-BLOCK,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11325,GURUGRAM EROSE CITY,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11327,CRYSTAL CHOWK AMRITSAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11328,GURUGRAM QUTUB ENCLAVE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11329,GURUGRAM SECTOR-4,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11330,DWARKA SECTOR-6,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11331,INDIRAPURAM SHAKTI KHAND,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11332,RAJ NAGAR AJNARA ORCHID,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11333,R K PURAM SECTOR-3,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11334,PANCHKULA SECTOR- 5,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Panchkula,Macro,MAPPED_ALIAS
11336,GURUGRAM DLF CITY PHASE II,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11337,SOUTH BOPAL,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11339,SOMA TALAV ( BARODA ),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11340,AJWA ROAD ( BARODA ),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11341,KAMLA NAGAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11342,SHEIKH SARAI,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11343,BAHADURGARH,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Kurukshetra,Macro,MAPPED_ALIAS
11344,BHIWADI(RAJASTHAN),Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Alwer,Macro,MAPPED_ALIAS
11346,ASHOK VIHAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11347,NOIDA SECTOR -120,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11348,GREATER NOIDA PARSVNATH,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11349,NEW GHAZIABAD VAISHALI SEC-4,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11350,SAHIBABAD SHALIMAR GARDEN,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11351,GURUGRAM SECTOR-47,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11353,SARGASAN,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Gandhinagar,Macro,MAPPED_ALIAS
11354,KUDASAN,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Gandhinagar,Macro,MAPPED_ALIAS
11355,VIP ROAD ZIRAKPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Punjab,Amritsar,Macro,MAPPED_ALIAS
11356,RIDHI SIDHI CIRCLE(JAIPUR),Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11357,JHOTWARA ROAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11358,GURUGRAM SECTOR-10,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11359,KURUKSHETRA AGGARSAIN CHOWK,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Kurukshetra,Macro,MAPPED_ALIAS
11361,NEW KARELIBAUG,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11362,IOC ROAD - 2,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11363,BOPAL-2,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11364,SATELLITE,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11367,NEW IPCL ROAD (BARODA),Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11368,FARIDABAD SECTOR-88,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11369,"SECTOR 21, GANDHINAGAR",Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Gandhinagar,Macro,MAPPED_ALIAS
11370,NEW RANIP,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11371,GOTRI II,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11372,MALL ROAD OUTRAM LANE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11373,NOIDA SECTOR - 76,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11374,GREATER NOIDA GAMA 1,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11376,SHYAM NAGAR KANPUR,Apollo,Apollo | Apollo Pharmacy,MT,North,Uttar Pradesh,Kanpur,Macro,MAPPED_ALIAS
11378,CALGIRI ROAD (JAIPUR),Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11379,NATUBHAI CIRCLE,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11380,KRISHNANAGAR,Apollo,Apollo,MT,West,Gujarat,Ahmedabad,Macro,PASS
11381,MANGALA GAURI,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11385,AVALON PLAZA BHIWADI,Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Alwer,Macro,MAPPED_ALIAS
11386,SCIENCE CITY II,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11387,NEW C.G ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11388,NOIDA SECTOR - 45,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11389,NOIDA SECTOR - 77,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11390,MODEL TOWN PANIPAT,Apollo,Apollo | Apollo Pharmacy,MT,North,Haryana,Panipat,Macro,MAPPED_ALIAS
11391,VASTRAL,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11392,NOIDA SECTOR -100,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11393,NOIDA SECTOR -121,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11394,NOIDA SECTOR - 29 BLOCK - I,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11395,NOIDA SECTOR - 137,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11396,VASUNDHARA SEC -6,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11397,REPUBLIC GHAZIABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11398,SARASWATI VIHAR,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11399,NEW NARODA- AHMEDABAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11400,ROHINI SECTOR-16,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11401,NEW NARODA II - AHMEDABAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11402,GREATER NOIDA ZETA I,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11403,PRAHLADNAGAR- AHMEDABAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11404,MAKARBA II- AHMEDABAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11405,MANISHA CROSS ROAD- BARODA,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11406,VASTRAL II,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11407,NEW S.G ROAD- GOTA,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11408,SARAI JULLAINA,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11412,JODHPUR,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11413,SOUTH BOPAL II,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11414,MAHAGUNPURAM GHAZIABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11415,CHEERANJIV VIHAR GHAZIABAD,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11416,NOIDA SEC - 37,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11417,NOIDA - 76 TOWER B AMRAPALI PRINCELY,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11418,PUNJABI BAGH CENTRAL MARKET,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11419,GURUGRAM SECTOR-51,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11420,ARUNACHAL ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Vadodara,Macro,MAPPED_ALIAS
11421,NOIDA SEC 137 GULSHAN VIVANTE,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11422,VASUNDHARA SEC 5 OLIVE COUNTY,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11423,FARIDABAD SECTOR-43,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11424,CHANDLODIA- 2,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11425,CHITRAKOOT (JAIPUR),Apollo,Apollo | Apollo Pharmacy,MT,North,Rajasthan,Jaipur,Macro,MAPPED_ALIAS
11426,NIKOL NARODA ROAD,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Ahmedabad,Macro,MAPPED_ALIAS
11427,KUDASAN 2,Apollo,Apollo | Apollo Pharmacy,MT,West,Gujarat,Gandhinagar,Macro,MAPPED_ALIAS
11428,NOIDA SEC 128,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11429,SHALIMAR BAGH BF BLOCK,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
11430,NOIDA SEC 137 ECOCITY,Apollo,Apollo | Apollo Pharmacy,MT,North,Delhi/ Ncr,Delhi NCR,Macro,MAPPED_ALIAS
